Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
10,Entry long,2023-03-13 17:40," | F:70,13,2,0,0.92,0,1,53.33,1,0,22.71",1.07185,59524,63800.7994,-38.1,-0.06,0,0.00,-38.1,-0.06,186.33,0.00
11,Exit long,2023-03-17 20:35,Long Exit,1.06677,108696,115981.8929,-28.26,-0.02,31.52,0.03,-28.26,-0.02,158.07,0.00
11,Entry long,2023-03-17 20:20," | F:70,13,2,0,1.13,0,1,59.66,1,0,32.37",1.06703,108696,115981.8929,-28.26,-0.02,31.52,0.03,-28.26,-0.02,158.07,0.00
12,Exit long,2023-03-21 17:50,Long Exit,1.07664,69444,74802.29904,-36.11,-0.05,25.69,0.03,-36.11,-0.05,121.96,0.00
12,Entry long,2023-03-21 17:45," | F:75,15,2,0,0.98,0,1,46.32,1,0,19.29",1.07716,69444,74802.29904,-36.11,-0.05,25.69,0.03,-36.11,-0.05,121.96,0.00
13,Exit long,2023-03-22 08:45,Long Exit,1.07642,121951,131296.1051,-25.61,-0.02,9.76,0.01,-25.61,-0.02,96.35,0.00
13,Entry long,2023-03-22 08:40," | F:70,134,0,0,1.33,0,1,36.4,1,0,20.33",1.07663,121951,131296.1051,-25.61,-0.02,9.76,0.01,-25.61,-0.02,96.35,0.00
14,Exit long,2023-03-22 15:35,Long Exit,1.0779,98039,105706.6302,-30.39,-0.03,71.57,0.07,-30.39,-0.03,65.96,0.00
14,Entry long,2023-03-22 15:00," | F:75,48,2,0,1.09,0,1,37,1,0,29.95",1.07821,98039,105706.6302,-30.39,-0.03,71.57,0.07,-30.39,-0.03,65.96,0.00
15,Exit long,2023-04-04 18:50,Long Exit,1.0952,94340,103352.3002,-31.13,-0.03,23.59,0.02,-31.13,-0.03,34.83,0.00
15,Entry long,2023-04-04 18:40," | F:70,16,2,0,1.18,0,1,60.17,1,0,42.13",1.09553,94340,103352.3002,-31.13,-0.03,23.59,0.02,-31.13,-0.03,34.83,0.00
16,Exit long,2023-04-06 21:25,Long Exit,1.09299,125000,136648.75,-25,-0.02,0,0.00,-25,-0.02,9.83,0.00
16,Entry long,2023-04-06 21:20," | F:70,11,2,0,0.88,0,1,52.09,1,0,27.8",1.09319,125000,136648.75,-25,-0.02,0,0.00,-25,-0.02,9.83,0.00
17,Exit long,2023-04-12 09:20,Long Exit,1.09243,113636,124166.6481,-27.27,-0.02,0,0.00,-27.27,-0.02,-17.45,0.00
17,Entry long,2023-04-12 09:15," | F:70,27,0,0,0.75,0,1,46.39,1,0,27.15",1.09267,113636,124166.6481,-27.27,-0.02,0,0.00,-27.27,-0.02,-17.45,0.00
18,Exit short,2023-04-14 15:30,Short Exit,1.10607,131579,145511.9003,-23.68,-0.02,32.89,0.02,-23.68,-0.02,-41.13,0.00
18,Entry short,2023-04-14 15:20," | F:75,19,2,1,0.79,0,1,55.59,1,0,15.4",1.10589,131579,145511.9003,-23.68,-0.02,32.89,0.02,-23.68,-0.02,-41.13,0.00
19,Exit short,2023-04-17 15:20,Short Exit,1.09812,151515,166361.9549,-19.7,-0.01,48.48,0.03,-19.7,-0.01,-60.83,0.00
19,Entry short,2023-04-17 15:10," | F:70,12,2,1,0.86,0,0,54.05,1,0,14.84",1.09799,151515,166361.9549,-19.7,-0.01,48.48,0.03,-19.7,-0.01,-60.83,0.00
20,Exit long,2023-04-19 12:20,Long Exit,1.09506,75758,82994.40416,-34.85,-0.04,60.61,0.07,-34.85,-0.04,-95.68,0.00
20,Entry long,2023-04-19 11:40," | F:60,6,1,0,0.8,1,0,43.97,1,0,19.86",1.09552,75758,82994.40416,-34.85,-0.04,60.61,0.07,-34.85,-0.04,-95.68,0.00
21,Exit short,2023-04-19 15:20,Short Exit,1.0938,87719,95914.58617,-32.46,-0.03,9.65,0.01,-32.46,-0.03,-128.13,0.00
21,Entry short,2023-04-19 15:15," | F:75,18,2,1,1.06,0,0,53.7,0,0,26.59",1.09343,87719,95914.58617,-32.46,-0.03,9.65,0.01,-32.46,-0.03,-128.13,0.00
22,Exit long,2023-05-03 11:05,Long Exit,1.10423,71429,78709.75797,164.29,0.21,164.29,0.21,-11.43,-0.01,36.15,0.00
22,Entry long,2023-05-03 09:25," | F:70,64,0,0,0.77,0,1,42.36,1,0,18.4",1.10193,71429,78709.75797,164.29,0.21,164.29,0.21,-11.43,-0.01,36.15,0.00
23,Exit short,2023-05-17 17:00,Short Exit,1.08115,73529,79660.58331,164.7,0.21,164.7,0.21,-17.65,-0.02,200.86,0.00
23,Entry short,2023-05-17 16:10," | F:75,18,2,1,0.71,1,0,54.91,0,0,19.79",1.08339,73529,79660.58331,164.7,0.21,164.7,0.21,-17.65,-0.02,200.86,0.00
24,Exit long,2023-06-13 17:10,Long Exit,1.07826,13263,14348.31129,-47.35,-0.33,7.03,0.05,-47.35,-0.33,153.51,0.00
24,Entry long,2023-06-13 15:30," | F:75,79,2,0,1.15,1,1,73.42,1,0,25.31",1.08183,13263,14348.31129,-47.35,-0.33,7.03,0.05,-47.35,-0.33,153.51,0.00
25,Exit long,2023-06-16 09:20,Long Exit,1.09544,119048,130236.131,173.81,0.13,173.81,0.13,-21.43,-0.02,327.32,0.00
25,Entry long,2023-06-16 08:00," | F:70,12,0,0,0.81,0,1,46.96,1,0,12.71",1.09398,119048,130236.131,173.81,0.13,173.81,0.13,-21.43,-0.02,327.32,0.00
26,Exit long,2023-07-12 12:00,Long Exit,1.10204,64103,70681.24986,-37.18,-0.05,27.56,0.04,-37.18,-0.05,290.14,0.00
26,Entry long,2023-07-12 10:00," | F:70,73,1,0,1.27,0,1,43.97,1,0,27.66",1.10262,64103,70681.24986,-37.18,-0.05,27.56,0.04,-37.18,-0.05,290.14,0.00
27,Exit long,2023-07-13 11:25,Long Exit,1.11606,81967,91313.69701,166.39,0.18,166.39,0.18,-14.75,-0.02,456.53,0.00
27,Entry long,2023-07-13 10:30," | F:70,19,1,0,1.37,0,1,43.84,1,0,17.72",1.11403,81967,91313.69701,166.39,0.18,166.39,0.18,-14.75,-0.02,456.53,0.00
28,Exit long,2023-07-17 08:35,Long Exit,1.12251,125000,140338.75,-25,-0.02,2.5,0.00,-25,-0.02,431.53,0.00
28,Entry long,2023-07-17 08:30," | F:70,9,0,0,0.63,0,1,55.75,1,0,10.92",1.12271,125000,140338.75,-25,-0.02,2.5,0.00,-25,-0.02,431.53,0.00
29,Exit long,2023-07-17 20:35,Time Stop (Bars),1.12355,57471,64507.17453,64.37,0.10,79.88,0.12,-0.57,0.00,495.9,0.00
29,Entry long,2023-07-17 17:35," | F:50,9,2,0,0.55,0,0,50.82,1,0,31.56",1.12243,57471,64507.17453,64.37,0.10,79.88,0.12,-0.57,0.00,495.9,0.00
30,Exit long,2023-07-18 15:40,Long Exit,1.12272,76923,86397.60591,-34.62,-0.04,7.69,0.01,-34.62,-0.04,461.29,0.00
30,Entry long,2023-07-18 15:35," | F:75,258,2,0,0.45,0,0,34.77,1,0,16.26",1.12317,76923,86397.60591,-34.62,-0.04,7.69,0.01,-34.62,-0.04,461.29,0.00
31,Exit long,2023-07-19 00:05,Time Stop (Bars),1.12263,90909,101973.5344,83.64,0.08,130.91,0.13,0,0.00,544.92,0.01
31,Entry long,2023-07-18 21:05," | F:45,13,2,0,1.47,0,0,44.13,1,0,19.44",1.12171,90909,101973.5344,83.64,0.08,130.91,0.13,0,0.00,544.92,0.01
32,Exit long,2023-07-20 00:20,Time Stop (Bars),1.11978,135135,151306.6055,14.86,0.01,109.46,0.07,-18.92,-0.01,559.79,0.01
32,Entry long,2023-07-19 21:20," | F:45,9,2,0,0.62,0,0,53.68,1,0,11.89",1.11967,135135,151306.6055,14.86,0.01,109.46,0.07,-18.92,-0.01,559.79,0.01
33,Exit short,2023-07-20 23:45,Time Stop (Bars),1.1129,121951,135763.1703,43.9,0.03,114.63,0.08,-9.76,-0.01,603.69,0.01
33,Entry short,2023-07-20 20:45," | F:75,20,2,1,1.19,0,0,52.04,0,0,39.51",1.11326,121951,135763.1703,43.9,0.03,114.63,0.08,-9.76,-0.01,603.69,0.01
34,Exit short,2023-08-01 22:20,Short Exit,1.09781,116279,127625.5048,-26.74,-0.02,153.49,0.12,-26.74,-0.02,576.95,0.01
34,Entry short,2023-08-01 19:20," | F:80,17,2,1,0.86,1,0,58,0,0,14.45",1.09758,116279,127625.5048,-26.74,-0.02,153.49,0.12,-26.74,-0.02,576.95,0.01
35,Exit long,2023-08-10 19:20,Long Exit,1.10118,125000,137672.5,-25,-0.02,11.25,0.01,-25,-0.02,551.95,0.01
35,Entry long,2023-08-10 19:15," | F:80,13,2,0,0.48,1,1,42.63,1,0,13.22",1.10138,125000,137672.5,-25,-0.02,11.25,0.01,-25,-0.02,551.95,0.01
36,Exit short,2023-08-21 19:00,Short Exit,1.08922,90909,98988.08283,-31.82,-0.03,61.82,0.06,-31.82,-0.03,520.13,0.01
36,Entry short,2023-08-21 18:05," | F:75,19,2,1,1.25,0,1,51.65,0,0,24.89",1.08887,90909,98988.08283,-31.82,-0.03,61.82,0.06,-31.82,-0.03,520.13,0.01
37,Exit long,2023-08-21 21:30,Long Exit,1.08976,138889,151377.8989,-22.22,-0.01,51.39,0.03,-22.22,-0.01,497.91,0.00
37,Entry long,2023-08-21 21:00," | F:70,10,2,0,0.83,0,1,53.81,0,0,20.72",1.08992,138889,151377.8989,-22.22,-0.01,51.39,0.03,-22.22,-0.01,497.91,0.00
38,Exit long,2023-08-22 11:30,Long Exit,1.09159,113636,124071.1939,-27.27,-0.02,6.82,0.01,-27.27,-0.02,470.63,0.00
38,Entry long,2023-08-22 11:15," | F:70,17,1,0,0.97,0,1,44.68,1,0,21.93",1.09183,113636,124071.1939,-27.27,-0.02,6.82,0.01,-27.27,-0.02,470.63,0.00
39,Exit long,2023-08-22 15:25,Long Exit,1.08838,94340,102708.9014,-31.13,-0.03,5.66,0.01,-31.13,-0.03,439.5,0.00
39,Entry long,2023-08-22 15:20," | F:50,10,2,0,0.89,0,0,44.36,0,0,39.84",1.08871,94340,102708.9014,-31.13,-0.03,5.66,0.01,-31.13,-0.03,439.5,0.00
40,Exit long,2023-08-24 19:35,Time Stop (Bars),1.08247,47170,51079.4496,-19.34,-0.04,93.4,0.18,-38.21,-0.07,420.16,0.00
40,Entry long,2023-08-24 16:35," | F:50,9,2,0,1.17,0,0,42.23,0,0,36.46",1.08288,47170,51079.4496,-19.34,-0.04,93.4,0.18,-38.21,-0.07,420.16,0.00
41,Exit long,2023-09-11 17:05,Long Exit,1.07489,52083,55848.08007,135.42,0.24,135.42,0.24,-19.27,-0.03,555.58,0.01
41,Entry long,2023-09-11 15:00," | F:75,128,2,0,0.85,1,1,43.19,0,0,19.59",1.07229,52083,55848.08007,135.42,0.24,135.42,0.24,-19.27,-0.03,555.58,0.01
42,Exit long,2023-09-19 16:00,Long Exit,1.06941,81967,87689.93594,-33.61,-0.04,27.87,0.03,-33.61,-0.04,521.97,0.01
42,Entry long,2023-09-19 15:45," | F:75,29,2,0,0.56,0,1,40.88,1,0,33.65",1.06982,81967,87689.93594,-33.61,-0.04,27.87,0.03,-33.61,-0.04,521.97,0.01
43,Exit long,2023-10-11 13:10,Long Exit,1.06018,87719,93030.38545,-32.46,-0.03,9.65,0.01,-32.46,-0.03,489.51,0.00
43,Entry long,2023-10-11 13:00," | F:70,18,1,0,0.95,0,1,47.05,1,0,11.71",1.06055,87719,93030.38545,-32.46,-0.03,9.65,0.01,-32.46,-0.03,489.51,0.00
44,Exit long,2023-10-11 20:15,Long Exit,1.06019,87719,93031.26264,-32.46,-0.03,14.91,0.02,-32.46,-0.03,457.06,0.00
44,Entry long,2023-10-11 20:05," | F:60,7,2,0,0.39,1,0,41.9,1,0,30.82",1.06056,87719,93031.26264,-32.46,-0.03,14.91,0.02,-32.46,-0.03,457.06,0.00
45,Exit long,2023-10-23 07:30,Long Exit,1.0574,128205,135588.3259,-24.36,-0.02,15.38,0.01,-24.36,-0.02,432.7,0.00
45,Entry long,2023-10-23 07:00," | F:50,13,0,0,0.9,0,0,39.96,1,0,31.9",1.05759,128205,135588.3259,-24.36,-0.02,15.38,0.01,-24.36,-0.02,432.7,0.00
46,Exit long,2023-11-02 17:20,Long Exit,1.06273,68493,72825.86718,-36.3,-0.05,72.6,0.10,-36.3,-0.05,396.4,0.00
46,Entry long,2023-11-02 16:30," | F:75,48,2,0,0.6,0,1,37.8,1,0,31.84",1.06326,68493,72825.86718,-36.3,-0.05,72.6,0.10,-36.3,-0.05,396.4,0.00
47,Exit long,2023-11-03 21:20,Long Exit,1.07307,106383,114185.1292,-28.72,-0.03,67.02,0.06,-28.72,-0.03,367.67,0.00
47,Entry long,2023-11-03 19:45," | F:75,20,2,0,1.21,0,1,51.52,1,0,18.73",1.07334,106383,114185.1292,-28.72,-0.03,67.02,0.06,-28.72,-0.03,367.67,0.00
48,Exit long,2023-11-06 09:55,Long Exit,1.07334,71429,76703.31736,-35.71,-0.05,38.57,0.05,-35.71,-0.05,331.96,0.00
48,Entry long,2023-11-06 08:00," | F:65,6,0,0,0.85,0,1,59.81,1,0,24.87",1.07384,71429,76703.31736,-35.71,-0.05,38.57,0.05,-35.71,-0.05,331.96,0.00
49,Exit long,2023-11-06 13:25,Long Exit,1.0746,131579,141418.4776,-23.68,-0.02,22.37,0.02,-23.68,-0.02,308.28,0.00
49,Entry long,2023-11-06 13:15," | F:75,18,1,0,0.92,0,1,48.66,1,0,10.82",1.07478,131579,141418.4776,-23.68,-0.02,22.37,0.02,-23.68,-0.02,308.28,0.00
50,Exit long,2023-11-07 15:20,Long Exit,1.06777,92593,98899.50923,-31.48,-0.03,52.78,0.05,-31.48,-0.03,276.79,0.00
50,Entry long,2023-11-07 14:40," | F:45,7,2,0,1.19,0,0,50.62,1,0,26.26",1.06811,92593,98899.50923,-31.48,-0.03,52.78,0.05,-31.48,-0.03,276.79,0.00
51,Exit long,2023-11-09 07:40,Long Exit,1.0707,200000,214150,-10,0.00,12,0.01,-10,0.00,266.79,0.00
51,Entry long,2023-11-09 07:35," | F:75,23,0,0,0.71,1,1,40.04,1,0,12.39",1.07075,200000,214150,-10,0.00,12,0.01,-10,0.00,266.79,0.00
52,Exit long,2023-11-21 07:50,Long Exit,1.09571,131579,144196.1103,-23.68,-0.02,64.47,0.04,-23.68,-0.02,243.11,0.00
52,Entry long,2023-11-21 07:00," | F:75,31,0,0,1.39,1,1,45.91,1,0,31.92",1.09589,131579,144196.1103,-23.68,-0.02,64.47,0.04,-23.68,-0.02,243.11,0.00
53,Exit long,2023-11-21 15:50,Long Exit,1.09408,108696,118950.3806,-28.26,-0.02,5.43,0.00,-28.26,-0.02,214.85,0.00
53,Entry long,2023-11-21 15:45," | F:45,22,2,0,0.44,0,0,41.54,1,0,28.05",1.09434,108696,118950.3806,-28.26,-0.02,5.43,0.00,-28.26,-0.02,214.85,0.00
54,Exit long,2023-11-23 16:20,Long Exit,1.08916,116279,126673.1798,-26.74,-0.02,0,0.00,-26.74,-0.02,188.1,0.00
54,Entry long,2023-11-23 16:15," | F:75,151,2,0,0.62,1,0,27.27,1,0,33.79",1.08939,116279,126673.1798,-26.74,-0.02,0,0.00,-26.74,-0.02,188.1,0.00
55,Exit long,2023-11-23 22:15,Time Stop (Bars),1.09034,100000,109054,-20,-0.02,17,0.02,-28,-0.03,168.1,0.00
55,Entry long,2023-11-23 19:15," | F:70,25,2,0,1,0,1,51.94,1,0,14.46",1.09054,100000,109054,-20,-0.02,17,0.02,-28,-0.03,168.1,0.00
56,Exit long,2023-11-28 21:50,Long Exit,1.09923,104167,114332.6575,170.83,0.15,170.83,0.15,-26.04,-0.02,338.94,0.00
56,Entry long,2023-11-28 20:15," | F:75,34,2,0,0.76,0,1,32.05,1,0,31.81",1.09759,104167,114332.6575,170.83,0.15,170.83,0.15,-26.04,-0.02,338.94,0.00
57,Exit long,2023-11-29 17:15,Long Exit,1.09658,60241,66097.02761,-37.95,-0.06,7.23,0.01,-37.95,-0.06,300.99,0.00
57,Entry long,2023-11-29 17:10," | F:55,11,2,0,1.06,0,0,43.75,1,0,12.81",1.09721,60241,66097.02761,-37.95,-0.06,7.23,0.01,-37.95,-0.06,300.99,0.00
58,Exit long,2023-12-14 07:15,Long Exit,1.08965,125000,136231.25,-25,-0.02,18.75,0.01,-25,-0.02,275.99,0.00
58,Entry long,2023-12-14 07:00," | F:70,36,0,0,1.35,0,1,38.42,1,0,21.29",1.08985,125000,136231.25,-25,-0.02,18.75,0.01,-25,-0.02,275.99,0.00
59,Exit long,2023-12-14 16:10,Long Exit,1.09731,22222,24279.97942,104.44,0.43,104.44,0.43,-43.33,-0.18,380.43,0.00
59,Entry long,2023-12-14 15:15," | F:80,33,2,0,0.04,1,1,53.29,1,0,28.51",1.09261,22222,24279.97942,104.44,0.43,104.44,0.43,-43.33,-0.18,380.43,0.00
60,Exit long,2023-12-19 09:15,Long Exit,1.09383,178571,195065.6033,260.71,0.13,260.71,0.13,-8.93,0.00,641.14,0.01
60,Entry long,2023-12-19 08:10," | F:70,14,0,0,1.04,0,1,46.95,1,0,13.36",1.09237,178571,195065.6033,260.71,0.13,260.71,0.13,-8.93,0.00,641.14,0.01
61,Exit long,2023-12-21 15:30,Long Exit,1.09784,76923,84483.76167,-34.62,-0.04,17.69,0.02,-34.62,-0.04,606.53,0.01
61,Entry long,2023-12-21 15:00," | F:70,10,2,0,0.77,0,1,64.9,1,0,50.66",1.09829,76923,84483.76167,-34.62,-0.04,17.69,0.02,-34.62,-0.04,606.53,0.01
62,Exit long,2023-12-22 17:20,Long Exit,1.10298,47619,52563.28077,-40.48,-0.08,6.67,0.01,-40.48,-0.08,566.05,0.01
62,Entry long,2023-12-22 17:00," | F:70,5,2,0,0.85,0,1,60.4,1,0,16.09",1.10383,47619,52563.28077,-40.48,-0.08,6.67,0.01,-40.48,-0.08,566.05,0.01
63,Exit long,2024-02-16 15:20,Long Exit,1.07651,142857,153808.4176,-21.43,-0.01,4.29,0.00,-21.43,-0.01,544.62,0.01
63,Entry long,2024-02-16 15:15," | F:75,34,2,0,0.95,0,1,36.55,1,0,29.49",1.07666,142857,153808.4176,-21.43,-0.01,4.29,0.00,-21.43,-0.01,544.62,0.01
64,Exit long,2024-02-23 17:45,Long Exit,1.08159,84746,91693.47708,-33.05,-0.04,22.03,0.02,-33.05,-0.04,511.57,0.01
64,Entry long,2024-02-23 17:15," | F:60,65,2,0,1.17,1,0,35.77,1,0,18.21",1.08198,84746,91693.47708,-33.05,-0.04,22.03,0.02,-33.05,-0.04,511.57,0.01
65,Exit long,2024-02-28 20:50,Long Exit,1.08339,125000,135448.75,-25,-0.02,56.25,0.04,-25,-0.02,486.57,0.00
65,Entry long,2024-02-28 19:40," | F:70,13,2,0,0.56,0,1,48.7,1,0,25.26",1.08359,125000,135448.75,-25,-0.02,56.25,0.04,-25,-0.02,486.57,0.00
66,Exit long,2024-03-06 17:45,Long Exit,1.08976,59524,64729.96904,136.91,0.21,136.91,0.21,-6.55,-0.01,623.48,0.01
66,Entry long,2024-03-06 15:30," | F:70,7,2,0,0.92,0,1,53.32,1,0,19.12",1.08746,59524,64729.96904,136.91,0.21,136.91,0.21,-6.55,-0.01,623.48,0.01
67,Exit short,2024-03-07 14:15,Short Exit,1.08977,131579,143367.1626,-23.68,-0.02,1.32,0.00,-23.68,-0.02,599.79,0.01
67,Entry short,2024-03-07 14:10," | F:65,8,2,1,0.73,0,1,50.07,1,0,16.87",1.08959,131579,143367.1626,-23.68,-0.02,1.32,0.00,-23.68,-0.02,599.79,0.01
68,Exit long,2024-03-08 08:10,Long Exit,1.09456,108696,119002.5547,-28.26,-0.02,3.26,0.00,-28.26,-0.02,571.53,0.01
68,Entry long,2024-03-08 08:00," | F:75,9,0,0,0.85,1,1,56.56,1,0,10.22",1.09482,108696,119002.5547,-28.26,-0.02,3.26,0.00,-28.26,-0.02,571.53,0.01
69,Exit long,2024-03-11 14:50,Long Exit,1.09345,108696,118881.9022,-28.26,-0.02,1.09,0.00,-28.26,-0.02,543.27,0.01
69,Entry long,2024-03-11 14:45," | F:55,33,2,0,1,0,0,40.1,1,0,12.39",1.09371,108696,118881.9022,-28.26,-0.02,1.09,0.00,-28.26,-0.02,543.27,0.01
70,Exit long,2024-03-13 20:45,Time Stop (Bars),1.09527,75758,82898.1915,77.27,0.09,160.61,0.19,-19.7,-0.02,620.55,0.01
70,Entry long,2024-03-13 17:45," | F:80,15,2,0,0.51,1,1,53.42,1,0,22.51",1.09425,75758,82898.1915,77.27,0.09,160.61,0.19,-19.7,-0.02,620.55,0.01
71,Exit short,2024-04-01 23:55,Short Exit,1.07428,178571,191820.9682,-14.29,-0.01,91.07,0.05,-14.29,-0.01,606.26,0.01
71,Entry short,2024-04-01 21:20," | F:75,12,2,1,0.94,1,0,55.16,0,0,18.07",1.0742,178571,191820.9682,-14.29,-0.01,91.07,0.05,-14.29,-0.01,606.26,0.01
72,Exit long,2024-04-04 14:40,Long Exit,1.08565,113636,123396.196,-27.27,-0.02,39.77,0.03,-27.27,-0.02,578.99,0.01
72,Entry long,2024-04-04 14:05," | F:70,7,1,0,0.78,0,1,53.59,1,0,15.86",1.08589,113636,123396.196,-27.27,-0.02,39.77,0.03,-27.27,-0.02,578.99,0.01
73,Exit long,2024-04-04 19:35,Long Exit,1.08632,192308,208919.565,-11.54,-0.01,9.62,0.00,-11.54,-0.01,567.45,0.01
73,Entry long,2024-04-04 19:25," | F:80,13,2,0,0.61,1,1,41.69,1,0,16.98",1.08638,192308,208919.565,-11.54,-0.01,9.62,0.00,-11.54,-0.01,567.45,0.01
74,Exit long,2024-04-05 09:10,Long Exit,1.08248,161290,174610.9411,-17.74,-0.01,59.68,0.03,-17.74,-0.01,549.71,0.01
74,Entry long,2024-04-05 07:45," | F:50,12,0,0,0.81,0,0,42.68,1,0,16.37",1.08259,161290,174610.9411,-17.74,-0.01,59.68,0.03,-17.74,-0.01,549.71,0.01
75,Exit long,2024-04-09 09:20,Long Exit,1.08559,151515,164502.8658,-19.7,-0.01,83.33,0.05,-19.7,-0.01,530.01,0.01
75,Entry long,2024-04-09 08:45," | F:70,20,0,0,0.71,0,1,50.78,1,0,13.42",1.08572,151515,164502.8658,-19.7,-0.01,83.33,0.05,-19.7,-0.01,530.01,0.01
76,Exit long,2024-04-17 19:05,Long Exit,1.06361,66667,70944.35472,-36.67,-0.05,28.67,0.04,-36.67,-0.05,493.34,0.00
76,Entry long,2024-04-17 18:30," | F:75,8,2,0,1.49,0,1,53.72,0,0,15.66",1.06416,66667,70944.35472,-36.67,-0.05,28.67,0.04,-36.67,-0.05,493.34,0.00
77,Exit long,2024-04-25 15:15,Long Exit,1.0717,100000,107200,-30,-0.03,9,0.01,-30,-0.03,463.34,0.00
77,Entry long,2024-04-25 14:45," | F:75,48,1,0,1.33,0,1,39.71,1,0,17.08",1.072,100000,107200,-30,-0.03,9,0.01,-30,-0.03,463.34,0.00
78,Exit long,2024-04-26 12:35,Long Exit,1.07317,90909,97592.62968,-31.82,-0.03,7.27,0.01,-31.82,-0.03,431.52,0.00
78,Entry long,2024-04-26 12:25," | F:75,18,1,0,0.79,0,1,44.6,1,0,29.68",1.07352,90909,97592.62968,-31.82,-0.03,7.27,0.01,-31.82,-0.03,431.52,0.00
79,Exit long,2024-05-07 07:35,Long Exit,1.07637,94340,101575.878,-31.13,-0.03,0,0.00,-31.13,-0.03,400.39,0.00
79,Entry long,2024-05-07 07:30," | F:45,17,0,0,0.77,0,0,49.42,1,0,16.96",1.0767,94340,101575.878,-31.13,-0.03,0,0.00,-31.13,-0.03,400.39,0.00
80,Exit long,2024-05-10 07:50,Long Exit,1.07753,192308,207229.1777,-11.54,-0.01,13.46,0.01,-11.54,-0.01,388.85,0.00
80,Entry long,2024-05-10 07:25," | F:75,7,0,0,0.6,1,1,48.03,1,0,23.15",1.07759,192308,207229.1777,-11.54,-0.01,13.46,0.01,-11.54,-0.01,388.85,0.00
81,Exit long,2024-05-13 09:55,Long Exit,1.07695,142857,153871.2747,-21.43,-0.01,65.71,0.04,-21.43,-0.01,367.43,0.00
81,Entry long,2024-05-13 08:25," | F:50,6,0,0,1.36,0,0,52.21,1,0,8.3",1.0771,142857,153871.2747,-21.43,-0.01,65.71,0.04,-21.43,-0.01,367.43,0.00
82,Exit long,2024-05-13 22:00,Long Exit,1.07889,147059,158681.0728,-20.59,-0.01,47.06,0.03,-20.59,-0.01,346.84,0.00
82,Entry long,2024-05-13 21:10," | F:65,10,2,0,0.56,0,1,42.41,1,0,22.39",1.07903,147059,158681.0728,-20.59,-0.01,47.06,0.03,-20.59,-0.01,346.84,0.00
83,Exit long,2024-05-16 08:50,Long Exit,1.08809,166667,181365.3627,-16.67,-0.01,38.33,0.02,-16.67,-0.01,330.17,0.00
83,Entry long,2024-05-16 08:20," | F:70,95,0,0,0.85,0,1,33.34,1,0,23.36",1.08819,166667,181365.3627,-16.67,-0.01,38.33,0.02,-16.67,-0.01,330.17,0.00
84,Exit long,2024-05-23 16:45,Long Exit,1.08453,104167,113001.4033,-29.17,-0.03,134.38,0.12,-29.17,-0.03,301,0.00
84,Entry long,2024-05-23 15:45," | F:70,13,2,0,0.6,0,1,50.34,1,0,27.53",1.08481,104167,113001.4033,-29.17,-0.03,134.38,0.12,-29.17,-0.03,301,0.00
85,Exit long,2024-05-27 19:55,Long Exit,1.08598,135135,146776.8802,-22.97,-0.02,5.41,0.00,-22.97,-0.02,278.03,0.00
85,Entry long,2024-05-27 19:35," | F:70,6,2,0,0.76,0,1,64.6,1,0,24.64",1.08615,135135,146776.8802,-22.97,-0.02,5.41,0.00,-22.97,-0.02,278.03,0.00
86,Exit long,2024-05-31 21:35,Long Exit,1.08452,156250,169475,-18.75,-0.01,39.06,0.02,-18.75,-0.01,259.28,0.00
86,Entry long,2024-05-31 21:05," | F:75,21,2,0,1.09,0,1,43.38,1,0,18.89",1.08464,156250,169475,-18.75,-0.01,39.06,0.02,-18.75,-0.01,259.28,0.00
87,Exit long,2024-06-04 20:10,Time Stop (Bars),1.08802,66667,72457.02895,78,0.11,100,0.14,-24.67,-0.03,337.28,0.00
87,Entry long,2024-06-04 17:10," | F:50,27,2,0,0.63,0,0,51.9,1,0,16.28",1.08685,66667,72457.02895,78,0.11,100,0.14,-24.67,-0.03,337.28,0.00
88,Exit long,2024-06-07 13:55,Long Exit,1.08905,125000,136156.25,-25,-0.02,23.75,0.02,-25,-0.02,312.28,0.00
88,Entry long,2024-06-07 13:05," | F:75,10,1,0,0.68,0,1,52.04,1,0,16.02",1.08925,125000,136156.25,-25,-0.02,23.75,0.02,-25,-0.02,312.28,0.00
89,Exit long,2024-06-12 21:40,Long Exit,1.08171,37594,40708.28696,-42.48,-0.10,4.51,0.01,-42.48,-0.10,269.8,0.00
89,Entry long,2024-06-12 21:35," | F:75,72,2,0,1.07,1,1,42.04,1,0,38.2",1.08284,37594,40708.28696,-42.48,-0.10,4.51,0.01,-42.48,-0.10,269.8,0.00
90,Exit long,2024-06-25 07:35,Long Exit,1.07364,185185,198834.9863,-12.96,-0.01,16.67,0.01,-12.96,-0.01,256.84,0.00
90,Entry long,2024-06-25 07:20," | F:70,8,0,0,0.84,0,1,51.94,1,0,11.11",1.07371,185185,198834.9863,-12.96,-0.01,16.67,0.01,-12.96,-0.01,256.84,0.00
91,Exit long,2024-07-05 18:30,Time Stop (Bars),1.08288,16556,17923.36004,4.8,0.03,13.58,0.08,-25.17,-0.14,261.64,0.00
