Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
215,Entry long,2024-07-17 21:30," | F:50,3,14,1,0,40.82",203.241,95252,19359111.73,-37.28,-0.03,9.02,0.01,-37.28,-0.03,-365.15,0.00
216,Exit long,2024-07-18 04:00,Long Exit,202.605,73364,14843004.48,133.86,0.14,133.86,0.14,-39.45,-0.04,-231.29,0.00
216,Entry long,2024-07-18 03:25," | F:55,3,9,1,0,34.74",202.32,73364,14843004.48,133.86,0.14,133.86,0.14,-39.45,-0.04,-231.29,0.00
217,Exit long,2024-07-18 08:40,Long Exit,203.088,28852,5866736.828,-46.36,-0.12,15.15,0.04,-46.36,-0.12,-277.66,0.00
217,Entry long,2024-07-18 07:20," | F:50,3,22,1,0,52.55",203.339,28852,5866736.828,-46.36,-0.12,15.15,0.04,-46.36,-0.12,-277.66,0.00
218,Exit long,2024-07-18 10:00,Long Exit,202.704,20374,4137287.058,-47.35,-0.18,17.22,0.07,-47.35,-0.18,-325,0.00
218,Entry long,2024-07-18 08:40," | F:50,3,51,1,0,35.92",203.067,20374,4137287.058,-47.35,-0.18,17.22,0.07,-47.35,-0.18,-325,0.00
219,Exit long,2024-07-18 14:30,Long Exit,203.079,95374,19374369.73,-37.86,-0.03,53.73,0.04,-37.86,-0.03,-362.86,0.00
219,Entry long,2024-07-18 14:05," | F:55,3,22,1,0,46.88",203.141,95374,19374369.73,-37.86,-0.03,53.73,0.04,-37.86,-0.03,-362.86,0.00
220,Exit long,2024-07-19 00:00,Long Exit,203.62,77147,15718006.93,-59.76,-0.06,18.77,0.02,-59.76,-0.06,-422.62,0.00
220,Entry long,2024-07-18 22:35," | F:75,3,8,1,1,57.56",203.741,77147,15718006.93,-59.76,-0.06,18.77,0.02,-59.76,-0.06,-422.62,0.00
221,Exit short,2024-07-19 05:40,Short Exit,203.779,52436,10678538.96,-43.31,-0.06,60.96,0.09,-43.31,-0.06,-465.93,0.00
221,Entry short,2024-07-19 03:45," | F:50,3,84,1,1,55.66",203.649,52436,10678538.96,-43.31,-0.06,60.96,0.09,-43.31,-0.06,-465.93,0.00
222,Exit long,2024-07-19 13:20,Long Exit,203.426,74262,15085656.94,134.46,0.14,134.46,0.14,-16.51,-0.02,-331.47,0.00
222,Entry long,2024-07-19 13:00," | F:50,3,8,1,0,45.19",203.141,74262,15085656.94,134.46,0.14,134.46,0.14,-16.51,-0.02,-331.47,0.00
223,Exit long,2024-07-22 00:00,Long Exit,203.224,117522,23888814.46,-35.09,-0.02,117.22,0.08,-35.09,-0.02,-366.56,0.00
223,Entry long,2024-07-19 21:45," | F:50,3,17,1,0,44.31",203.271,117522,23888814.46,-35.09,-0.02,117.22,0.08,-35.09,-0.02,-366.56,0.00
224,Exit long,2024-07-23 23:45,Long Exit,200.783,169114,33959613.23,-28,-0.01,4.31,0.00,-28,-0.01,-394.56,0.00
224,Entry long,2024-07-23 23:40," | F:45,3,14,1,0,40.98",200.809,169114,33959613.23,-28,-0.01,4.31,0.00,-28,-0.01,-394.56,0.00
225,Exit short,2024-07-24 02:35,Short Exit,200.957,152671,30675573.35,-30.41,-0.02,16.68,0.01,-30.41,-0.02,-424.97,0.00
225,Entry short,2024-07-24 02:15," | F:70,3,54,1,0,66.37",200.926,152671,30675573.35,-30.41,-0.02,16.68,0.01,-30.41,-0.02,-424.97,0.00
226,Exit short,2024-07-24 20:15,Short Exit,198.642,102429,20341067.82,-36.2,-0.03,4.61,0.00,-36.2,-0.03,-461.17,0.00
226,Entry short,2024-07-24 20:10," | F:75,3,42,1,0,61.02",198.587,102429,20341067.82,-36.2,-0.03,4.61,0.00,-36.2,-0.03,-461.17,0.00
227,Exit short,2024-07-25 05:45,Short Exit,196.631,44686,8802829.198,105.15,0.18,105.15,0.18,-7.55,-0.01,-356.02,0.00
227,Entry short,2024-07-25 05:30," | F:75,3,8,1,0,38.3",196.993,44686,8802829.198,105.15,0.18,105.15,0.18,-7.55,-0.01,-356.02,0.00
228,Exit short,2024-07-26 01:30,Time Stop (Bars),197.86,60576,11986597.15,6.69,0.01,101.59,0.13,-35.44,-0.05,-349.33,0.00
228,Entry short,2024-07-25 22:30," | F:50,3,11,1,1,43.61",197.877,60576,11986597.15,6.69,0.01,101.59,0.13,-35.44,-0.05,-349.33,0.00
229,Exit long,2024-07-26 06:00,Time Stop (Bars),197.901,22524,4448805.336,56.6,0.20,97.55,0.34,-26.03,-0.09,-292.74,0.00
229,Entry long,2024-07-26 03:00," | F:75,3,136,1,0,43.95",197.514,22524,4448805.336,56.6,0.20,97.55,0.34,-26.03,-0.09,-292.74,0.00
230,Exit short,2024-07-26 10:05,Short Exit,197.744,71823,14196318.71,-40.57,-0.04,85.34,0.09,-40.57,-0.04,-333.31,0.00
230,Entry short,2024-07-26 09:30," | F:65,3,8,1,0,50.18",197.657,71823,14196318.71,-40.57,-0.04,85.34,0.09,-40.57,-0.04,-333.31,0.00
231,Exit long,2024-07-26 16:00,Long Exit,198.249,25293,5021520.462,-46.8,-0.14,17.24,0.05,-46.8,-0.14,-380.11,0.00
231,Entry long,2024-07-26 15:40," | F:75,3,36,1,1,35.59",198.534,25293,5021520.462,-46.8,-0.14,17.24,0.05,-46.8,-0.14,-380.11,0.00
232,Exit long,2024-07-29 07:50,Long Exit,197.431,78263,15457646.87,-39.69,-0.04,1.53,0.00,-39.69,-0.04,-419.8,0.00
232,Entry long,2024-07-29 07:45," | F:50,3,26,1,0,39.83",197.509,78263,15457646.87,-39.69,-0.04,1.53,0.00,-39.69,-0.04,-419.8,0.00
233,Exit long,2024-07-30 15:35,Long Exit,198.834,88048,17512923.3,-38.86,-0.03,36.58,0.03,-38.86,-0.03,-458.66,0.00
233,Entry long,2024-07-30 15:25," | F:70,3,8,1,1,45.34",198.902,88048,17512923.3,-38.86,-0.03,36.58,0.03,-38.86,-0.03,-458.66,0.00
234,Exit long,2024-07-30 16:25,Long Exit,198.114,84863,16818573.66,-39.11,-0.04,25.89,0.02,-39.11,-0.04,-497.77,0.00
234,Entry long,2024-07-30 16:20," | F:70,3,109,1,0,17.62",198.185,84863,16818573.66,-39.11,-0.04,25.89,0.02,-39.11,-0.04,-497.77,0.00
235,Exit short,2024-07-30 21:30,Short Exit,196.826,53216,10467693.63,-42.83,-0.06,12.44,0.02,-42.83,-0.06,-540.61,-0.01
235,Entry short,2024-07-30 21:20," | F:75,3,20,1,0,43.17",196.702,53216,10467693.63,-42.83,-0.06,12.44,0.02,-42.83,-0.06,-540.61,-0.01
236,Exit long,2024-07-31 03:20,Long Exit,195.694,35812,7015105.244,-45.24,-0.10,31.64,0.07,-45.24,-0.10,-585.84,-0.01
236,Entry long,2024-07-31 02:45," | F:55,3,18,1,0,40.07",195.887,35812,7015105.244,-45.24,-0.10,31.64,0.07,-45.24,-0.10,-585.84,-0.01
237,Exit long,2024-07-31 06:55,Long Exit,195.564,15230,2985765.35,-47.95,-0.25,2.19,0.01,-47.95,-0.25,-633.79,-0.01
237,Entry long,2024-07-31 06:45," | F:55,3,27,1,0,45.66",196.045,15230,2985765.35,-47.95,-0.25,2.19,0.01,-47.95,-0.25,-633.79,-0.01
238,Exit long,2024-07-31 14:35,Long Exit,192.81,24245,4681709.5,-46.02,-0.15,10.47,0.03,-46.02,-0.15,-679.81,-0.01
238,Entry long,2024-07-31 14:20," | F:55,3,14,1,0,44.27",193.1,24245,4681709.5,-46.02,-0.15,10.47,0.03,-46.02,-0.15,-679.81,-0.01
239,Exit short,2024-08-01 14:30,Short Exit,192.162,51840,9955198.08,-43.22,-0.07,40.46,0.06,-43.22,-0.07,-723.03,-0.01
239,Entry short,2024-08-01 14:20," | F:70,3,54,1,0,61.61",192.037,51840,9955198.08,-43.22,-0.07,40.46,0.06,-43.22,-0.07,-723.03,-0.01
240,Exit long,2024-08-05 06:45,Long Exit,185.19,18925,3511590.525,-46.86,-0.20,9.94,0.04,-46.86,-0.20,-769.89,-0.01
240,Entry long,2024-08-05 06:10," | F:50,3,16,1,0,43.23",185.553,18925,3511590.525,-46.86,-0.20,9.94,0.04,-46.86,-0.20,-769.89,-0.01
241,Exit long,2024-08-06 09:50,Long Exit,185.585,26785,4977644.045,-46.82,-0.14,2.6,0.01,-46.82,-0.14,-816.71,-0.01
241,Entry long,2024-08-06 09:45," | F:75,3,20,1,1,44.89",185.837,26785,4977644.045,-46.82,-0.14,2.6,0.01,-46.82,-0.14,-816.71,-0.01
242,Exit long,2024-08-06 14:25,Long Exit,184.666,18218,3349415.736,102.87,0.44,102.87,0.44,-27.04,-0.12,-713.84,-0.01
242,Entry long,2024-08-06 13:10," | F:70,3,172,1,0,42.01",183.852,18218,3349415.736,102.87,0.44,102.87,0.44,-27.04,-0.12,-713.84,-0.01
243,Exit short,2024-08-07 03:25,Short Exit,184.104,33870,6229031.7,-45.4,-0.11,19.43,0.05,-45.4,-0.11,-759.24,-0.01
243,Entry short,2024-08-07 03:10," | F:70,3,57,1,0,65.55",183.91,33870,6229031.7,-45.4,-0.11,19.43,0.05,-45.4,-0.11,-759.24,-0.01
244,Exit long,2024-08-07 09:35,Long Exit,186.206,21782,4062843.986,-47.71,-0.17,47.41,0.17,-47.71,-0.17,-806.96,-0.01
244,Entry long,2024-08-07 09:15," | F:75,3,43,1,1,36.11",186.523,21782,4062843.986,-47.71,-0.17,47.41,0.17,-47.71,-0.17,-806.96,-0.01
245,Exit long,2024-08-07 15:10,Long Exit,187.042,35718,6687409.704,-45.91,-0.10,56.52,0.12,-45.91,-0.10,-852.86,-0.01
245,Entry long,2024-08-07 14:45," | F:80,3,13,1,1,49.06",187.228,35718,6687409.704,-45.91,-0.10,56.52,0.12,-45.91,-0.10,-852.86,-0.01
246,Exit short,2024-08-08 06:45,Short Exit,186.118,46363,8622590.74,-43.55,-0.07,27.14,0.05,-43.55,-0.07,-896.41,-0.01
246,Entry short,2024-08-08 06:30," | F:70,3,14,1,0,55.61",185.98,46363,8622590.74,-43.55,-0.07,27.14,0.05,-43.55,-0.07,-896.41,-0.01
247,Exit long,2024-08-08 13:10,Long Exit,185.325,56626,10478471.42,107.16,0.15,107.16,0.15,-0.77,0.00,-789.26,-0.01
247,Entry long,2024-08-08 13:05," | F:60,3,29,1,0,38.46",185.047,56626,10478471.42,107.16,0.15,107.16,0.15,-0.77,0.00,-789.26,-0.01
248,Exit short,2024-08-09 02:05,Short Exit,187.796,70120,13162295.32,-40.47,-0.05,43.8,0.05,-40.47,-0.05,-829.73,-0.01
248,Entry short,2024-08-09 01:10," | F:55,3,41,1,1,55.13",187.711,70120,13162295.32,-40.47,-0.05,43.8,0.05,-40.47,-0.05,-829.73,-0.01
249,Exit long,2024-08-09 03:40,Long Exit,187.576,74398,13961156.69,-39.91,-0.04,20.71,0.02,-39.91,-0.04,-869.64,-0.01
249,Entry long,2024-08-09 03:35," | F:65,3,32,1,1,37.96",187.655,74398,13961156.69,-39.91,-0.04,20.71,0.02,-39.91,-0.04,-869.64,-0.01
250,Exit long,2024-08-09 04:40,Long Exit,187.625,39179,7357541.947,-44.69,-0.09,41.77,0.08,-44.69,-0.09,-914.33,-0.01
250,Entry long,2024-08-09 04:25," | F:65,3,9,1,1,46.24",187.793,39179,7357541.947,-44.69,-0.09,41.77,0.08,-44.69,-0.09,-914.33,-0.01
251,Exit short,2024-08-09 06:40,Short Exit,187.805,53816,10122735.78,107.43,0.16,107.43,0.16,-11.33,-0.02,-806.9,-0.01
251,Entry short,2024-08-09 06:00," | F:55,3,38,1,1,64.92",188.099,53816,10122735.78,107.43,0.16,107.43,0.16,-11.33,-0.02,-806.9,-0.01
252,Exit long,2024-08-09 11:30,Long Exit,187.858,56973,10686995.34,107.54,0.15,107.54,0.15,-17.41,-0.02,-699.35,-0.01
252,Entry long,2024-08-09 11:15," | F:65,3,27,1,1,41.63",187.58,56973,10686995.34,107.54,0.15,107.54,0.15,-17.41,-0.02,-699.35,-0.01
253,Exit long,2024-08-09 17:55,Long Exit,187.119,33943,6336037.981,104.17,0.24,104.17,0.24,-24.66,-0.06,-595.18,-0.01
253,Entry long,2024-08-09 15:35," | F:70,3,284,1,0,28.66",186.667,33943,6336037.981,104.17,0.24,104.17,0.24,-24.66,-0.06,-595.18,-0.01
254,Exit long,2024-08-12 11:35,Long Exit,188.166,49390,9277812.72,107.05,0.17,107.05,0.17,-9.09,-0.01,-488.13,0.00
254,Entry long,2024-08-12 10:05," | F:70,3,27,1,1,43.61",187.848,49390,9277812.72,107.05,0.17,107.05,0.17,-9.09,-0.01,-488.13,0.00
255,Exit short,2024-08-13 13:20,Short Exit,188.919,71078,13447886.52,135.15,0.15,135.15,0.15,-15.93,-0.02,-352.97,0.00
255,Entry short,2024-08-13 12:45," | F:60,3,20,1,1,53.66",189.199,71078,13447886.52,135.15,0.15,135.15,0.15,-15.93,-0.02,-352.97,0.00
256,Exit long,2024-08-13 16:10,Long Exit,188.168,20124,3793655.736,-47.29,-0.18,54.12,0.21,-47.29,-0.18,-400.26,0.00
256,Entry long,2024-08-13 15:30," | F:70,3,109,1,0,41.37",188.514,20124,3793655.736,-47.29,-0.18,54.12,0.21,-47.29,-0.18,-400.26,0.00
257,Exit long,2024-08-15 03:00,Time Stop (Bars),188.898,49402,9330654.544,8.71,0.01,62,0.10,-36.2,-0.06,-391.55,0.00
257,Entry long,2024-08-15 00:00," | F:65,3,33,1,1,39.99",188.872,49402,9330654.544,8.71,0.01,62,0.10,-36.2,-0.06,-391.55,0.00
258,Exit long,2024-08-15 04:50,Long Exit,189.234,48445,9151744.95,106.48,0.17,106.48,0.17,-8.22,-0.01,-285.06,0.00
258,Entry long,2024-08-15 04:00," | F:65,3,10,1,1,50.23",188.91,48445,9151744.95,106.48,0.17,106.48,0.17,-8.22,-0.01,-285.06,0.00
259,Exit short,2024-08-15 09:30,Short Exit,189.17,70072,13249564.12,-40.41,-0.04,29.95,0.03,-40.41,-0.04,-325.47,0.00
259,Entry short,2024-08-15 09:15," | F:45,3,28,1,1,51.57",189.085,70072,13249564.12,-40.41,-0.04,29.95,0.03,-40.41,-0.04,-325.47,0.00
260,Exit long,2024-08-15 15:30,Long Exit,189.731,51132,9685576.836,106.84,0.16,106.84,0.16,-32.26,-0.05,-218.63,0.00
260,Entry long,2024-08-15 15:00," | F:70,3,11,1,1,56.47",189.423,51132,9685576.836,106.84,0.16,106.84,0.16,-32.26,-0.05,-218.63,0.00
261,Exit long,2024-08-19 03:50,Long Exit,191.323,78617,15047057.95,-39.4,-0.04,124.05,0.12,-39.4,-0.04,-258.03,0.00
261,Entry long,2024-08-19 03:10," | F:70,3,13,1,1,50.04",191.397,78617,15047057.95,-39.4,-0.04,124.05,0.12,-39.4,-0.04,-258.03,0.00
262,Exit long,2024-08-19 04:50,Long Exit,190.891,93320,17819454,-37.29,-0.03,60.67,0.05,-37.29,-0.03,-295.31,0.00
262,Entry long,2024-08-19 04:35," | F:45,3,55,1,0,27.38",190.95,93320,17819454,-37.29,-0.03,60.67,0.05,-37.29,-0.03,-295.31,0.00
263,Exit short,2024-08-19 20:00,Short Exit,190.239,104687,19910315.84,-35.45,-0.03,39.7,0.03,-35.45,-0.03,-330.76,0.00
263,Entry short,2024-08-19 19:45," | F:55,3,13,1,1,58.9",190.189,104687,19910315.84,-35.45,-0.03,39.7,0.03,-35.45,-0.03,-330.76,0.00
264,Exit long,2024-08-20 04:30,Long Exit,190.213,29560,5607502.44,103.55,0.27,103.55,0.27,-0.2,0.00,-227.21,0.00
264,Entry long,2024-08-20 04:05," | F:55,3,139,1,0,30.32",189.699,29560,5607502.44,103.55,0.27,103.55,0.27,-0.2,0.00,-227.21,0.00
265,Exit long,2024-08-22 09:00,Long Exit,190.097,54138,10275879.64,107.38,0.15,107.38,0.15,-32.44,-0.05,-119.83,0.00
265,Entry long,2024-08-22 07:35," | F:50,3,62,1,0,33.03",189.809,54138,10275879.64,107.38,0.15,107.38,0.15,-32.44,-0.05,-119.83,0.00
266,Exit short,2024-08-22 09:35,Short Exit,190.259,67931,12918574.13,-40.7,-0.05,29.94,0.03,-40.7,-0.05,-160.54,0.00
266,Entry short,2024-08-22 09:10," | F:55,3,39,1,1,61.7",190.172,67931,12918574.13,-40.7,-0.05,29.94,0.03,-40.7,-0.05,-160.54,0.00
267,Exit long,2024-08-22 18:25,Long Exit,191.177,23803,4557417.592,-47.05,-0.15,77.54,0.25,-47.05,-0.15,-207.58,0.00
267,Entry long,2024-08-22 15:30," | F:80,3,19,1,1,59.71",191.464,23803,4557417.592,-47.05,-0.15,77.54,0.25,-47.05,-0.15,-207.58,0.00
268,Exit short,2024-08-23 03:05,Short Exit,191.533,59922,11470928.38,-41.73,-0.05,11.05,0.01,-41.73,-0.05,-249.32,0.00
268,Entry short,2024-08-23 03:00," | F:50,3,79,1,1,56.96",191.431,59922,11470928.38,-41.73,-0.05,11.05,0.01,-41.73,-0.05,-249.32,0.00
269,Exit long,2024-08-23 09:45,Long Exit,190.769,70671,13487701.69,-40.05,-0.04,41.5,0.05,-40.05,-0.04,-289.37,0.00
269,Entry long,2024-08-23 09:25," | F:50,3,36,1,0,44.52",190.852,70671,13487701.69,-40.05,-0.04,41.5,0.05,-40.05,-0.04,-289.37,0.00
270,Exit long,2024-08-26 07:20,Long Exit,189.882,76518,14535053.21,-39.21,-0.04,28.08,0.03,-39.21,-0.04,-328.57,0.00
270,Entry long,2024-08-26 07:10," | F:50,3,18,1,0,47.31",189.956,76518,14535053.21,-39.21,-0.04,28.08,0.03,-39.21,-0.04,-328.57,0.00
271,Exit short,2024-08-26 15:10,Short Exit,190.213,78274,14883096.63,-39.02,-0.04,78.59,0.08,-39.02,-0.04,-367.6,0.00
271,Entry short,2024-08-26 14:05," | F:65,3,63,1,0,65.46",190.141,78274,14883096.63,-39.02,-0.04,78.59,0.08,-39.02,-0.04,-367.6,0.00
272,Exit long,2024-08-27 10:05,Long Exit,191.389,47609,9096413.585,106.67,0.17,106.67,0.17,-2.96,0.00,-260.93,0.00
272,Entry long,2024-08-27 09:45," | F:75,3,17,1,1,54.21",191.065,47609,9096413.585,106.67,0.17,106.67,0.17,-2.96,0.00,-260.93,0.00
273,Exit long,2024-08-27 14:50,Long Exit,191.137,59277,11336074.2,-41.81,-0.05,28.28,0.04,-41.81,-0.05,-302.74,0.00
273,Entry long,2024-08-27 14:25," | F:70,3,54,1,1,36.18",191.239,59277,11336074.2,-41.81,-0.05,28.28,0.04,-41.81,-0.05,-302.74,0.00
274,Exit long,2024-08-27 15:30,Long Exit,190.854,62846,12000380.85,-41.29,-0.05,17.82,0.02,-41.29,-0.05,-344.03,0.00
274,Entry long,2024-08-27 15:20," | F:70,3,89,1,0,29.83",190.949,62846,12000380.85,-41.29,-0.05,17.82,0.02,-41.29,-0.05,-344.03,0.00
275,Exit long,2024-08-28 14:50,Long Exit,190.638,116375,22190385,-33.95,-0.02,0,0.00,-33.95,-0.02,-377.97,0.00
275,Entry long,2024-08-28 14:45," | F:60,3,24,1,0,38.19",190.68,116375,22190385,-33.95,-0.02,0,0.00,-33.95,-0.02,-377.97,0.00
276,Exit short,2024-08-29 03:30,Short Exit,190.822,81160,15481513.48,-38.74,-0.04,22.46,0.02,-38.74,-0.04,-416.71,0.00
276,Entry short,2024-08-29 03:20," | F:70,3,44,1,1,64.17",190.753,81160,15481513.48,-38.74,-0.04,22.46,0.02,-38.74,-0.04,-416.71,0.00
277,Exit long,2024-08-29 05:20,Long Exit,190.759,111198,21217023.19,-34.62,-0.02,18.46,0.01,-34.62,-0.02,-451.33,0.00
277,Entry long,2024-08-29 05:15," | F:70,3,11,1,1,50.51",190.804,111198,21217023.19,-34.62,-0.02,18.46,0.01,-34.62,-0.02,-451.33,0.00
278,Exit long,2024-08-29 07:35,Long Exit,190.979,144500,27571900.5,169.94,0.09,169.94,0.09,0,0.00,-281.39,0.00
278,Entry long,2024-08-29 06:25," | F:75,3,10,1,1,49.31",190.809,144500,27571900.5,169.94,0.09,169.94,0.09,0,0.00,-281.39,0.00
279,Exit short,2024-08-29 10:00,Short Exit,191.251,116620,22298793.58,-33.88,-0.02,149.25,0.10,-33.88,-0.02,-315.27,0.00
279,Entry short,2024-08-29 09:40," | F:50,3,13,1,1,59.58",191.209,116620,22298793.58,-33.88,-0.02,149.25,0.10,-33.88,-0.02,-315.27,0.00
280,Exit long,2024-08-30 09:05,Long Exit,190.916,67031,12777851.41,134.03,0.15,134.03,0.15,-17.56,-0.02,-181.24,0.00
280,Entry long,2024-08-30 07:30," | F:55,3,6,1,0,52.67",190.626,67031,12777851.41,134.03,0.15,134.03,0.15,-17.56,-0.02,-181.24,0.00
281,Exit long,2024-08-30 17:10,Long Exit,191.104,66084,12634864.3,-41.01,-0.05,9.57,0.01,-41.01,-0.05,-222.25,0.00
281,Entry long,2024-08-30 17:05," | F:75,3,9,1,1,40.66",191.194,66084,12634864.3,-41.01,-0.05,9.57,0.01,-41.01,-0.05,-222.25,0.00
282,Exit long,2024-09-02 10:55,Long Exit,192.365,71679,13768819.11,134.81,0.14,134.81,0.14,-16.18,-0.02,-87.44,0.00
282,Entry long,2024-09-02 10:30," | F:65,3,15,1,1,57.01",192.09,71679,13768819.11,134.81,0.14,134.81,0.14,-16.18,-0.02,-87.44,0.00
283,Exit long,2024-09-02 17:20,Long Exit,193.055,170872,32991624.02,-26.88,-0.01,15.19,0.01,-26.88,-0.01,-114.32,0.00
283,Entry long,2024-09-02 17:15," | F:70,3,21,1,1,47.86",193.078,170872,32991624.02,-26.88,-0.01,15.19,0.01,-26.88,-0.01,-114.32,0.00
284,Exit short,2024-09-04 03:10,Short Exit,190.786,50836,9692544.268,-42.98,-0.06,32.5,0.05,-42.98,-0.06,-157.3,0.00
284,Entry short,2024-09-04 03:00," | F:70,3,20,1,0,58.04",190.663,50836,9692544.268,-42.98,-0.06,32.5,0.05,-42.98,-0.06,-157.3,0.00
285,Exit short,2024-09-04 15:45,Short Exit,190.36,96747,18411437.84,-36.58,-0.03,89.78,0.07,-36.58,-0.03,-193.88,0.00
285,Entry short,2024-09-04 15:30," | F:75,3,21,1,0,57.25",190.305,96747,18411437.84,-36.58,-0.03,89.78,0.07,-36.58,-0.03,-193.88,0.00
286,Exit long,2024-09-04 16:25,Long Exit,190.269,66503,12659378.07,-40.69,-0.05,9.6,0.01,-40.69,-0.05,-234.56,0.00
286,Entry long,2024-09-04 16:15," | F:55,3,8,1,0,54.15",190.358,66503,12659378.07,-40.69,-0.05,9.6,0.01,-40.69,-0.05,-234.56,0.00
287,Exit short,2024-09-05 03:40,Short Exit,188.904,81633,15415249.19,-38.63,-0.04,34.09,0.03,-38.63,-0.04,-273.19,0.00
287,Entry short,2024-09-05 03:35," | F:75,3,23,1,0,62.15",188.836,81633,15415249.19,-38.63,-0.04,34.09,0.03,-38.63,-0.04,-273.19,0.00
288,Exit long,2024-09-05 15:30,Long Exit,188.723,45815,8631133.665,105.85,0.18,105.85,0.18,-23.91,-0.04,-167.34,0.00
288,Entry long,2024-09-05 15:25," | F:50,3,65,1,0,35.21",188.391,45815,8631133.665,105.85,0.18,105.85,0.18,-23.91,-0.04,-167.34,0.00
289,Exit short,2024-09-05 17:20,Short Exit,189.135,40332,7621820.364,-44.35,-0.08,47.15,0.09,-44.35,-0.08,-211.69,0.00
289,Entry short,2024-09-05 17:05," | F:75,3,60,1,1,67.07",188.977,40332,7621820.364,-44.35,-0.08,47.15,0.09,-44.35,-0.08,-211.69,0.00
290,Exit short,2024-09-06 18:30,Time Stop (Bars),187.175,4946,930218.95,31.03,0.48,53.74,0.83,-45.33,-0.70,-180.66,0.00
290,Entry short,2024-09-06 15:30," | F:60,3,257,1,0,37.55",188.075,4946,930218.95,31.03,0.48,53.74,0.83,-45.33,-0.70,-180.66,0.00
291,Exit short,2024-09-09 17:30,Short Exit,186.642,26579,4975588.8,104.19,0.30,104.19,0.30,-4.48,-0.01,-76.47,0.00
291,Entry short,2024-09-09 16:35," | F:75,3,9,1,0,34.38",187.2,26579,4975588.8,104.19,0.30,104.19,0.30,-4.48,-0.01,-76.47,0.00
292,Exit long,2024-09-09 20:30,Long Exit,186.936,48251,9026025.064,-43.39,-0.07,3.73,0.01,-43.39,-0.07,-119.86,0.00
292,Entry long,2024-09-09 20:20," | F:55,3,15,1,0,51.83",187.064,48251,9026025.064,-43.39,-0.07,3.73,0.01,-43.39,-0.07,-119.86,0.00
293,Exit long,2024-09-11 02:55,Long Exit,186.045,43935,8180125.845,-43.79,-0.08,57.98,0.10,-43.79,-0.08,-163.65,0.00
293,Entry long,2024-09-11 00:05," | F:50,3,34,1,0,43.89",186.187,43935,8180125.845,-43.79,-0.08,57.98,0.10,-43.79,-0.08,-163.65,0.00
294,Exit long,2024-09-12 09:10,Long Exit,186.14,22180,4135283.56,-47.06,-0.16,13.09,0.05,-47.06,-0.16,-210.71,0.00
294,Entry long,2024-09-12 08:45," | F:70,3,18,1,1,67.52",186.442,22180,4135283.56,-47.06,-0.16,13.09,0.05,-47.06,-0.16,-210.71,0.00
295,Exit long,2024-09-13 08:55,Long Exit,185.131,31061,5756783.618,-45.3,-0.11,0,0.00,-45.3,-0.11,-256.01,0.00
295,Entry long,2024-09-13 08:45," | F:55,3,15,1,0,50.24",185.338,31061,5756783.618,-45.3,-0.11,0,0.00,-45.3,-0.11,-256.01,0.00
296,Exit long,2024-09-17 04:50,Long Exit,185.354,65025,12058366.05,-40.68,-0.05,52.7,0.06,-40.68,-0.05,-296.69,0.00
296,Entry long,2024-09-17 04:25," | F:70,3,125,1,0,28.98",185.442,65025,12058366.05,-40.68,-0.05,52.7,0.06,-40.68,-0.05,-296.69,0.00
297,Exit short,2024-09-18 13:05,Short Exit,187.406,66321,12423183.4,-40.52,-0.05,121.57,0.14,-40.52,-0.05,-337.21,0.00
297,Entry short,2024-09-18 11:15," | F:50,3,138,1,1,80.16",187.319,66321,12423183.4,-40.52,-0.05,121.57,0.14,-40.52,-0.05,-337.21,0.00
298,Exit long,2024-09-18 18:35,Long Exit,187.356,45770,8581463.07,-43.39,-0.07,73.29,0.12,-43.39,-0.07,-380.61,0.00
298,Entry long,2024-09-18 17:35," | F:75,3,23,1,1,43.82",187.491,45770,8581463.07,-43.39,-0.07,73.29,0.12,-43.39,-0.07,-380.61,0.00
299,Exit short,2024-09-18 22:45,Short Exit,187.969,59726,11220723.62,-41.53,-0.05,56.21,0.07,-41.53,-0.05,-422.13,0.00
299,Entry short,2024-09-18 22:35," | F:55,3,71,1,1,65.88",187.87,59726,11220723.62,-41.53,-0.05,56.21,0.07,-41.53,-0.05,-422.13,0.00
300,Exit long,2024-09-19 17:00,Long Exit,189.505,26275,4985891.45,-46.75,-0.13,3.88,0.01,-46.75,-0.13,-468.89,0.00
300,Entry long,2024-09-19 16:45," | F:70,3,34,1,1,42.6",189.758,26275,4985891.45,-46.75,-0.13,3.88,0.01,-46.75,-0.13,-468.89,0.00
301,Exit long,2024-09-19 17:20,Long Exit,189.284,85193,16131124.16,-38.35,-0.03,85.68,0.08,-38.35,-0.03,-507.23,-0.01
301,Entry long,2024-09-19 17:10," | F:80,3,65,1,1,32.55",189.348,85193,16131124.16,-38.35,-0.03,85.68,0.08,-38.35,-0.03,-507.23,-0.01
302,Exit long,2024-09-23 12:40,Long Exit,190.684,81579,15561357.41,-38.54,-0.04,3.97,0.00,-38.54,-0.04,-545.77,-0.01
302,Entry long,2024-09-23 12:35," | F:55,3,8,1,0,47.78",190.752,81579,15561357.41,-38.54,-0.04,3.97,0.00,-38.54,-0.04,-545.77,-0.01
