Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
122,Entry long,2024-05-14 16:20," | F:70,11,2,0,0.47,0,1,58.86,1,0,18.39",196.607,45989,9041759.323,105.94,0.18,105.94,0.18,-8.53,-0.01,-726.07,-0.01
123,Exit long,2024-05-16 19:55,Long Exit,196.767,138624,27281619.07,-32.22,-0.02,18.8,0.01,-32.22,-0.02,-758.29,-0.01
123,Entry long,2024-05-16 19:45," | F:75,13,2,0,0.86,0,1,55.58,1,0,26.74",196.803,138624,27281619.07,-32.22,-0.02,18.8,0.01,-32.22,-0.02,-758.29,-0.01
124,Exit long,2024-05-20 17:50,Long Exit,198.312,169625,33643083.25,-28.32,-0.01,68.63,0.03,-28.32,-0.01,-786.62,-0.01
124,Entry long,2024-05-20 17:45," | F:75,10,2,0,1.01,0,1,57.23,1,0,35.74",198.338,169625,33643083.25,-28.32,-0.01,68.63,0.03,-28.32,-0.01,-786.62,-0.01
125,Exit long,2024-05-20 23:35,Time Stop (Bars),198.579,81302,16131698.93,84.58,0.08,114.87,0.11,-1.57,0.00,-702.03,-0.01
125,Entry long,2024-05-20 20:35," | F:75,17,2,0,0.46,0,1,49.71,1,0,27.65",198.417,81302,16131698.93,84.58,0.08,114.87,0.11,-1.57,0.00,-702.03,-0.01
126,Exit long,2024-05-28 20:25,Long Exit,200.632,150905,30249812.68,169.1,0.09,169.1,0.09,0,0.00,-532.93,-0.01
126,Entry long,2024-05-28 19:25," | F:80,16,2,0,0.78,1,1,42.32,1,0,15.42",200.456,150905,30249812.68,169.1,0.09,169.1,0.09,0,0.00,-532.93,-0.01
127,Exit long,2024-05-31 17:00,Long Exit,199.875,81682,16332397.58,-39.58,-0.04,47.39,0.05,-39.58,-0.04,-572.51,-0.01
127,Entry long,2024-05-31 16:30," | F:70,8,2,0,1.09,0,1,52.79,1,0,25.65",199.951,81682,16332397.58,-39.58,-0.04,47.39,0.05,-39.58,-0.04,-572.51,-0.01
128,Exit long,2024-06-05 16:45,Long Exit,199.282,86597,17263285.14,-39.13,-0.04,15.65,0.01,-39.13,-0.04,-611.64,-0.01
128,Entry long,2024-06-05 16:30," | F:75,30,2,0,0.52,1,1,38.37,1,0,20.41",199.352,86597,17263285.14,-39.13,-0.04,15.65,0.01,-39.13,-0.04,-611.64,-0.01
129,Exit long,2024-06-06 10:15,Long Exit,199.801,47246,9423261.946,105.93,0.18,105.93,0.18,-11.5,-0.02,-505.71,-0.01
129,Entry long,2024-06-06 09:05," | F:75,14,0,0,0.78,1,1,56.34,1,0,27.19",199.451,47246,9423261.946,105.93,0.18,105.93,0.18,-11.5,-0.02,-505.71,-0.01
130,Exit long,2024-06-06 16:30,Long Exit,199.374,39222,7826867.766,-44.97,-0.09,62.06,0.12,-44.97,-0.09,-550.69,-0.01
130,Entry long,2024-06-06 15:30," | F:75,26,2,0,0.69,0,1,54.93,1,0,16.47",199.553,39222,7826867.766,-44.97,-0.09,62.06,0.12,-44.97,-0.09,-550.69,-0.01
131,Exit long,2024-06-11 14:10,Long Exit,200.116,84468,16909564.45,-39.25,-0.04,16.67,0.02,-39.25,-0.04,-589.94,-0.01
131,Entry long,2024-06-11 14:00," | F:80,16,1,0,0.35,1,1,47.67,1,0,14.75",200.189,84468,16909564.45,-39.25,-0.04,16.67,0.02,-39.25,-0.04,-589.94,-0.01
132,Exit long,2024-06-12 16:50,Long Exit,200.175,70237,14066083.04,-40.66,-0.05,4.92,0.01,-40.66,-0.05,-630.61,-0.01
132,Entry long,2024-06-12 16:45," | F:70,138,2,0,0.24,0,0,36.57,1,0,19.52",200.266,70237,14066083.04,-40.66,-0.05,4.92,0.01,-40.66,-0.05,-630.61,-0.01
133,Exit long,2024-06-13 17:30,Long Exit,200.613,68896,13827909.47,-41.33,-0.05,29.46,0.03,-41.33,-0.05,-671.94,-0.01
133,Entry long,2024-06-13 17:15," | F:65,19,2,0,1.09,0,0,43.74,1,0,20.49",200.707,68896,13827909.47,-41.33,-0.05,29.46,0.03,-41.33,-0.05,-671.94,-0.01
134,Exit long,2024-06-17 22:20,Time Stop (Bars),200.358,52247,10463506.69,29.2,0.04,59.74,0.09,-18.25,-0.03,-642.73,-0.01
134,Entry long,2024-06-17 19:20," | F:80,7,2,0,0.44,1,1,60.26,1,0,19.31",200.27,52247,10463506.69,29.2,0.04,59.74,0.09,-18.25,-0.03,-642.73,-0.01
135,Exit long,2024-06-20 14:00,Long Exit,201.127,73352,14759522.68,-40.84,-0.04,64.97,0.07,-40.84,-0.04,-683.57,-0.01
135,Entry long,2024-06-20 12:00," | F:80,7,1,0,0.68,1,1,58.19,1,0,27.85",201.215,73352,14759522.68,-40.84,-0.04,64.97,0.07,-40.84,-0.04,-683.57,-0.01
136,Exit long,2024-06-25 23:05,Time Stop (Bars),202.606,95048,19247505.14,61.31,0.05,132.15,0.11,-5.36,0.00,-622.26,-0.01
136,Entry long,2024-06-25 20:05," | F:75,9,2,0,1.08,0,1,54.24,1,0,9.81",202.503,95048,19247505.14,61.31,0.05,132.15,0.11,-5.36,0.00,-622.26,-0.01
137,Exit long,2024-06-26 19:05,Time Stop (Bars),202.846,28116,5698635.228,28.7,0.08,81.34,0.23,-28.7,-0.08,-593.56,-0.01
137,Entry long,2024-06-26 16:05," | F:70,189,2,0,0.36,0,1,41.1,1,0,16.29",202.683,28116,5698635.228,28.7,0.08,81.34,0.23,-28.7,-0.08,-593.56,-0.01
138,Exit long,2024-06-27 16:10,Long Exit,202.867,38950,7908914.35,-45.03,-0.09,7.02,0.01,-45.03,-0.09,-638.59,-0.01
138,Entry long,2024-06-27 15:30," | F:70,26,2,0,0.61,0,1,65.21,1,0,16.19",203.053,38950,7908914.35,-45.03,-0.09,7.02,0.01,-45.03,-0.09,-638.59,-0.01
139,Exit long,2024-07-01 09:50,Long Exit,204.103,108784,22209015.09,-36.49,-0.03,22.3,0.02,-36.49,-0.03,-675.08,-0.01
139,Entry long,2024-07-01 09:45," | F:70,8,0,0,1.38,0,1,65.22,1,0,34.64",204.157,108784,22209015.09,-36.49,-0.03,22.3,0.02,-36.49,-0.03,-675.08,-0.01
140,Exit long,2024-07-04 09:00,Long Exit,205.768,141675,29157423.38,-32.4,-0.02,56.92,0.03,-32.4,-0.02,-707.48,-0.01
140,Entry long,2024-07-04 08:00," | F:70,17,0,0,0.79,0,1,49.69,1,0,16.02",205.805,141675,29157423.38,-32.4,-0.02,56.92,0.03,-32.4,-0.02,-707.48,-0.01
141,Exit long,2024-07-08 17:15,Long Exit,206.203,69833,14406408.23,-41.24,-0.05,0,0.00,-41.24,-0.05,-748.72,-0.01
141,Entry long,2024-07-08 17:05," | F:80,12,2,0,0.41,1,1,45.4,1,0,15.95",206.298,69833,14406408.23,-41.24,-0.05,0,0.00,-41.24,-0.05,-748.72,-0.01
142,Exit long,2024-07-30 15:35,Long Exit,198.834,88048,17512923.3,-38.86,-0.03,36.58,0.03,-38.86,-0.03,-787.58,-0.01
142,Entry long,2024-07-30 15:25," | F:70,8,2,0,0.54,0,1,45.34,0,0,13.24",198.902,88048,17512923.3,-38.86,-0.03,36.58,0.03,-38.86,-0.03,-787.58,-0.01
143,Exit long,2024-08-07 15:10,Long Exit,187.042,49344,9235765.824,-43.98,-0.07,19.09,0.03,-43.98,-0.07,-831.56,-0.01
143,Entry long,2024-08-07 15:05," | F:80,17,2,0,0.54,1,1,47.14,0,0,16.97",187.171,49344,9235765.824,-43.98,-0.07,19.09,0.03,-43.98,-0.07,-831.56,-0.01
144,Exit long,2024-08-15 15:30,Long Exit,189.731,51132,9685576.836,106.84,0.16,106.84,0.16,-32.26,-0.05,-724.73,-0.01
144,Entry long,2024-08-15 15:00," | F:70,11,2,0,0.78,0,1,56.47,1,0,11.92",189.423,51132,9685576.836,106.84,0.16,106.84,0.16,-32.26,-0.05,-724.73,-0.01
145,Exit long,2024-08-22 18:25,Long Exit,191.177,23803,4557417.592,-47.05,-0.15,77.54,0.25,-47.05,-0.15,-771.77,-0.01
145,Entry long,2024-08-22 15:30," | F:80,19,2,0,0.54,1,1,59.71,1,0,26.94",191.464,23803,4557417.592,-47.05,-0.15,77.54,0.25,-47.05,-0.15,-771.77,-0.01
146,Exit long,2024-08-27 14:50,Long Exit,191.137,59277,11336074.2,-41.81,-0.05,28.28,0.04,-41.81,-0.05,-813.58,-0.01
146,Entry long,2024-08-27 14:25," | F:70,54,1,0,0.84,0,1,36.18,1,0,27.93",191.239,59277,11336074.2,-41.81,-0.05,28.28,0.04,-41.81,-0.05,-813.58,-0.01
147,Exit long,2024-08-27 15:30,Long Exit,190.854,62846,12000380.85,-41.29,-0.05,17.82,0.02,-41.29,-0.05,-854.87,-0.01
147,Entry long,2024-08-27 15:20," | F:70,89,2,0,0.65,0,0,29.83,1,0,42.27",190.949,62846,12000380.85,-41.29,-0.05,17.82,0.02,-41.29,-0.05,-854.87,-0.01
148,Exit long,2024-08-30 17:10,Long Exit,191.104,66084,12634864.3,-41.01,-0.05,9.57,0.01,-41.01,-0.05,-895.88,-0.01
148,Entry long,2024-08-30 17:05," | F:75,9,2,0,0.63,0,1,40.66,1,0,25.37",191.194,66084,12634864.3,-41.01,-0.05,9.57,0.01,-41.01,-0.05,-895.88,-0.01
149,Exit long,2024-09-02 17:20,Long Exit,193.055,170872,32991624.02,-26.88,-0.01,15.19,0.01,-26.88,-0.01,-922.75,-0.01
149,Entry long,2024-09-02 17:15," | F:70,21,2,0,0.6,0,1,47.86,1,0,26.06",193.078,170872,32991624.02,-26.88,-0.01,15.19,0.01,-26.88,-0.01,-922.75,-0.01
150,Exit long,2024-09-18 18:35,Long Exit,187.356,45770,8581463.07,-43.39,-0.07,73.29,0.12,-43.39,-0.07,-966.15,-0.01
150,Entry long,2024-09-18 17:35," | F:75,23,2,0,0.81,1,1,43.82,1,0,29.69",187.491,45770,8581463.07,-43.39,-0.07,73.29,0.12,-43.39,-0.07,-966.15,-0.01
151,Exit long,2024-09-19 17:00,Long Exit,189.505,26275,4985891.45,-46.75,-0.13,3.88,0.01,-46.75,-0.13,-1012.9,-0.01
151,Entry long,2024-09-19 16:45," | F:70,34,2,0,0.87,0,1,42.6,1,0,19.35",189.758,26275,4985891.45,-46.75,-0.13,3.88,0.01,-46.75,-0.13,-1012.9,-0.01
152,Exit long,2024-09-19 17:20,Long Exit,189.284,85193,16131124.16,-38.35,-0.03,85.68,0.08,-38.35,-0.03,-1051.25,-0.01
152,Entry long,2024-09-19 17:10," | F:80,65,2,0,0.68,1,1,32.55,1,0,25.76",189.348,85193,16131124.16,-38.35,-0.03,85.68,0.08,-38.35,-0.03,-1051.25,-0.01
153,Exit long,2024-09-23 12:40,Long Exit,190.684,81579,15561357.41,-38.54,-0.04,3.97,0.00,-38.54,-0.04,-1089.79,-0.01
153,Entry long,2024-09-23 12:35," | F:55,8,1,0,0.92,0,0,47.78,1,0,35.9",190.752,81579,15561357.41,-38.54,-0.04,3.97,0.00,-38.54,-0.04,-1089.79,-0.01
154,Exit long,2024-09-30 17:45,Long Exit,191.563,38003,7264919.501,105.78,0.21,105.78,0.21,-27.25,-0.05,-984.01,-0.01
154,Entry long,2024-09-30 17:30," | F:75,32,2,0,0.31,1,1,44.02,1,0,18.51",191.167,38003,7264919.501,105.78,0.21,105.78,0.21,-27.25,-0.05,-984.01,-0.01
155,Exit long,2024-10-04 18:30,Time Stop (Bars),194.625,4275,830393.1,11.09,0.20,17.14,0.30,-5.76,-0.10,-972.92,-0.01
155,Entry long,2024-10-04 15:30," | F:80,39,2,0,0.41,1,1,80.67,1,0,32.65",194.244,4275,830393.1,11.09,0.20,17.14,0.30,-5.76,-0.10,-972.92,-0.01
156,Exit short,2024-10-08 16:35,Short Exit,194.194,40896,7935173.568,-44.41,-0.08,29.52,0.06,-44.41,-0.08,-1017.33,-0.01
156,Entry short,2024-10-08 16:05," | F:50,9,2,1,0.85,0,1,60,1,0,28.57",194.033,40896,7935173.568,-44.41,-0.08,29.52,0.06,-44.41,-0.08,-1017.33,-0.01
157,Exit long,2024-10-14 08:35,Long Exit,194.92,165871,32335722.09,-27.79,-0.01,56.69,0.03,-27.79,-0.01,-1045.12,-0.01
157,Entry long,2024-10-14 08:10," | F:70,6,0,0,0.49,0,1,51.56,1,0,25.35",194.945,165871,32335722.09,-27.79,-0.01,56.69,0.03,-27.79,-0.01,-1045.12,-0.01
158,Exit long,2024-10-14 15:45,Long Exit,195.079,220143,42948358.3,-20.65,-0.01,0,0.00,-20.65,-0.01,-1065.77,-0.01
158,Entry long,2024-10-14 15:40," | F:80,23,2,0,0.86,1,1,41.55,1,0,23.12",195.093,220143,42948358.3,-20.65,-0.01,0,0.00,-20.65,-0.01,-1065.77,-0.01
159,Exit long,2024-10-14 18:25,Long Exit,195.559,88128,17239951.87,-38.39,-0.03,38.39,0.03,-38.39,-0.03,-1104.16,-0.01
159,Entry long,2024-10-14 18:05," | F:75,10,2,0,0.88,0,1,64.17,1,0,29.28",195.624,88128,17239951.87,-38.39,-0.03,38.39,0.03,-38.39,-0.03,-1104.16,-0.01
160,Exit long,2024-10-24 14:35,Time Stop (Bars),197.222,38969,7674749.705,70.66,0.14,79.59,0.16,-25.25,-0.05,-1033.5,-0.01
160,Entry long,2024-10-24 11:35," | F:70,20,1,0,0.7,0,0,43.54,1,0,24.92",196.945,38969,7674749.705,70.66,0.14,79.59,0.16,-25.25,-0.05,-1033.5,-0.01
161,Exit long,2024-10-24 18:50,Long Exit,196.693,56260,11072418.08,-42.35,-0.06,20.26,0.03,-42.35,-0.06,-1075.85,-0.01
161,Entry long,2024-10-24 18:40," | F:50,131,2,0,0.52,0,0,35.59,1,0,31.76",196.808,56260,11072418.08,-42.35,-0.06,20.26,0.03,-42.35,-0.06,-1075.85,-0.01
162,Exit long,2024-10-25 12:20,Long Exit,197.355,37235,7332576.845,104.86,0.22,104.86,0.22,-4.41,-0.01,-970.99,-0.01
162,Entry long,2024-10-25 10:00," | F:70,12,1,0,0.99,0,1,56.58,1,0,27.39",196.927,37235,7332576.845,104.86,0.22,104.86,0.22,-4.41,-0.01,-970.99,-0.01
163,Exit long,2024-10-29 19:45,Long Exit,199.39,109547,21848053.68,-35.73,-0.03,32.87,0.02,-35.73,-0.03,-1006.71,-0.01
163,Entry long,2024-10-29 19:15," | F:75,28,2,0,1.04,0,1,44.66,1,0,11.82",199.44,109547,21848053.68,-35.73,-0.03,32.87,0.02,-35.73,-0.03,-1006.71,-0.01
164,Exit long,2024-11-14 08:20,Long Exit,197.78,105407,20853088.44,-36.61,-0.03,103.04,0.08,-36.61,-0.03,-1043.32,-0.01
164,Entry long,2024-11-14 07:25," | F:75,17,0,0,0.55,1,1,47.13,1,0,18.23",197.834,105407,20853088.44,-36.61,-0.03,103.04,0.08,-36.61,-0.03,-1043.32,-0.01
165,Exit long,2024-11-20 14:50,Long Exit,197.262,111240,21948986.88,-35.95,-0.03,48.18,0.03,-35.95,-0.03,-1079.27,-0.01
165,Entry long,2024-11-20 14:40," | F:65,10,2,0,0.78,0,1,51.58,1,0,19.64",197.312,111240,21948986.88,-35.95,-0.03,48.18,0.03,-35.95,-0.03,-1079.27,-0.01
166,Exit long,2024-12-05 21:00,Long Exit,191.196,63610,12168211.34,-41.38,-0.05,83.6,0.10,-41.38,-0.05,-1120.65,-0.01
166,Entry long,2024-12-05 19:30," | F:70,62,2,0,0.87,0,1,33.56,1,0,25.67",191.294,63610,12168211.34,-41.38,-0.05,83.6,0.10,-41.38,-0.05,-1120.65,-0.01
167,Exit long,2024-12-13 21:50,Long Exit,193.923,183011,35494068.39,-26.37,-0.01,17.98,0.01,-26.37,-0.01,-1147.02,-0.01
167,Entry long,2024-12-13 21:45," | F:70,20,2,0,1.07,0,1,40.98,1,0,11.46",193.945,183011,35494068.39,-26.37,-0.01,17.98,0.01,-26.37,-0.01,-1147.02,-0.01
168,Exit long,2024-12-18 17:35,Long Exit,195.461,65722,12829394.45,108.72,0.13,108.72,0.13,-9.85,-0.01,-1038.3,-0.01
168,Entry long,2024-12-18 17:05," | F:75,12,2,0,0.72,0,1,43.76,1,0,19.68",195.207,65722,12829394.45,108.72,0.13,108.72,0.13,-9.85,-0.01,-1038.3,-0.01
169,Exit long,2024-12-26 22:30,Time Stop (Bars),197.808,73143,14466368.83,12.1,0.01,103.75,0.11,-23.26,-0.03,-1026.2,-0.01
169,Entry long,2024-12-26 19:30," | F:80,17,2,0,0.97,1,1,54.72,1,0,23.07",197.782,73143,14466368.83,12.1,0.01,103.75,0.11,-23.26,-0.03,-1026.2,-0.01
170,Exit long,2024-12-30 10:05,Long Exit,198.654,108099,21452354.65,138.97,0.10,138.97,0.10,-7.53,-0.01,-887.23,-0.01
170,Entry long,2024-12-30 09:45," | F:65,64,1,0,0.82,0,1,37.43,1,0,28.97",198.451,108099,21452354.65,138.97,0.10,138.97,0.10,-7.53,-0.01,-887.23,-0.01
171,Exit long,2024-12-31 20:25,Long Exit,196.827,51443,10132213.28,-43.59,-0.07,29.5,0.05,-43.59,-0.07,-930.82,-0.01
171,Entry long,2024-12-31 19:35," | F:70,12,2,0,0.72,0,1,53.83,1,0,30.24",196.96,51443,10132213.28,-43.59,-0.07,29.5,0.05,-43.59,-0.07,-930.82,-0.01
172,Exit long,2025-01-06 14:25,Long Exit,196.792,34741,6843907.518,-45.47,-0.10,19.43,0.04,-45.47,-0.10,-976.29,-0.01
172,Entry long,2025-01-06 14:05," | F:75,14,2,0,0.32,0,1,49.61,1,0,28.48",196.998,34741,6843907.518,-45.47,-0.10,19.43,0.04,-45.47,-0.10,-976.29,-0.01
173,Exit long,2025-01-06 15:10,Long Exit,196.357,38796,7624927.044,-44.86,-0.09,11.34,0.02,-44.86,-0.09,-1021.15,-0.01
173,Entry long,2025-01-06 14:45," | F:80,58,2,0,0.5,1,1,35.31,1,0,28.25",196.539,38796,7624927.044,-44.86,-0.09,11.34,0.02,-44.86,-0.09,-1021.15,-0.01
174,Exit long,2025-01-06 15:20,Long Exit,196.172,53245,10451940.26,-42.97,-0.06,7.44,0.01,-42.97,-0.06,-1064.12,-0.01
174,Entry long,2025-01-06 15:15," | F:75,70,2,0,0.33,0,1,29.47,1,0,36.01",196.299,53245,10451940.26,-42.97,-0.06,7.44,0.01,-42.97,-0.06,-1064.12,-0.01
175,Exit long,2025-01-06 20:45,Long Exit,197.042,133456,26301641.94,-33.07,-0.02,43.25,0.03,-33.07,-0.02,-1097.19,-0.01
175,Entry long,2025-01-06 20:35," | F:65,14,2,0,0.82,0,1,47.86,1,0,12.08",197.081,133456,26301641.94,-33.07,-0.02,43.25,0.03,-33.07,-0.02,-1097.19,-0.01
176,Exit long,2025-01-07 19:45,Long Exit,196.998,40243,7934873.282,-44.92,-0.09,35.22,0.07,-44.92,-0.09,-1142.11,-0.01
176,Entry long,2025-01-07 18:35," | F:70,259,2,0,0.6,0,0,32.87,1,0,26.69",197.174,40243,7934873.282,-44.92,-0.09,35.22,0.07,-44.92,-0.09,-1142.11,-0.01
177,Exit long,2025-01-08 07:10,Long Exit,197.438,85072,16802655.79,-39.27,-0.04,5.38,0.01,-39.27,-0.04,-1181.38,-0.01
177,Entry long,2025-01-08 07:00," | F:70,6,0,0,0.71,0,1,61.68,1,0,21.61",197.511,85072,16802655.79,-39.27,-0.04,5.38,0.01,-39.27,-0.04,-1181.38,-0.01
178,Exit long,2025-01-08 18:35,Long Exit,195.654,61859,12085887.7,107.97,0.14,107.97,0.14,-29.34,-0.04,-1073.41,-0.01
178,Entry long,2025-01-08 17:40," | F:50,9,2,0,1.08,0,0,46.8,0,0,25.8",195.378,61859,12085887.7,107.97,0.14,107.97,0.14,-29.34,-0.04,-1073.41,-0.01
179,Exit long,2025-01-15 16:15,Long Exit,191.982,39272,7546546.792,-44.48,-0.09,0,0.00,-44.48,-0.09,-1117.9,-0.01
179,Entry long,2025-01-15 16:10," | F:70,9,2,0,0.96,0,1,58.47,0,0.87,31.18",192.161,39272,7546546.792,-44.48,-0.09,0,0.00,-44.48,-0.09,-1117.9,-0.01
180,Exit long,2025-01-16 16:35,Long Exit,190.023,82997,15777480.71,-39.24,-0.04,5.3,0.01,-39.24,-0.04,-1157.14,-0.01
180,Entry long,2025-01-16 16:30," | F:60,43,2,0,0.85,1,0,37.69,0,1.22,26.67",190.097,82997,15777480.71,-39.24,-0.04,5.3,0.01,-39.24,-0.04,-1157.14,-0.01
181,Exit long,2025-01-20 15:25,Long Exit,190.639,128202,24445557.36,-33.62,-0.02,0,0.00,-33.62,-0.02,-1190.76,-0.01
181,Entry long,2025-01-20 15:20," | F:70,8,2,0,0.7,0,1,47.92,0,0.99,18.21",190.68,128202,24445557.36,-33.62,-0.02,0,0.00,-33.62,-0.02,-1190.76,-0.01
182,Exit long,2025-01-27 16:20,Long Exit,192.568,66996,12907650.35,-40.78,-0.05,20.18,0.02,-40.78,-0.05,-1231.54,-0.01
182,Entry long,2025-01-27 16:10," | F:55,24,2,0,0.55,1,0,43.65,1,0.99,19.58",192.663,66996,12907650.35,-40.78,-0.05,20.18,0.02,-40.78,-0.05,-1231.54,-0.01
183,Exit long,2025-01-29 14:30,Long Exit,192.911,73314,14149382.06,-40.53,-0.04,8.01,0.01,-40.53,-0.04,-1272.08,-0.01
183,Entry long,2025-01-29 14:10," | F:45,13,2,0,0.8,0,0,49.51,1,1.03,22.69",192.997,73314,14149382.06,-40.53,-0.04,8.01,0.01,-40.53,-0.04,-1272.08,-0.01
184,Exit long,2025-01-29 16:40,Long Exit,192.702,57142,11018006.16,-42.61,-0.06,14.33,0.02,-42.61,-0.06,-1314.69,-0.01
184,Entry long,2025-01-29 16:35," | F:60,8,2,0,0.55,1,0,50.4,0,1.27,28.28",192.818,57142,11018006.16,-42.61,-0.06,14.33,0.02,-42.61,-0.06,-1314.69,-0.01
185,Exit short,2025-01-29 21:35,Short Exit,193.28,39230,7575391.46,-44.89,-0.09,25.73,0.05,-44.89,-0.09,-1359.58,-0.01
185,Entry short,2025-01-29 21:00," | F:70,132,2,1,1.16,0,1,60.69,1,2.71,20.94",193.102,39230,7575391.46,-44.89,-0.09,25.73,0.05,-44.89,-0.09,-1359.58,-0.01
186,Exit long,2025-02-04 10:45,Long Exit,192.598,46476,8958016.62,-44.13,-0.08,24.32,0.04,-44.13,-0.08,-1403.71,-0.01
186,Entry long,2025-02-04 10:35," | F:80,19,1,0,0.51,1,1,48.33,1,1.16,23.76",192.745,46476,8958016.62,-44.13,-0.08,24.32,0.04,-44.13,-0.08,-1403.71,-0.01
187,Exit long,2025-02-11 16:25,Long Exit,189.091,68586,12952397.51,109.16,0.13,109.16,0.13,-0.45,0.00,-1294.55,-0.01
187,Entry long,2025-02-11 16:00," | F:75,7,2,0,0.85,0,1,67.48,0,1.37,39.18",188.849,68586,12952397.51,109.16,0.13,109.16,0.13,-0.45,0.00,-1294.55,-0.01
188,Exit long,2025-02-12 14:55,Long Exit,191.201,66770,12772833.92,-41.59,-0.05,21.45,0.03,-41.59,-0.05,-1336.13,-0.01
188,Entry long,2025-02-12 14:40," | F:75,12,2,0,0.65,1,1,54.98,1,0.96,22.96",191.296,66770,12772833.92,-41.59,-0.05,21.45,0.03,-41.59,-0.05,-1336.13,-0.01
189,Exit long,2025-02-13 10:15,Long Exit,192.689,58453,11269796.85,-42.39,-0.06,0,0.00,-42.39,-0.06,-1378.52,-0.01
189,Entry long,2025-02-13 10:10," | F:70,9,1,0,1.04,0,1,53.06,1,1.13,20.28",192.801,58453,11269796.85,-42.39,-0.06,0,0.00,-42.39,-0.06,-1378.52,-0.01
190,Exit long,2025-02-13 10:30,Long Exit,192.407,64223,12363377.06,-41.58,-0.05,7.9,0.01,-41.58,-0.05,-1420.11,-0.01
190,Entry long,2025-02-13 10:25," | F:70,18,1,0,0.85,0,1,40.15,1,1.24,20.35",192.507,64223,12363377.06,-41.58,-0.05,7.9,0.01,-41.58,-0.05,-1420.11,-0.01
191,Exit short,2025-02-13 17:35,Short Exit,191.798,50841,9767572.92,106,0.17,106,0.17,-2.96,0.00,-1314.11,-0.01
191,Entry short,2025-02-13 17:15," | F:70,49,2,1,0.58,0,1,67.42,1,1.28,31.38",192.12,50841,9767572.92,106,0.17,106,0.17,-2.96,0.00,-1314.11,-0.01
192,Exit long,2025-02-19 08:20,Long Exit,191.464,74378,14246808.39,-40.09,-0.04,22.98,0.02,-40.09,-0.04,-1354.2,-0.01
192,Entry long,2025-02-19 08:05," | F:45,13,0,0,0.69,0,0,49.03,1,1.2,18.09",191.546,74378,14246808.39,-40.09,-0.04,22.98,0.02,-40.09,-0.04,-1354.2,-0.01
193,Exit long,2025-02-19 10:30,Long Exit,191.682,51929,9937652.73,106.51,0.16,106.51,0.16,-37.89,-0.06,-1247.69,-0.01
193,Entry long,2025-02-19 09:00," | F:75,183,1,0,0.92,0,0,39.92,1,1.57,22.1",191.37,51929,9937652.73,106.51,0.16,106.51,0.16,-37.89,-0.06,-1247.69,-0.01
194,Exit long,2025-02-19 20:55,Long Exit,190.673,126376,24101546.09,-33.23,-0.02,34.89,0.02,-33.23,-0.02,-1280.92,-0.01
194,Entry long,2025-02-19 20:45," | F:50,15,2,0,0.78,0,0,48.27,0,1.52,13.64",190.713,126376,24101546.09,-33.23,-0.02,34.89,0.02,-33.23,-0.02,-1280.92,-0.01
195,Exit short,2025-02-24 22:05,Short Exit,188.964,65110,12319723.54,108.96,0.13,108.96,0.13,-4.36,-0.01,-1171.96,-0.01
195,Entry short,2025-02-24 21:35," | F:75,65,2,1,1.23,0,1,58.99,0,1.22,20.85",189.214,65110,12319723.54,108.96,0.13,108.96,0.13,-4.36,-0.01,-1171.96,-0.01
196,Exit long,2025-02-25 16:05,Long Exit,189.266,72576,13742193.02,-40.23,-0.04,1.94,0.00,-40.23,-0.04,-1212.2,-0.01
196,Entry long,2025-02-25 16:00," | F:70,15,2,0,0.72,0,1,46.69,0,1.18,25.23",189.349,72576,13742193.02,-40.23,-0.04,1.94,0.00,-40.23,-0.04,-1212.2,-0.01
197,Exit short,2025-02-27 15:50,Short Exit,189.051,31157,5905840.507,104.47,0.26,104.47,0.26,-39.91,-0.10,-1107.73,-0.01
197,Entry short,2025-02-27 15:30," | F:45,10,2,1,1.31,0,1,40.96,0,2.08,19.8",189.551,31157,5905840.507,104.47,0.26,104.47,0.26,-39.91,-0.10,-1107.73,-0.01
198,Exit short,2025-02-28 22:50,Short Exit,189.382,32704,6186681.088,-45.84,-0.11,80.55,0.20,-45.84,-0.11,-1153.57,-0.01
198,Entry short,2025-02-28 20:40," | F:70,10,2,1,0.95,0,0,42.21,0,1.08,36.59",189.172,32704,6186681.088,-45.84,-0.11,80.55,0.20,-45.84,-0.11,-1153.57,-0.01
199,Exit long,2025-03-06 09:10,Long Exit,191.707,53430,10249263.18,-42.7,-0.06,14.71,0.02,-42.7,-0.06,-1196.26,-0.01
199,Entry long,2025-03-06 09:05," | F:70,149,1,0,0.76,0,0,28.35,1,1.45,40.87",191.826,53430,10249263.18,-42.7,-0.06,14.71,0.02,-42.7,-0.06,-1196.26,-0.01
200,Exit long,2025-03-06 19:15,Long Exit,190.464,54763,10436677.78,-42.29,-0.06,23.53,0.03,-42.29,-0.06,-1238.55,-0.01
200,Entry long,2025-03-06 19:05," | F:50,26,2,0,1.07,0,0,38.41,1,0.97,20.19",190.579,54763,10436677.78,-42.29,-0.06,23.53,0.03,-42.29,-0.06,-1238.55,-0.01
201,Exit long,2025-03-10 14:35,Long Exit,189.814,74156,14081705.31,-39.56,-0.04,36.56,0.04,-39.56,-0.04,-1278.11,-0.01
