Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
503,Exit short,2024-08-27 08:40,Short Exit,2511.88,51,128066.1,-39.78,-0.03,1.53,0.00,-39.78,-0.03,617.49,0.01
503,Entry short,2024-08-27 08:35," | F:70,48,0,1,1.25,0,0,66.73,1,1.79",2511.1,51,128066.1,-39.78,-0.03,1.53,0.00,-39.78,-0.03,617.49,0.01
504,Exit short,2024-08-29 12:50,Short Exit,2520.35,24,60444,-44.4,-0.07,16.32,0.03,-44.4,-0.07,573.09,0.01
504,Entry short,2024-08-29 12:35," | F:50,38,1,1,0.59,0,1,55.39,1,0.84",2518.5,24,60444,-44.4,-0.07,16.32,0.03,-44.4,-0.07,573.09,0.01
505,Exit long,2024-08-29 15:30,Long Exit,2518.32,39,98107.62,106.86,0.11,106.86,0.11,0,0.00,679.95,0.01
505,Entry long,2024-08-29 15:25," | F:70,88,2,0,0.66,0,1,31.11,1,1.38",2515.58,39,98107.62,106.86,0.11,106.86,0.11,0,0.00,679.95,0.01
506,Exit short,2024-08-30 06:25,Short Exit,2513.91,39,98150.91,108.42,0.11,108.42,0.11,-9.36,-0.01,788.37,0.01
506,Entry short,2024-08-30 05:40," | F:70,13,0,1,1.41,0,0,48.68,1,1.29",2516.69,39,98150.91,108.42,0.11,108.42,0.11,-9.36,-0.01,788.37,0.01
507,Exit short,2024-08-30 07:25,Short Exit,2514.42,43,108078.35,-41.71,-0.04,23.65,0.02,-41.71,-0.04,746.66,0.01
507,Entry short,2024-08-30 07:10," | F:70,8,0,1,0.56,0,0,42.27,1,0.93",2513.45,43,108078.35,-41.71,-0.04,23.65,0.02,-41.71,-0.04,746.66,0.01
508,Exit short,2024-08-30 12:10,Short Exit,2526.68,19,47961.13,-45.79,-0.10,44.46,0.09,-45.79,-0.10,700.87,0.01
508,Entry short,2024-08-30 11:35," | F:50,169,1,1,0.77,0,1,64.07,1,0.9",2524.27,19,47961.13,-45.79,-0.10,44.46,0.09,-45.79,-0.10,700.87,0.01
509,Exit short,2024-09-02 10:30,Short Exit,2499.17,34,84928.26,-43.52,-0.05,2.38,0.00,-43.52,-0.05,657.35,0.01
509,Entry short,2024-09-02 10:25," | F:70,8,1,1,0.83,0,0,51.88,0,0.86",2497.89,34,84928.26,-43.52,-0.05,2.38,0.00,-43.52,-0.05,657.35,0.01
510,Exit long,2024-09-03 14:40,Long Exit,2494.71,37,92346.45,-42.18,-0.05,12.21,0.01,-42.18,-0.05,615.17,0.01
510,Entry long,2024-09-03 14:30," | F:55,11,1,0,0.84,0,0,39.68,0,0.92",2495.85,37,92346.45,-42.18,-0.05,12.21,0.01,-42.18,-0.05,615.17,0.01
511,Exit long,2024-09-04 03:30,Long Exit,2492.5,26,64849.72,-44.72,-0.07,7.02,0.01,-44.72,-0.07,570.45,0.01
511,Entry long,2024-09-04 03:15," | F:70,14,0,0,0.65,0,1,57.76,0,1.66",2494.22,26,64849.72,-44.72,-0.07,7.02,0.01,-44.72,-0.07,570.45,0.01
512,Exit long,2024-09-04 10:40,Long Exit,2483.25,17,42263.19,-47.94,-0.11,0.34,0.00,-47.94,-0.11,522.51,0.01
512,Entry long,2024-09-04 10:30," | F:55,179,1,0,0.88,0,0,40.94,0,0.93",2486.07,17,42263.19,-47.94,-0.11,0.34,0.00,-47.94,-0.11,522.51,0.01
513,Exit long,2024-09-04 11:10,Long Exit,2480.22,17,42209.3,-45.56,-0.11,2.21,0.01,-45.56,-0.11,476.95,0.00
513,Entry long,2024-09-04 11:00," | F:55,189,1,0,1.19,0,0,35.39,0,1.02",2482.9,17,42209.3,-45.56,-0.11,2.21,0.01,-45.56,-0.11,476.95,0.00
514,Exit long,2024-09-05 07:50,Long Exit,2493.92,81,202041.54,-34.02,-0.02,51.84,0.03,-34.02,-0.02,442.93,0.00
514,Entry long,2024-09-05 07:25," | F:70,85,0,0,0.3,0,1,36.2,0,0.74",2494.34,81,202041.54,-34.02,-0.02,51.84,0.03,-34.02,-0.02,442.93,0.00
515,Exit long,2024-09-05 21:10,Time Stop (Bars),2516.04,12,30093.6,98.88,0.33,102.72,0.34,-37.68,-0.13,541.81,0.01
515,Entry long,2024-09-05 18:10," | F:75,98,2,0,0.29,0,1,37.72,1,0.81",2507.8,12,30093.6,98.88,0.33,102.72,0.34,-37.68,-0.13,541.81,0.01
516,Exit long,2024-09-06 04:30,Long Exit,2514.25,29,72957.91,-44.66,-0.06,12.76,0.02,-44.66,-0.06,497.15,0.00
516,Entry long,2024-09-06 04:10," | F:65,52,0,0,1.24,0,1,43.41,1,1.97",2515.79,29,72957.91,-44.66,-0.06,12.76,0.02,-44.66,-0.06,497.15,0.00
517,Exit long,2024-09-06 09:30,Long Exit,2518.41,27,68040.81,-43.74,-0.06,1.62,0.00,-43.74,-0.06,453.41,0.00
517,Entry long,2024-09-06 09:25," | F:70,18,0,0,0.23,0,1,55.69,1,2",2520.03,27,68040.81,-43.74,-0.06,1.62,0.00,-43.74,-0.06,453.41,0.00
518,Exit long,2024-09-06 16:25,Long Exit,2506.82,3,7572.78,-52.32,-0.69,14.73,0.19,-52.32,-0.69,401.09,0.00
518,Entry long,2024-09-06 15:30," | F:75,232,2,0,0.56,0,1,70.24,1,8.31",2524.26,3,7572.78,-52.32,-0.69,14.73,0.19,-52.32,-0.69,401.09,0.00
519,Exit short,2024-09-06 23:30,Time Stop (Bars),2495.62,16,39905.28,-24.64,-0.06,54.88,0.14,-44.16,-0.11,376.45,0.00
519,Entry short,2024-09-06 20:30," | F:75,17,2,1,1.45,0,0,45.63,0,0.7",2494.08,16,39905.28,-24.64,-0.06,54.88,0.14,-44.16,-0.11,376.45,0.00
520,Exit long,2024-09-11 13:15,Long Exit,2520.67,21,52980.48,-46.41,-0.09,89.46,0.17,-46.41,-0.09,330.04,0.00
520,Entry long,2024-09-11 11:00," | F:70,26,1,0,0.49,0,1,45.83,1,1.27",2522.88,21,52980.48,-46.41,-0.09,89.46,0.17,-46.41,-0.09,330.04,0.00
521,Exit long,2024-09-16 17:25,Long Exit,2578.03,23,59339.54,-44.85,-0.08,18.86,0.03,-44.85,-0.08,285.19,0.00
521,Entry long,2024-09-16 17:20," | F:55,42,2,0,1.34,0,0,40.63,1,1.18",2579.98,23,59339.54,-44.85,-0.08,18.86,0.03,-44.85,-0.08,285.19,0.00
522,Exit short,2024-09-17 05:00,Short Exit,2582.65,20,51606,-47,-0.09,0.6,0.00,-47,-0.09,238.19,0.00
522,Entry short,2024-09-17 04:45," | F:70,15,0,1,1.41,0,0,42.31,1,1.34",2580.3,20,51606,-47,-0.09,0.6,0.00,-47,-0.09,238.19,0.00
523,Exit short,2024-09-17 15:30,Short Exit,2572.96,17,43840.96,100.64,0.23,100.64,0.23,-45.05,-0.10,338.83,0.00
523,Entry short,2024-09-17 14:45," | F:75,39,1,1,0.91,0,0,65.12,1,1.8",2578.88,17,43840.96,100.64,0.23,100.64,0.23,-45.05,-0.10,338.83,0.00
524,Exit long,2024-09-18 08:25,Long Exit,2565.7,55,141152.55,-39.05,-0.03,18.7,0.01,-39.05,-0.03,299.78,0.00
524,Entry long,2024-09-18 08:20," | F:50,130,0,0,1.87,0,0,20.81,1,1.22",2566.41,55,141152.55,-39.05,-0.03,18.7,0.01,-39.05,-0.03,299.78,0.00
525,Exit long,2024-09-20 18:40,Long Exit,2621.66,14,36601.6,101.64,0.28,101.64,0.28,-45.5,-0.12,401.42,0.00
525,Entry long,2024-09-20 18:15," | F:75,11,2,0,1.5,0,1,54.37,1,1.2",2614.4,14,36601.6,101.64,0.28,101.64,0.28,-45.5,-0.12,401.42,0.00
526,Exit long,2024-09-23 08:45,Long Exit,2630.83,36,94604.04,105.84,0.11,105.84,0.11,-20.16,-0.02,507.26,0.01
526,Entry long,2024-09-23 08:10," | F:70,27,0,0,1.88,0,1,48.6,1,1.74",2627.89,36,94604.04,105.84,0.11,105.84,0.11,-20.16,-0.02,507.26,0.01
527,Exit long,2024-09-23 15:45,Long Exit,2625.82,26,68164.2,107.12,0.16,107.12,0.16,-5.2,-0.01,614.38,0.01
527,Entry long,2024-09-23 15:25," | F:70,33,2,0,0.38,0,1,47.48,1,1.09",2621.7,26,68164.2,107.12,0.16,107.12,0.16,-5.2,-0.01,614.38,0.01
528,Exit long,2024-09-24 10:35,Long Exit,2624.32,18,47285.1,-47.34,-0.10,59.04,0.12,-47.34,-0.10,567.04,0.01
528,Entry long,2024-09-24 09:00," | F:70,62,0,0,0.47,0,0,29.65,1,2.65",2626.95,18,47285.1,-47.34,-0.10,59.04,0.12,-47.34,-0.10,567.04,0.01
529,Exit long,2024-09-24 13:00,Long Exit,2631.11,17,44628.23,100.64,0.23,100.64,0.23,0,0.00,667.68,0.01
529,Entry long,2024-09-24 10:40," | F:70,217,1,0,0.57,0,0,38.11,1,0.9",2625.19,17,44628.23,100.64,0.23,100.64,0.23,0,0.00,667.68,0.01
530,Exit long,2024-09-25 10:50,Long Exit,2655.99,31,82230.29,105.4,0.13,105.4,0.13,-11.16,-0.01,773.08,0.01
530,Entry long,2024-09-25 10:05," | F:70,150,1,0,0.4,0,0,36.06,1,1.15",2652.59,31,82230.29,105.4,0.13,105.4,0.13,-11.16,-0.01,773.08,0.01
531,Exit short,2024-09-26 04:55,Short Exit,2660.84,21,55831.86,-45.78,-0.08,21.84,0.04,-45.78,-0.08,727.3,0.01
531,Entry short,2024-09-26 04:15," | F:50,59,0,1,0.53,0,1,51.48,1,1.44",2658.66,21,55831.86,-45.78,-0.08,21.84,0.04,-45.78,-0.08,727.3,0.01
532,Exit long,2024-09-26 15:30,Long Exit,2673.16,10,26778.5,-46.9,-0.18,21.3,0.08,-46.9,-0.18,680.4,0.01
532,Entry long,2024-09-26 15:15," | F:70,16,2,0,0.78,0,1,51.9,1,1.27",2677.85,10,26778.5,-46.9,-0.18,21.3,0.08,-46.9,-0.18,680.4,0.01
533,Exit long,2024-09-26 16:10,Long Exit,2668.41,10,26733.8,-49.7,-0.19,66.3,0.25,-49.7,-0.19,630.7,0.01
533,Entry long,2024-09-26 15:40," | F:75,31,2,0,0.59,0,1,43.92,1,1.57",2673.38,10,26733.8,-49.7,-0.19,66.3,0.25,-49.7,-0.19,630.7,0.01
534,Exit short,2024-09-27 06:30,Short Exit,2672.08,39,104169.39,-41.73,-0.04,0.39,0.00,-41.73,-0.04,588.97,0.01
534,Entry short,2024-09-27 06:25," | F:45,42,0,1,0.48,0,1,56.4,1,0.7",2671.01,39,104169.39,-41.73,-0.04,0.39,0.00,-41.73,-0.04,588.97,0.01
535,Exit long,2024-09-30 03:35,Long Exit,2662.57,53,141155.96,-39.75,-0.03,47.17,0.03,-39.75,-0.03,549.22,0.01
535,Entry long,2024-09-30 03:25," | F:65,14,0,0,0.51,0,1,56.48,1,1.15",2663.32,53,141155.96,-39.75,-0.03,47.17,0.03,-39.75,-0.03,549.22,0.01
536,Exit short,2024-09-30 20:05,Short Exit,2640.42,38,100294.16,-41.8,-0.04,0.38,0.00,-41.8,-0.04,507.42,0.01
536,Entry short,2024-09-30 20:00," | F:75,43,2,1,0.92,0,0,64.89,1,0.85",2639.32,38,100294.16,-41.8,-0.04,0.38,0.00,-41.8,-0.04,507.42,0.01
537,Exit short,2024-10-02 04:25,Short Exit,2659.54,49,130277.28,-40.18,-0.03,7.84,0.01,-40.18,-0.03,467.24,0.00
537,Entry short,2024-10-02 04:20," | F:50,11,0,1,0.95,0,1,46.63,1,1.45",2658.72,49,130277.28,-40.18,-0.03,7.84,0.01,-40.18,-0.03,467.24,0.00
538,Exit long,2024-10-03 03:25,Long Exit,2658.35,45,119666.25,-40.5,-0.03,3.15,0.00,-40.5,-0.03,426.74,0.00
538,Entry long,2024-10-03 03:20," | F:70,28,0,0,1.18,0,1,46.21,1,0.83",2659.25,45,119666.25,-40.5,-0.03,3.15,0.00,-40.5,-0.03,426.74,0.00
539,Exit long,2024-10-03 10:15,Long Exit,2652.87,24,63714,-45.12,-0.07,7.44,0.01,-45.12,-0.07,381.62,0.00
539,Entry long,2024-10-03 10:05," | F:50,13,1,0,1.68,0,0,48.81,1,1.91",2654.75,24,63714,-45.12,-0.07,7.44,0.01,-45.12,-0.07,381.62,0.00
540,Exit long,2024-10-03 10:40,Long Exit,2647.37,26,68877.12,-45.5,-0.07,15.08,0.02,-45.5,-0.07,336.12,0.00
540,Entry long,2024-10-03 10:30," | F:50,158,1,0,0.61,0,0,29.85,1,1.78",2649.12,26,68877.12,-45.5,-0.07,15.08,0.02,-45.5,-0.07,336.12,0.00
541,Exit short,2024-10-03 17:10,Short Exit,2653.9,8,21184.64,-46.56,-0.22,93.2,0.44,-46.56,-0.22,289.56,0.00
541,Entry short,2024-10-03 15:30," | F:75,65,2,1,1.01,0,0,53.95,1,3.25",2648.08,8,21184.64,-46.56,-0.22,93.2,0.44,-46.56,-0.22,289.56,0.00
542,Exit short,2024-10-03 20:05,Short Exit,2661.08,21,55835.85,-46.83,-0.08,77.7,0.14,-46.83,-0.08,242.73,0.00
542,Entry short,2024-10-03 19:40," | F:45,199,2,1,0.94,0,1,66.78,1,1.7",2658.85,21,55835.85,-46.83,-0.08,77.7,0.14,-46.83,-0.08,242.73,0.00
543,Exit long,2024-10-03 23:15,Long Exit,2656.78,31,82403.58,-43.4,-0.05,36.27,0.04,-43.4,-0.05,199.33,0.00
543,Entry long,2024-10-03 22:00," | F:70,12,2,0,1.05,0,1,53.2,1,0.85",2658.18,31,82403.58,-43.4,-0.05,36.27,0.04,-43.4,-0.05,199.33,0.00
544,Exit short,2024-10-04 04:00,Short Exit,2657.44,50,132831.5,-40.5,-0.03,65,0.05,-40.5,-0.03,158.83,0.00
544,Entry short,2024-10-04 03:30," | F:50,41,0,1,0.61,0,1,57.01,1,2.05",2656.63,50,132831.5,-40.5,-0.03,65,0.05,-40.5,-0.03,158.83,0.00
545,Exit short,2024-10-07 18:45,Short Exit,2649.74,27,71498.97,-44.01,-0.06,0.54,0.00,-44.01,-0.06,114.82,0.00
545,Entry short,2024-10-07 18:35," | F:75,28,2,1,1.26,0,0,56.92,0,0.71",2648.11,27,71498.97,-44.01,-0.06,0.54,0.00,-44.01,-0.06,114.82,0.00
546,Exit long,2024-10-07 21:35,Long Exit,2643.84,26,68784.82,-44.98,-0.07,0,0.00,-44.98,-0.07,69.84,0.00
546,Entry long,2024-10-07 21:30," | F:55,22,2,0,0.88,0,0,47.67,1,1.57",2645.57,26,68784.82,-44.98,-0.07,0,0.00,-44.98,-0.07,69.84,0.00
547,Exit long,2024-10-09 15:30,Long Exit,2616.84,26,68082.56,-44.72,-0.07,96.2,0.14,-44.72,-0.07,25.12,0.00
547,Entry long,2024-10-09 14:45," | F:75,15,1,0,0.6,0,0,49.25,0,1.68",2618.56,26,68082.56,-44.72,-0.07,96.2,0.14,-44.72,-0.07,25.12,0.00
548,Exit long,2024-10-09 20:00,Long Exit,2607.66,28,73059.56,-45.08,-0.06,16.52,0.02,-45.08,-0.06,-19.96,0.00
548,Entry long,2024-10-09 19:40," | F:50,24,2,0,1.29,0,0,38.84,0,0.87",2609.27,28,73059.56,-45.08,-0.06,16.52,0.02,-45.08,-0.06,-19.96,0.00
549,Exit long,2024-10-10 01:00,Long Exit,2606.83,75,195547.5,-35.25,-0.02,89.25,0.05,-35.25,-0.02,-55.21,0.00
549,Entry long,2024-10-09 23:20," | F:50,17,2,0,0.91,0,0,42.64,0,0.45",2607.3,75,195547.5,-35.25,-0.02,89.25,0.05,-35.25,-0.02,-55.21,0.00
550,Exit long,2024-10-10 04:40,Long Exit,2610.36,41,106916.52,108.24,0.10,108.24,0.10,-10.25,-0.01,53.03,0.00
550,Entry long,2024-10-10 04:35," | F:50,17,0,0,0.71,0,0,41.22,0,1.77",2607.72,41,106916.52,108.24,0.10,108.24,0.10,-10.25,-0.01,53.03,0.00
551,Exit long,2024-10-16 16:50,Long Exit,2676.42,14,37517.2,-47.32,-0.13,76.72,0.20,-47.32,-0.13,5.71,0.00
551,Entry long,2024-10-16 15:20," | F:70,12,2,0,0.61,0,1,56.57,1,1.79",2679.8,14,37517.2,-47.32,-0.13,76.72,0.20,-47.32,-0.13,5.71,0.00
552,Exit long,2024-10-18 16:20,Long Exit,2704.87,24,64962.96,-46.08,-0.07,0,0.00,-46.08,-0.07,-40.37,0.00
552,Entry long,2024-10-18 16:15," | F:75,53,2,0,0.27,0,1,37.3,1,1.44",2706.79,24,64962.96,-46.08,-0.07,0,0.00,-46.08,-0.07,-40.37,0.00
553,Exit long,2024-10-22 04:20,Long Exit,2727.34,22,59897.2,104.28,0.17,104.28,0.17,-14.74,-0.02,63.91,0.00
553,Entry long,2024-10-22 03:00," | F:50,12,0,0,0.45,0,0,64.4,1,3.22",2722.6,22,59897.2,104.28,0.17,104.28,0.17,-14.74,-0.02,63.91,0.00
554,Exit long,2024-10-22 12:50,Long Exit,2730.52,69,188441.76,-35.88,-0.02,15.87,0.01,-35.88,-0.02,28.03,0.00
554,Entry long,2024-10-22 12:45," | F:70,45,1,0,0.87,0,1,33.54,1,0.99",2731.04,69,188441.76,-35.88,-0.02,15.87,0.01,-35.88,-0.02,28.03,0.00
555,Exit long,2024-10-22 14:40,Long Exit,2731.79,28,76534.64,-44.52,-0.06,0,0.00,-44.52,-0.06,-16.49,0.00
555,Entry long,2024-10-22 14:35," | F:75,19,1,0,1.02,0,1,41.49,1,0.91",2733.38,28,76534.64,-44.52,-0.06,0,0.00,-44.52,-0.06,-16.49,0.00
556,Exit long,2024-10-23 12:30,Long Exit,2751.44,40,110100,-42.4,-0.04,8.8,0.01,-42.4,-0.04,-58.89,0.00
556,Entry long,2024-10-23 12:25," | F:75,24,1,0,1.1,0,1,39.77,1,1.6",2752.5,40,110100,-42.4,-0.04,8.8,0.01,-42.4,-0.04,-58.89,0.00
557,Exit long,2024-10-28 12:15,Long Exit,2728.29,21,57339.66,-45.57,-0.08,42.21,0.07,-45.57,-0.08,-104.46,0.00
557,Entry long,2024-10-28 11:30," | F:50,95,1,0,1.31,0,0,34.44,1,1.43",2730.46,21,57339.66,-45.57,-0.08,42.21,0.07,-45.57,-0.08,-104.46,0.00
558,Exit short,2024-10-28 18:25,Short Exit,2743.99,65,178322.3,-37.05,-0.02,0,0.00,-37.05,-0.02,-141.51,0.00
558,Entry short,2024-10-28 18:20," | F:55,18,2,1,1.18,0,1,58.65,1,0.79",2743.42,65,178322.3,-37.05,-0.02,0,0.00,-37.05,-0.02,-141.51,0.00
559,Exit long,2024-10-29 07:30,Long Exit,2751.9,54,148642.02,-39.42,-0.03,0,0.00,-39.42,-0.03,-180.93,0.00
559,Entry long,2024-10-29 07:25," | F:65,18,0,0,0.83,0,1,47.24,1,1.71",2752.63,54,148642.02,-39.42,-0.03,0,0.00,-39.42,-0.03,-180.93,0.00
560,Exit long,2024-10-29 13:25,Long Exit,2746.19,12,33000.12,-45.84,-0.14,77.88,0.24,-45.84,-0.14,-226.77,0.00
560,Entry long,2024-10-29 10:25," | F:65,90,1,0,0.48,0,1,39.97,1,2.34",2750.01,12,33000.12,-45.84,-0.14,77.88,0.24,-45.84,-0.14,-226.77,0.00
561,Exit short,2024-10-30 14:50,Short Exit,2782.35,29,80643.49,-44.66,-0.06,0,0.00,-44.66,-0.06,-271.43,0.00
561,Entry short,2024-10-30 14:40," | F:50,23,2,1,0.61,0,1,53.5,1,1.27",2780.81,29,80643.49,-44.66,-0.06,0,0.00,-44.66,-0.06,-271.43,0.00
562,Exit long,2024-10-30 17:05,Long Exit,2775.03,13,36123.75,-48.36,-0.13,37.83,0.10,-48.36,-0.13,-319.79,0.00
562,Entry long,2024-10-30 16:30," | F:75,9,2,0,1.27,0,1,49.84,1,0.91",2778.75,13,36123.75,-48.36,-0.13,37.83,0.10,-48.36,-0.13,-319.79,0.00
563,Exit short,2024-10-31 12:15,Short Exit,2774.24,26,72235.28,105.04,0.15,105.04,0.15,-36.92,-0.05,-214.75,0.00
563,Entry short,2024-10-31 11:35," | F:75,6,1,1,0.88,0,0,42.82,1,0.68",2778.28,26,72235.28,105.04,0.15,105.04,0.15,-36.92,-0.05,-214.75,0.00
564,Exit long,2024-11-01 12:25,Long Exit,2747.84,19,52254.94,-45.98,-0.09,42.94,0.08,-45.98,-0.09,-260.73,0.00
564,Entry long,2024-11-01 11:35," | F:55,21,1,0,0.75,0,0,40.79,1,1.7",2750.26,19,52254.94,-45.98,-0.09,42.94,0.08,-45.98,-0.09,-260.73,0.00
565,Exit long,2024-11-01 16:20,Long Exit,2751.96,15,41325.15,-45.75,-0.11,66.3,0.16,-45.75,-0.11,-306.48,0.00
565,Entry long,2024-11-01 15:30," | F:65,13,2,0,0.84,0,1,50.14,1,1.37",2755.01,15,41325.15,-45.75,-0.11,66.3,0.16,-45.75,-0.11,-306.48,0.00
566,Exit long,2024-11-04 18:45,Long Exit,2734.69,29,79350.96,-44.95,-0.06,75.4,0.10,-44.95,-0.06,-351.43,0.00
566,Entry long,2024-11-04 18:15," | F:55,86,2,0,0.53,0,0,37.74,0,0.84",2736.24,29,79350.96,-44.95,-0.06,75.4,0.10,-44.95,-0.06,-351.43,0.00
567,Exit short,2024-11-05 07:35,Short Exit,2736.7,31,84794.3,-43.4,-0.05,0.31,0.00,-43.4,-0.05,-394.83,0.00
567,Entry short,2024-11-05 07:30," | F:70,69,0,1,0.53,0,0,57.11,0,2.43",2735.3,31,84794.3,-43.4,-0.05,0.31,0.00,-43.4,-0.05,-394.83,0.00
568,Exit short,2024-11-05 15:20,Short Exit,2739.21,19,51999.01,-45.98,-0.09,10.07,0.02,-45.98,-0.09,-440.81,0.00
568,Entry short,2024-11-05 15:15," | F:65,7,2,1,0.7,0,0,36.53,0,1.88",2736.79,19,51999.01,-45.98,-0.09,10.07,0.02,-45.98,-0.09,-440.81,0.00
569,Exit long,2024-11-05 18:00,Long Exit,2742.14,16,43772.48,101.76,0.23,101.76,0.23,-12.48,-0.03,-339.05,0.00
569,Entry long,2024-11-05 17:30," | F:55,88,2,0,0.51,0,0,37.74,1,1.07",2735.78,16,43772.48,101.76,0.23,101.76,0.23,-12.48,-0.03,-339.05,0.00
570,Exit long,2024-11-05 20:35,Long Exit,2739.58,46,126061.62,-40.94,-0.03,37.72,0.03,-40.94,-0.03,-379.99,0.00
570,Entry long,2024-11-05 20:25," | F:65,16,2,0,0.64,0,1,46.48,0,1.43",2740.47,46,126061.62,-40.94,-0.03,37.72,0.03,-40.94,-0.03,-379.99,0.00
571,Exit short,2024-11-07 15:20,Short Exit,2678.59,34,91028.54,-43.52,-0.05,82.96,0.09,-43.52,-0.05,-423.51,0.00
571,Entry short,2024-11-07 15:15," | F:75,275,2,1,2.47,0,1,76.86,0,1.96",2677.31,34,91028.54,-43.52,-0.05,82.96,0.09,-43.52,-0.05,-423.51,0.00
572,Exit short,2024-11-08 22:05,Short Exit,2687.74,33,88652.19,-43.23,-0.05,0,0.00,-43.23,-0.05,-466.74,0.00
572,Entry short,2024-11-08 22:00," | F:70,20,2,1,0.9,0,0,53.64,0,1.31",2686.43,33,88652.19,-43.23,-0.05,0,0.00,-43.23,-0.05,-466.74,0.00
573,Exit long,2024-11-11 23:50,Long Exit,2619.67,71,186032.07,-35.5,-0.02,18.46,0.01,-35.5,-0.02,-502.24,-0.01
573,Entry long,2024-11-11 23:45," | F:50,23,3,0,1.13,0,0,44.3,0,0.5",2620.17,71,186032.07,-35.5,-0.02,18.46,0.01,-35.5,-0.02,-502.24,-0.01
574,Exit short,2024-11-13 11:30,Short Exit,2610.62,24,62610.24,-44.64,-0.07,37.2,0.06,-44.64,-0.07,-546.88,-0.01
574,Entry short,2024-11-13 10:40," | F:50,49,1,1,0.27,0,1,60.16,0,1.4",2608.76,24,62610.24,-44.64,-0.07,37.2,0.06,-44.64,-0.07,-546.88,-0.01
575,Exit long,2024-11-13 16:45,Long Exit,2605.99,12,31318.44,-46.56,-0.15,0.24,0.00,-46.56,-0.15,-593.44,-0.01
575,Entry long,2024-11-13 16:40," | F:70,37,2,0,0.37,0,1,47.56,0,1.13",2609.87,12,31318.44,-46.56,-0.15,0.24,0.00,-46.56,-0.15,-593.44,-0.01
576,Exit short,2024-11-14 10:10,Short Exit,2558.84,17,43452.34,-47.94,-0.11,27.71,0.06,-47.94,-0.11,-641.38,-0.01
576,Entry short,2024-11-14 09:40," | F:70,16,1,1,0.71,0,0,49.09,0,0.86",2556.02,17,43452.34,-47.94,-0.11,27.71,0.06,-47.94,-0.11,-641.38,-0.01
577,Exit long,2024-11-14 11:15,Long Exit,2552.82,16,40893.28,-48.16,-0.12,8.16,0.02,-48.16,-0.12,-689.54,-0.01
577,Entry long,2024-11-14 11:05," | F:55,21,1,0,0.65,0,0,47.05,0,1.15",2555.83,16,40893.28,-48.16,-0.12,8.16,0.02,-48.16,-0.12,-689.54,-0.01
578,Exit short,2024-11-15 18:10,Short Exit,2573.07,32,82294.72,-43.52,-0.05,0.32,0.00,-43.52,-0.05,-733.06,-0.01
578,Entry short,2024-11-15 18:05," | F:55,12,2,1,0.95,0,1,54,0,0.64",2571.71,32,82294.72,-43.52,-0.05,0.32,0.00,-43.52,-0.05,-733.06,-0.01
579,Exit long,2024-11-18 21:35,Long Exit,2608.72,37,96565.19,-42.55,-0.04,19.61,0.02,-42.55,-0.04,-775.61,-0.01
579,Entry long,2024-11-18 21:30," | F:65,10,2,0,0.64,0,1,49.29,0,0.96",2609.87,37,96565.19,-42.55,-0.04,19.61,0.02,-42.55,-0.04,-775.61,-0.01
580,Exit long,2024-11-20 06:25,Long Exit,2636.96,59,155618.99,-38.35,-0.02,62.54,0.04,-38.35,-0.02,-813.96,-0.01
580,Entry long,2024-11-20 06:05," | F:70,31,0,0,1.23,0,1,36.36,1,0.67",2637.61,59,155618.99,-38.35,-0.02,62.54,0.04,-38.35,-0.02,-813.96,-0.01
581,Exit short,2024-11-20 16:20,Short Exit,2640.45,16,42200,-47.2,-0.11,68,0.16,-47.2,-0.11,-861.16,-0.01
581,Entry short,2024-11-20 15:25," | F:50,120,2,1,0.43,0,1,78.19,1,1.58",2637.5,16,42200,-47.2,-0.11,68,0.16,-47.2,-0.11,-861.16,-0.01
582,Exit long,2024-11-21 14:55,Long Exit,2663.45,30,79947,-43.5,-0.05,70.2,0.09,-43.5,-0.05,-904.66,-0.01
582,Entry long,2024-11-21 14:15," | F:75,50,2,0,0.78,0,1,37.46,1,1.52",2664.9,30,79947,-43.5,-0.05,70.2,0.09,-43.5,-0.05,-904.66,-0.01
583,Exit long,2024-11-21 16:15,Long Exit,2671.04,14,37292.36,102.2,0.27,102.2,0.27,-23.1,-0.06,-802.46,-0.01
583,Entry long,2024-11-21 15:00," | F:70,69,2,0,0.61,0,1,39.46,1,3.19",2663.74,14,37292.36,102.2,0.27,102.2,0.27,-23.1,-0.06,-802.46,-0.01
584,Exit long,2024-11-22 16:55,Long Exit,2695.96,13,34944,103.48,0.30,103.48,0.30,-15.47,-0.04,-698.98,-0.01
584,Entry long,2024-11-22 16:30," | F:70,105,2,0,0.78,0,0,32.21,1,1.44",2688,13,34944,103.48,0.30,103.48,0.30,-15.47,-0.04,-698.98,-0.01
585,Exit short,2024-11-22 17:20,Short Exit,2698.31,14,37728.18,-48.16,-0.13,0.7,0.00,-48.16,-0.13,-747.14,-0.01
585,Entry short,2024-11-22 17:05," | F:50,22,2,1,0.91,0,1,52.04,1,1.26",2694.87,14,37728.18,-48.16,-0.13,0.7,0.00,-48.16,-0.13,-747.14,-0.01
586,Exit long,2024-11-26 06:45,Long Exit,2626.01,26,68320.72,-44.46,-0.07,5.2,0.01,-44.46,-0.07,-791.6,-0.01
