Trade #,Type,Date and time,Signal,Price JPY,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
262,Exit short,2024-07-02 11:10,Short Exit,204.138,120625,24615340.63,-54.5,-0.04,32.1,0.02,-54.5,-0.04,561.09,0.01
262,Entry short,2024-07-02 11:00, | F:score=70 | F:fresh=10 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.3 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.94 | F:htf_trend=1 | F:rvol=0 | F:adx=35.53 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=92.2 | F:liquidity_spread=10.6 | F:return_strength=100,204.065,120625,24615340.63,-54.5,-0.04,32.1,0.02,-54.5,-0.04,561.09,0.01
263,Exit short,2024-07-02 13:45,Short Exit,204.345,79256,16191049.73,-27.96,-0.03,8.83,0.01,-27.96,-0.03,533.13,0.01
263,Entry short,2024-07-02 13:30, | F:score=55 | F:fresh=49 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.6 | F:is_accuracy=1 | F:trend=1 | F:rsi=63.76 | F:htf_trend=1 | F:rvol=0 | F:adx=15.54 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=23.63 | F:liquidity_distance=89.8 | F:liquidity_spread=12.9 | F:return_strength=100,204.288,79256,16191049.73,-27.96,-0.03,8.83,0.01,-27.96,-0.03,533.13,0.01
264,Exit long,2024-07-04 09:00,Long Exit,205.755,171819,35361724.75,-56.29,-0.03,65.84,0.03,-56.29,-0.03,476.85,0.00
264,Entry long,2024-07-04 08:00, | F:score=70 | F:fresh=17 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.69 | F:htf_trend=1 | F:rvol=0 | F:adx=16.02 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.38 | F:liquidity_distance=99.8 | F:liquidity_spread=6.6 | F:return_strength=100,205.808,171819,35361724.75,-56.29,-0.03,65.84,0.03,-56.29,-0.03,476.85,0.00
265,Exit short,2024-07-08 14:35,Short Exit,206.51,79710,16452383.13,-53.02,-0.05,99.59,0.10,-53.02,-0.05,423.83,0.00
265,Entry short,2024-07-08 13:00, | F:score=60 | F:fresh=13 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.12 | F:is_accuracy=1 | F:trend=1 | F:rsi=60.04 | F:htf_trend=1 | F:rvol=0 | F:adx=36.08 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=33.34 | F:liquidity_distance=97.2 | F:liquidity_spread=2.5 | F:return_strength=40.63,206.403,79710,16452383.13,-53.02,-0.05,99.59,0.10,-53.02,-0.05,423.83,0.00
266,Exit long,2024-07-08 17:15,Long Exit,206.19,38242,7889362.842,-26.39,-0.05,0,0.00,-26.39,-0.05,397.44,0.00
266,Entry long,2024-07-08 17:05, | F:score=80 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.41 | F:is_accuracy=1 | F:trend=1 | F:rsi=45.4 | F:htf_trend=1 | F:rvol=0 | F:adx=15.95 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.37 | F:liquidity_distance=83.8 | F:liquidity_spread=7.8 | F:return_strength=37.95,206.301,38242,7889362.842,-26.39,-0.05,0,0.00,-26.39,-0.05,397.44,0.00
267,Exit short,2024-07-09 11:15,Short Exit,206.072,113275,23334083.63,-54.23,-0.04,95.79,0.07,-54.23,-0.04,343.21,0.00
267,Entry short,2024-07-09 10:15, | F:score=70 | F:fresh=13 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.31 | F:htf_trend=1 | F:rvol=0 | F:adx=28.55 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.35 | F:liquidity_distance=97.6 | F:liquidity_spread=7.8 | F:return_strength=100,205.995,113275,23334083.63,-54.23,-0.04,95.79,0.07,-54.23,-0.04,343.21,0.00
268,Exit short,2024-07-16 11:05,Short Exit,205.583,146775,30165638.32,-55.69,-0.03,0.93,0.00,-55.69,-0.03,287.52,0.00
268,Entry short,2024-07-16 11:00, | F:score=50 | F:fresh=20 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.44 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.96 | F:htf_trend=1 | F:rvol=0 | F:adx=28.39 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.82 | F:liquidity_distance=85.4 | F:liquidity_spread=23.1 | F:return_strength=19.44,205.523,146775,30165638.32,-55.69,-0.03,0.93,0.00,-55.69,-0.03,287.52,0.00
269,Exit short,2024-07-16 15:45,Short Exit,205.629,67255,13825206.82,-27.65,-0.03,5.53,0.01,-27.65,-0.03,259.87,0.00
269,Entry short,2024-07-16 15:40, | F:score=55 | F:fresh=50 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.39 | F:is_accuracy=0 | F:trend=1 | F:rsi=65.31 | F:htf_trend=0 | F:rvol=0 | F:adx=17.3 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.14 | F:liquidity_distance=84.4 | F:liquidity_spread=12.6 | F:return_strength=55.24,205.564,67255,13825206.82,-27.65,-0.03,5.53,0.01,-27.65,-0.03,259.87,0.00
270,Exit long,2024-07-17 21:50,Long Exit,203.166,108482,22048315.61,-53.42,-0.04,8.22,0.01,-53.42,-0.04,206.45,0.00
270,Entry long,2024-07-17 21:30, | F:score=50 | F:fresh=14 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.82 | F:htf_trend=0 | F:rvol=0 | F:adx=28.07 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=37.33 | F:liquidity_distance=82.4 | F:liquidity_spread=12.1 | F:return_strength=63.92,203.244,108482,22048315.61,-53.42,-0.04,8.22,0.01,-53.42,-0.04,206.45,0.00
271,Exit short,2024-07-24 20:15,Short Exit,198.655,118187,23470047.21,-53.91,-0.04,3.04,0.00,-53.91,-0.04,152.54,0.00
271,Entry short,2024-07-24 20:10, | F:score=75 | F:fresh=42 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.24 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.02 | F:htf_trend=0 | F:rvol=0 | F:adx=18.57 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=35.53 | F:liquidity_distance=88 | F:liquidity_spread=52.9 | F:return_strength=100,198.584,118187,23470047.21,-53.91,-0.04,3.04,0.00,-53.91,-0.04,152.54,0.00
272,Exit short,2024-07-26 10:05,Short Exit,197.757,75338,14890480.36,-52.83,-0.05,85.6,0.09,-52.83,-0.05,99.71,0.00
272,Entry short,2024-07-26 09:40, | F:score=65 | F:fresh=10 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.44 | F:is_accuracy=0 | F:trend=0 | F:rsi=49.44 | F:htf_trend=0 | F:rvol=0 | F:adx=13.84 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=82.4 | F:liquidity_spread=18.3 | F:return_strength=100,197.649,75338,14890480.36,-52.83,-0.05,85.6,0.09,-52.83,-0.05,99.71,0.00
273,Exit long,2024-07-26 16:00,Long Exit,198.236,13075,2595871.275,-25.55,-0.15,8.66,0.05,-25.55,-0.15,74.16,0.00
273,Entry long,2024-07-26 15:40, | F:score=75 | F:fresh=36 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.64 | F:is_accuracy=0 | F:trend=1 | F:rsi=35.59 | F:htf_trend=0 | F:rvol=0 | F:adx=31.56 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.54 | F:liquidity_distance=93.4 | F:liquidity_spread=22.9 | F:return_strength=50,198.537,13075,2595871.275,-25.55,-0.15,8.66,0.05,-25.55,-0.15,74.16,0.00
274,Exit long,2024-07-30 15:35,Long Exit,198.821,99337,19758625.98,-54.16,-0.04,39.33,0.03,-54.16,-0.04,19.99,0.00
274,Entry long,2024-07-30 15:25, | F:score=70 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.54 | F:is_accuracy=0 | F:trend=1 | F:rsi=45.34 | F:htf_trend=0 | F:rvol=0 | F:adx=13.24 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.42 | F:liquidity_distance=97.6 | F:liquidity_spread=10 | F:return_strength=39.54,198.905,99337,19758625.98,-54.16,-0.04,39.33,0.03,-54.16,-0.04,19.99,0.00
275,Exit short,2024-07-30 21:35,Short Exit,196.839,28594,5624411.206,-25.98,-0.07,6.12,0.02,-25.98,-0.07,-5.99,0.00
275,Entry short,2024-07-30 21:20, | F:score=75 | F:fresh=20 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.17 | F:htf_trend=0 | F:rvol=0 | F:adx=41.37 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.95 | F:liquidity_distance=89.8 | F:liquidity_spread=31.6 | F:return_strength=16.67,196.699,28594,5624411.206,-25.98,-0.07,6.12,0.02,-25.98,-0.07,-5.99,0.00
276,Exit short,2024-08-01 14:30,Short Exit,192.175,55680,10692453.12,-52.37,-0.07,42.34,0.06,-52.37,-0.07,-58.36,0.00
276,Entry short,2024-08-01 14:20, | F:score=70 | F:fresh=54 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.01 | F:is_accuracy=0 | F:trend=0 | F:rsi=61.61 | F:htf_trend=0 | F:rvol=0 | F:adx=19.19 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=47.9 | F:liquidity_distance=99.2 | F:liquidity_spread=56.1 | F:return_strength=50,192.034,55680,10692453.12,-52.37,-0.07,42.34,0.06,-52.37,-0.07,-58.36,0.00
277,Exit long,2024-08-06 14:25,Long Exit,184.626,18688,3435882.24,99.95,0.42,99.95,0.42,-28.13,-0.12,41.59,0.00
277,Entry long,2024-08-06 13:10, | F:score=70 | F:fresh=172 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.29 | F:is_accuracy=0 | F:trend=0 | F:rsi=42.01 | F:htf_trend=0 | F:rvol=0 | F:adx=37.31 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=35.32 | F:liquidity_distance=94.2 | F:liquidity_spread=74.6 | F:return_strength=50,183.855,18688,3435882.24,99.95,0.42,99.95,0.42,-28.13,-0.12,41.59,0.00
278,Exit long,2024-08-07 15:10,Long Exit,187.029,52894,9900381.556,-53,-0.08,19.37,0.03,-53,-0.08,-11.4,0.00
278,Entry long,2024-08-07 15:05, | F:score=80 | F:fresh=17 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.54 | F:is_accuracy=1 | F:trend=1 | F:rsi=47.14 | F:htf_trend=0 | F:rvol=0 | F:adx=16.97 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=88.2 | F:liquidity_spread=19.8 | F:return_strength=50,187.174,52894,9900381.556,-53,-0.08,19.37,0.03,-53,-0.08,-11.4,0.00
279,Exit long,2024-08-09 13:55,Long Exit,187.458,25900,4862673.2,-51,-0.15,48.19,0.15,-51,-0.15,-62.4,0.00
279,Entry long,2024-08-09 11:20, | F:score=65 | F:fresh=28 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.84 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.63 | F:htf_trend=0 | F:rvol=0 | F:adx=15.61 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=93.4 | F:liquidity_spread=46.5 | F:return_strength=50,187.748,25900,4862673.2,-51,-0.15,48.19,0.15,-51,-0.15,-62.4,0.00
280,Exit long,2024-08-12 11:25,Long Exit,188.126,52943,9945395.493,99.24,0.15,99.24,0.15,-10.83,-0.02,36.83,0.00
280,Entry long,2024-08-12 10:05, | F:score=70 | F:fresh=27 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.74 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.61 | F:htf_trend=0 | F:rvol=0 | F:adx=35.57 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.25 | F:liquidity_distance=93 | F:liquidity_spread=8.2 | F:return_strength=100,187.851,52943,9945395.493,99.24,0.15,99.24,0.15,-10.83,-0.02,36.83,0.00
281,Exit short,2024-08-13 13:20,Short Exit,188.964,78640,14878373.44,123.9,0.12,123.9,0.12,-19.23,-0.02,160.73,0.00
281,Entry short,2024-08-13 12:45, | F:score=60 | F:fresh=20 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.32 | F:is_accuracy=1 | F:trend=1 | F:rsi=53.66 | F:htf_trend=1 | F:rvol=0 | F:adx=18.35 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.42 | F:liquidity_distance=94.4 | F:liquidity_spread=27.4 | F:return_strength=45.96,189.196,78640,14878373.44,123.9,0.12,123.9,0.12,-19.23,-0.02,160.73,0.00
282,Exit long,2024-08-13 16:10,Long Exit,188.155,10345,1950208.365,-25.43,-0.19,27.61,0.21,-25.43,-0.19,135.3,0.00
282,Entry long,2024-08-13 15:30, | F:score=70 | F:fresh=109 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.47 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.37 | F:htf_trend=0 | F:rvol=0 | F:adx=38.98 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.37 | F:liquidity_distance=84.8 | F:liquidity_spread=14.6 | F:return_strength=50,188.517,10345,1950208.365,-25.43,-0.19,27.61,0.21,-25.43,-0.19,135.3,0.00
283,Exit long,2024-08-15 15:30,Long Exit,189.691,54947,10408390.42,98.78,0.14,98.78,0.14,-35.79,-0.05,234.08,0.00
283,Entry long,2024-08-15 15:00, | F:score=70 | F:fresh=11 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.78 | F:is_accuracy=0 | F:trend=1 | F:rsi=56.47 | F:htf_trend=1 | F:rvol=0 | F:adx=11.92 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=46.79 | F:liquidity_distance=93.4 | F:liquidity_spread=9.7 | F:return_strength=44.15,189.426,54947,10408390.42,98.78,0.14,98.78,0.14,-35.79,-0.05,234.08,0.00
284,Exit long,2024-08-22 08:55,Long Exit,190.057,58504,11104761.25,98.71,0.13,98.71,0.13,-36.26,-0.05,332.8,0.00
284,Entry long,2024-08-22 07:35, | F:score=50 | F:fresh=62 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=0 | F:rsi=33.03 | F:htf_trend=1 | F:rvol=0 | F:adx=31.3 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=54.36 | F:liquidity_distance=94.8 | F:liquidity_spread=20.6 | F:return_strength=59.56,189.812,58504,11104761.25,98.71,0.13,98.71,0.13,-36.26,-0.05,332.8,0.00
285,Exit short,2024-08-22 09:50,Short Exit,190.272,37467,7125061.923,-26.58,-0.05,15.74,0.03,-26.58,-0.05,306.22,0.00
285,Entry short,2024-08-22 09:10, | F:score=55 | F:fresh=39 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.52 | F:is_accuracy=1 | F:trend=1 | F:rsi=61.7 | F:htf_trend=1 | F:rvol=0 | F:adx=24.19 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=33.53 | F:liquidity_distance=96 | F:liquidity_spread=7.3 | F:return_strength=100,190.169,37467,7125061.923,-26.58,-0.05,15.74,0.03,-26.58,-0.05,306.22,0.00
286,Exit short,2024-08-26 15:10,Short Exit,190.226,87820,16697919.16,-53.51,-0.05,86.35,0.07,-53.51,-0.05,252.71,0.00
286,Entry short,2024-08-26 14:05, | F:score=65 | F:fresh=63 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.77 | F:is_accuracy=0 | F:trend=0 | F:rsi=65.46 | F:htf_trend=0 | F:rvol=0 | F:adx=23.63 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97.8 | F:liquidity_spread=19.1 | F:return_strength=100,190.138,87820,16697919.16,-53.51,-0.05,86.35,0.07,-53.51,-0.05,252.71,0.00
287,Exit long,2024-08-27 10:05,Long Exit,191.349,50962,9737207.416,99.03,0.15,99.03,0.15,-4.23,-0.01,351.73,0.00
287,Entry long,2024-08-27 09:45, | F:score=75 | F:fresh=17 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.67 | F:is_accuracy=1 | F:trend=1 | F:rsi=54.21 | F:htf_trend=1 | F:rvol=0 | F:adx=19.4 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=42.61 | F:liquidity_distance=88 | F:liquidity_spread=16.1 | F:return_strength=26.67,191.068,50962,9737207.416,99.03,0.15,99.03,0.15,-4.23,-0.01,351.73,0.00
288,Exit long,2024-08-27 15:30,Long Exit,190.841,34416,6571804.032,-26.42,-0.06,9.04,0.02,-26.42,-0.06,325.32,0.00
288,Entry long,2024-08-27 15:20, | F:score=70 | F:fresh=89 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.65 | F:is_accuracy=0 | F:trend=0 | F:rsi=29.83 | F:htf_trend=1 | F:rvol=0 | F:adx=42.27 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.71 | F:liquidity_distance=97.4 | F:liquidity_spread=12.9 | F:return_strength=49.22,190.952,34416,6571804.032,-26.42,-0.06,9.04,0.02,-26.42,-0.06,325.32,0.00
289,Exit long,2024-08-28 14:55,Long Exit,190.625,138755,26458219.66,-55.89,-0.03,45.29,0.02,-55.89,-0.03,269.43,0.00
289,Entry long,2024-08-28 14:45, | F:score=60 | F:fresh=24 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.82 | F:is_accuracy=1 | F:trend=0 | F:rsi=38.19 | F:htf_trend=1 | F:rvol=0 | F:adx=16.6 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=91.6 | F:liquidity_spread=11.6 | F:return_strength=43.21,190.683,138755,26458219.66,-55.89,-0.03,45.29,0.02,-55.89,-0.03,269.43,0.00
290,Exit short,2024-09-04 15:45,Short Exit,190.373,60454,11501192.14,-52.36,-0.07,32,0.04,-52.36,-0.07,217.06,0.00
290,Entry short,2024-09-04 15:35, | F:score=75 | F:fresh=22 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=0 | F:rsi=52.5 | F:htf_trend=0 | F:rvol=0 | F:adx=17.68 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.01 | F:liquidity_distance=84.4 | F:liquidity_spread=14.3 | F:return_strength=60.63,190.247,60454,11501192.14,-52.36,-0.07,32,0.04,-52.36,-0.07,217.06,0.00
291,Exit short,2024-09-05 17:20,Short Exit,189.148,27174,5132570.772,-51.06,-0.14,6.24,0.02,-51.06,-0.14,166.01,0.00
291,Entry short,2024-09-05 17:10, | F:score=75 | F:fresh=61 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.5 | F:is_accuracy=0 | F:trend=0 | F:rsi=60.99 | F:htf_trend=0 | F:rvol=0 | F:adx=19.66 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.41 | F:liquidity_distance=96.4 | F:liquidity_spread=42.6 | F:return_strength=100,188.878,27174,5132570.772,-51.06,-0.14,6.24,0.02,-51.06,-0.14,166.01,0.00
292,Exit long,2024-09-06 17:50,Long Exit,187.316,27383,5136557.906,-50.77,-0.14,20.99,0.06,-50.77,-0.14,115.24,0.00
292,Entry long,2024-09-06 17:35, | F:score=50 | F:fresh=88 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.46 | F:is_accuracy=0 | F:trend=0 | F:rsi=29.26 | F:htf_trend=0 | F:rvol=0 | F:adx=29.21 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=80.6 | F:liquidity_spread=12.4 | F:return_strength=16.67,187.582,27383,5136557.906,-50.77,-0.14,20.99,0.06,-50.77,-0.14,115.24,0.00
293,Exit long,2024-09-09 20:40,Long Exit,186.923,51747,9680156.049,-52.35,-0.08,2.91,0.00,-52.35,-0.08,62.89,0.00
293,Entry long,2024-09-09 20:20, | F:score=55 | F:fresh=15 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.85 | F:is_accuracy=0 | F:trend=0 | F:rsi=51.83 | F:htf_trend=0 | F:rvol=0 | F:adx=21.09 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.51 | F:liquidity_distance=84 | F:liquidity_spread=8.2 | F:return_strength=23.57,187.067,51747,9680156.049,-52.35,-0.08,2.91,0.00,-52.35,-0.08,62.89,0.00
294,Exit short,2024-09-18 14:20,Time Stop (Bars),187.213,51390,9624062.25,22.38,0.03,88.06,0.13,-48.72,-0.07,85.27,0.00
294,Entry short,2024-09-18 11:20, | F:score=50 | F:fresh=139 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=75.93 | F:htf_trend=1 | F:rvol=0 | F:adx=50.89 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.5 | F:liquidity_distance=99.6 | F:liquidity_spread=1.6 | F:return_strength=50,187.275,51390,9624062.25,22.38,0.03,88.06,0.13,-48.72,-0.07,85.27,0.00
295,Exit long,2024-09-18 18:35,Long Exit,187.343,24463,4586665.722,-25.94,-0.08,38.66,0.12,-25.94,-0.08,59.32,0.00
295,Entry long,2024-09-18 17:35, | F:score=75 | F:fresh=23 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.81 | F:is_accuracy=1 | F:trend=1 | F:rsi=43.82 | F:htf_trend=1 | F:rvol=0 | F:adx=29.69 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.21 | F:liquidity_distance=94 | F:liquidity_spread=14.7 | F:return_strength=100,187.494,24463,4586665.722,-25.94,-0.08,38.66,0.12,-25.94,-0.08,59.32,0.00
296,Exit long,2024-09-19 17:25,Long Exit,189.271,96706,18311377.81,-54.41,-0.04,95.22,0.07,-54.41,-0.04,4.91,0.00
296,Entry long,2024-09-19 17:10, | F:score=80 | F:fresh=65 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.68 | F:is_accuracy=1 | F:trend=1 | F:rsi=32.55 | F:htf_trend=1 | F:rvol=0 | F:adx=25.76 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=65 | F:liquidity_distance=90.8 | F:liquidity_spread=66.6 | F:return_strength=42.7,189.351,96706,18311377.81,-54.41,-0.04,95.22,0.07,-54.41,-0.04,4.91,0.00
297,Exit long,2024-09-26 11:40,Long Exit,193.112,39790,7691407,-51.69,-0.10,47.29,0.09,-51.69,-0.10,-46.78,0.00
297,Entry long,2024-09-26 11:25, | F:score=65 | F:fresh=24 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.62 | F:is_accuracy=0 | F:trend=1 | F:rsi=43.27 | F:htf_trend=1 | F:rvol=0 | F:adx=23.32 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.4 | F:liquidity_spread=9.6 | F:return_strength=50,193.3,39790,7691407,-51.69,-0.10,47.29,0.09,-51.69,-0.10,-46.78,0.00
298,Exit long,2024-09-26 14:35,Long Exit,192.987,32515,6278776.56,-26.29,-0.06,8.76,0.02,-26.29,-0.06,-73.06,0.00
298,Entry long,2024-09-26 14:20, | F:score=70 | F:fresh=76 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.71 | F:htf_trend=1 | F:rvol=0 | F:adx=19.36 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=31.23 | F:liquidity_distance=99.2 | F:liquidity_spread=32.9 | F:return_strength=50,193.104,32515,6278776.56,-26.29,-0.06,8.76,0.02,-26.29,-0.06,-73.06,0.00
299,Exit short,2024-09-27 16:00,Short Exit,191.255,43269,8289561.558,97.63,0.17,97.63,0.17,-3.28,-0.01,24.56,0.00
299,Entry short,2024-09-27 15:45, | F:score=70 | F:fresh=12 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.62 | F:is_accuracy=0 | F:trend=0 | F:rsi=47.22 | F:htf_trend=1 | F:rvol=0 | F:adx=16.65 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.39 | F:liquidity_distance=94.4 | F:liquidity_spread=23.3 | F:return_strength=26.67,191.582,43269,8289561.558,97.63,0.17,97.63,0.17,-3.28,-0.01,24.56,0.00
300,Exit short,2024-10-10 14:20,Short Exit,194.961,58621,11421012.19,-52.24,-0.07,20.03,0.03,-52.24,-0.07,-27.67,0.00
300,Entry short,2024-10-10 14:00, | F:score=75 | F:fresh=26 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.66 | F:is_accuracy=0 | F:trend=0 | F:rsi=59.65 | F:htf_trend=1 | F:rvol=0 | F:adx=26.78 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.89 | F:liquidity_distance=81.2 | F:liquidity_spread=17.3 | F:return_strength=100,194.828,58621,11421012.19,-52.24,-0.07,20.03,0.03,-52.24,-0.07,-27.67,0.00
301,Exit long,2024-10-14 08:40,Long Exit,194.907,213263,41575195.32,-58.59,-0.02,68.6,0.02,-58.59,-0.02,-86.26,0.00
301,Entry long,2024-10-14 08:10, | F:score=70 | F:fresh=6 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.49 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.56 | F:htf_trend=1 | F:rvol=0 | F:adx=25.35 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=28.53 | F:liquidity_distance=99 | F:liquidity_spread=2.3 | F:return_strength=100,194.948,213263,41575195.32,-58.59,-0.02,68.6,0.02,-58.59,-0.02,-86.26,0.00
302,Exit long,2024-10-14 15:45,Long Exit,195.066,155934,30422099.66,-31.35,-0.02,0,0.00,-31.35,-0.02,-117.61,0.00
302,Entry long,2024-10-14 15:40, | F:score=80 | F:fresh=23 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.86 | F:is_accuracy=1 | F:trend=1 | F:rsi=41.55 | F:htf_trend=1 | F:rvol=0 | F:adx=23.12 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.51 | F:liquidity_distance=99 | F:liquidity_spread=26.7 | F:return_strength=100,195.096,155934,30422099.66,-31.35,-0.02,0,0.00,-31.35,-0.02,-117.61,0.00
303,Exit long,2024-10-14 18:25,Long Exit,195.546,99879,19539029.13,-54.21,-0.04,41.5,0.03,-54.21,-0.04,-171.82,0.00
303,Entry long,2024-10-14 18:05, | F:score=75 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.88 | F:is_accuracy=0 | F:trend=1 | F:rsi=64.17 | F:htf_trend=1 | F:rvol=0 | F:adx=29.28 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=40.25 | F:liquidity_distance=99 | F:liquidity_spread=7.3 | F:return_strength=29.73,195.627,99879,19539029.13,-54.21,-0.04,41.5,0.03,-54.21,-0.04,-171.82,0.00
304,Exit long,2024-10-24 14:35,Time Stop (Bars),197.219,41076,8089836.048,72.87,0.14,83.09,0.16,-27.43,-0.05,-98.96,0.00
304,Entry long,2024-10-24 11:35, | F:score=70 | F:fresh=20 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.7 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.54 | F:htf_trend=1 | F:rvol=0 | F:adx=24.92 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=34.59 | F:liquidity_distance=80.2 | F:liquidity_spread=27.2 | F:return_strength=100,196.948,41076,8089836.048,72.87,0.14,83.09,0.16,-27.43,-0.05,-98.96,0.00
305,Exit long,2024-10-25 08:05,Long Exit,196.506,88177,17335421.85,-53.38,-0.05,66.14,0.06,-53.38,-0.05,-152.34,0.00
