Trade #,Type,Date and time,Signal,Price CAD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
447,Exit short,2025-06-17 14:05,Short Exit,1.83915,74468,136883.3542,-54.84,-0.05,17,0.02,-54.84,-0.05,-3525.46,-0.04
447,Entry short,2025-06-17 13:35, | F:score=70 | F:fresh=17 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.82 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.66 | F:htf_trend=0 | F:rvol=0.97 | F:adx=36.33 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=94.8 | F:liquidity_spread=6.4 | F:return_strength=50,1.83815,74468,136883.3542,-54.84,-0.05,17,0.02,-54.84,-0.05,-3525.46,-0.04
448,Exit short,2025-06-17 14:45,Short Exit,1.83884,134615,247688.9077,113.01,0.06,113.01,0.06,-22.8,-0.01,-3412.46,-0.03
448,Entry short,2025-06-17 14:15, | F:score=80 | F:fresh=37 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.58 | F:is_accuracy=1 | F:trend=0 | F:rsi=65.18 | F:htf_trend=0 | F:rvol=0.82 | F:adx=27.67 | F:touch_count=1 | F:base_quality=80 | F:departure_strength=50 | F:liquidity_distance=87.8 | F:liquidity_spread=13.6 | F:return_strength=27.55,1.83998,134615,247688.9077,113.01,0.06,113.01,0.06,-22.8,-0.01,-3412.46,-0.03
449,Exit long,2025-06-18 20:00,Time Stop (Bars),1.84001,22508,41386.35992,20.89,0.07,78.94,0.26,-8.88,-0.03,-3391.57,-0.03
449,Entry long,2025-06-18 17:00, | F:score=50 | F:fresh=7 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.49 | F:is_accuracy=0 | F:trend=1 | F:rsi=65.02 | F:htf_trend=0 | F:rvol=1.45 | F:adx=21.57 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98 | F:liquidity_spread=14.7 | F:return_strength=50,1.83874,22508,41386.35992,20.89,0.07,78.94,0.26,-8.88,-0.03,-3391.57,-0.03
450,Exit short,2025-06-19 13:10,Short Exit,1.84118,60345,111032.3862,-53.73,-0.07,13.65,0.02,-53.73,-0.07,-3445.3,-0.03
450,Entry short,2025-06-19 12:00, | F:score=55 | F:fresh=195 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.78 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.77 | F:htf_trend=0 | F:rvol=1.09 | F:adx=20.49 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.1 | F:liquidity_distance=90.6 | F:liquidity_spread=21 | F:return_strength=41.13,1.83996,60345,111032.3862,-53.73,-0.07,13.65,0.02,-53.73,-0.07,-3445.3,-0.03
451,Exit long,2025-06-20 17:20,Long Exit,1.84997,62500,115696.875,-53.78,-0.06,87.51,0.10,-53.78,-0.06,-3499.08,-0.03
451,Entry long,2025-06-20 16:45, | F:score=70 | F:fresh=16 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.99 | F:is_accuracy=0 | F:trend=1 | F:rsi=53.09 | F:htf_trend=1 | F:rvol=0.92 | F:adx=34.13 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=27.36 | F:liquidity_distance=92.2 | F:liquidity_spread=14.5 | F:return_strength=100,1.85115,62500,115696.875,-53.78,-0.06,87.51,0.10,-53.78,-0.06,-3499.08,-0.03
452,Exit long,2025-06-23 13:50,Long Exit,1.84441,66667,123035.2818,-53.85,-0.06,74.71,0.08,-53.85,-0.06,-3552.93,-0.04
452,Entry long,2025-06-23 12:30, | F:score=55 | F:fresh=137 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.19 | F:is_accuracy=1 | F:trend=0 | F:rsi=31.28 | F:htf_trend=1 | F:rvol=1.27 | F:adx=32.64 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.94 | F:liquidity_distance=97.8 | F:liquidity_spread=37.7 | F:return_strength=50,1.84552,66667,123035.2818,-53.85,-0.06,74.71,0.08,-53.85,-0.06,-3552.93,-0.04
453,Exit long,2025-06-24 23:05,Long Exit,1.86869,63063,117918.9812,-53.68,-0.06,35.79,0.04,-53.68,-0.06,-3606.61,-0.04
453,Entry long,2025-06-24 21:25, | F:score=65 | F:fresh=12 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.45 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.38 | F:htf_trend=1 | F:rvol=0.96 | F:adx=35.78 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.2 | F:liquidity_spread=9.1 | F:return_strength=56.1,1.86986,63063,117918.9812,-53.68,-0.06,35.79,0.04,-53.68,-0.06,-3606.61,-0.04
454,Exit long,2025-06-26 15:20,Long Exit,1.87652,175000,328186.25,149.13,0.06,149.13,0.06,-42.06,-0.02,-3457.49,-0.03
454,Entry long,2025-06-26 14:40, | F:score=70 | F:fresh=152 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.23 | F:is_accuracy=0 | F:trend=0 | F:rsi=13.57 | F:htf_trend=1 | F:rvol=0.9 | F:adx=43.46 | F:touch_count=1 | F:base_quality=20 | F:departure_strength=33.87 | F:liquidity_distance=89.2 | F:liquidity_spread=3.8 | F:return_strength=65.68,1.87535,175000,328186.25,149.13,0.06,149.13,0.06,-42.06,-0.02,-3457.49,-0.03
455,Exit short,2025-06-27 15:30,Short Exit,1.87546,41420,77609.0682,-53.1,-0.09,19.42,0.03,-53.1,-0.09,-3510.58,-0.04
455,Entry short,2025-06-27 15:25, | F:score=50 | F:fresh=14 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.64 | F:htf_trend=1 | F:rvol=1.12 | F:adx=20.66 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.31 | F:liquidity_distance=95.6 | F:liquidity_spread=9.5 | F:return_strength=100,1.87371,41420,77609.0682,-53.1,-0.09,19.42,0.03,-53.1,-0.09,-3510.58,-0.04
456,Exit short,2025-06-30 18:35,Short Exit,1.8675,47297,88465.72771,101.23,0.16,101.23,0.16,-30.06,-0.05,-3409.35,-0.03
456,Entry short,2025-06-30 16:45, | F:score=70 | F:fresh=17 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.71 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.52 | F:htf_trend=1 | F:rvol=1.26 | F:adx=34.54 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.77 | F:liquidity_distance=98.2 | F:liquidity_spread=16.9 | F:return_strength=50,1.87043,47297,88465.72771,101.23,0.16,101.23,0.16,-30.06,-0.05,-3409.35,-0.03
457,Exit short,2025-07-01 16:10,Short Exit,1.87136,137255,257059.3993,151.22,0.08,151.22,0.08,-18.15,-0.01,-3258.13,-0.03
457,Entry short,2025-07-01 15:30, | F:score=55 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.68 | F:is_accuracy=1 | F:trend=1 | F:rsi=50.09 | F:htf_trend=1 | F:rvol=1.11 | F:adx=22.93 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=58.67 | F:liquidity_distance=85.6 | F:liquidity_spread=11 | F:return_strength=71.96,1.87286,137255,257059.3993,151.22,0.08,151.22,0.08,-18.15,-0.01,-3258.13,-0.03
458,Exit long,2025-07-03 14:15,Long Exit,1.8547,79545,147606.8838,-54.99,-0.05,85.99,0.08,-54.99,-0.05,-3313.11,-0.03
458,Entry long,2025-07-03 13:15, | F:score=75 | F:fresh=42 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.81 | F:is_accuracy=1 | F:trend=0 | F:rsi=41.78 | F:htf_trend=0 | F:rvol=0.83 | F:adx=24.29 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.79 | F:liquidity_distance=87.8 | F:liquidity_spread=7.8 | F:return_strength=26.01,1.85564,79545,147606.8838,-54.99,-0.05,85.99,0.08,-54.99,-0.05,-3313.11,-0.03
459,Exit short,2025-07-04 11:30,Short Exit,1.85634,218750,406277.8125,149.63,0.05,149.63,0.05,-11.26,0.00,-3163.49,-0.03
459,Entry short,2025-07-04 11:05, | F:score=55 | F:fresh=281 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.37 | F:is_accuracy=0 | F:trend=1 | F:rsi=62.77 | F:htf_trend=0 | F:rvol=1.01 | F:adx=18.54 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=58.66 | F:liquidity_distance=92.4 | F:liquidity_spread=22.8 | F:return_strength=54,1.85727,218750,406277.8125,149.63,0.05,149.63,0.05,-11.26,0.00,-3163.49,-0.03
460,Exit short,2025-07-07 16:00,Short Exit,1.85764,80460,149638.7034,127.11,0.12,127.11,0.12,-7.69,-0.01,-3036.37,-0.03
460,Entry short,2025-07-07 15:05, | F:score=45 | F:fresh=4 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.89 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.48 | F:htf_trend=0 | F:rvol=1.14 | F:adx=14 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=99.8 | F:liquidity_spread=8.5 | F:return_strength=50,1.85979,80460,149638.7034,127.11,0.12,127.11,0.12,-7.69,-0.01,-3036.37,-0.03
461,Exit long,2025-07-09 15:15,Long Exit,1.86172,106061,197249.066,151.29,0.10,151.29,0.10,-16.29,-0.01,-2885.08,-0.03
461,Entry long,2025-07-09 13:45, | F:score=75 | F:fresh=35 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.41 | F:is_accuracy=0 | F:trend=1 | F:rsi=42.95 | F:htf_trend=1 | F:rvol=0.84 | F:adx=14.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=33.06 | F:liquidity_distance=93 | F:liquidity_spread=9.9 | F:return_strength=36.67,1.85977,106061,197249.066,151.29,0.10,151.29,0.10,-16.29,-0.01,-2885.08,-0.03
462,Exit short,2025-07-10 18:55,Short Exit,1.85671,87500,162386.875,-54.96,-0.05,49.85,0.04,-54.96,-0.05,-2940.04,-0.03
462,Entry short,2025-07-10 18:25, | F:score=75 | F:fresh=19 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.28 | F:is_accuracy=0 | F:trend=0 | F:rsi=48.76 | F:htf_trend=0 | F:rvol=0.74 | F:adx=30.46 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=31.35 | F:liquidity_distance=97.6 | F:liquidity_spread=10.2 | F:return_strength=20.88,1.85585,87500,162386.875,-54.96,-0.05,49.85,0.04,-54.96,-0.05,-2940.04,-0.03
463,Exit short,2025-07-15 15:30,Short Exit,1.84215,37037,68155.4874,-52.66,-0.11,18.9,0.04,-52.66,-0.11,-2992.7,-0.03
463,Entry short,2025-07-15 15:25, | F:score=55 | F:fresh=29 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.48 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.72 | F:htf_trend=0 | F:rvol=1.03 | F:adx=18.25 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.72 | F:liquidity_distance=94 | F:liquidity_spread=7.8 | F:return_strength=50,1.8402,37037,68155.4874,-52.66,-0.11,18.9,0.04,-52.66,-0.11,-2992.7,-0.03
464,Exit short,2025-07-17 13:20,Short Exit,1.8429,76923,141686.7814,-54.48,-0.05,1.69,0.00,-54.48,-0.05,-3047.18,-0.03
464,Entry short,2025-07-17 13:15, | F:score=60 | F:fresh=13 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.5 | F:is_accuracy=1 | F:trend=1 | F:rsi=58.94 | F:htf_trend=0 | F:rvol=1.08 | F:adx=27.04 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=33.62 | F:liquidity_distance=94.8 | F:liquidity_spread=3.5 | F:return_strength=36.67,1.84193,76923,141686.7814,-54.48,-0.05,1.69,0.00,-54.48,-0.05,-3047.18,-0.03
465,Exit long,2025-07-17 21:40,Long Exit,1.8442,70000,128991.1,75.14,0.08,75.14,0.08,-11.76,-0.01,-2972.05,-0.03
465,Entry long,2025-07-17 20:00, | F:score=75 | F:fresh=36 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.53 | F:is_accuracy=0 | F:trend=1 | F:rsi=39.15 | F:htf_trend=0 | F:rvol=1.02 | F:adx=17.55 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.4 | F:liquidity_distance=92.2 | F:liquidity_spread=12.4 | F:return_strength=36.67,1.84273,70000,128991.1,75.14,0.08,75.14,0.08,-11.76,-0.01,-2972.05,-0.03
466,Exit short,2025-07-18 13:50,Short Exit,1.84542,170732,314992.0034,-58.32,-0.03,29.78,0.01,-58.32,-0.03,-3030.37,-0.03
466,Entry short,2025-07-18 13:25, | F:score=60 | F:fresh=36 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.84 | F:is_accuracy=1 | F:trend=1 | F:rsi=58.62 | F:htf_trend=0 | F:rvol=0.71 | F:adx=16.08 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.65 | F:liquidity_distance=99.8 | F:liquidity_spread=11.4 | F:return_strength=16.67,1.84495,170732,314992.0034,-58.32,-0.03,29.78,0.01,-58.32,-0.03,-3030.37,-0.03
467,Exit long,2025-07-23 12:25,Time Stop (Bars),1.83895,60870,111977.6694,-29.96,-0.04,96.12,0.12,-35.32,-0.04,-3060.32,-0.03
467,Entry long,2025-07-23 09:25, | F:score=55 | F:fresh=44 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.55 | F:is_accuracy=1 | F:trend=0 | F:rsi=49.11 | F:htf_trend=0 | F:rvol=0.96 | F:adx=16.76 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=33.57 | F:liquidity_distance=99.6 | F:liquidity_spread=3.6 | F:return_strength=50,1.83962,60870,111977.6694,-29.96,-0.04,96.12,0.12,-35.32,-0.04,-3060.32,-0.03
468,Exit short,2025-07-25 16:30,Short Exit,1.83997,38043,69925.69701,-52.94,-0.10,16.72,0.03,-52.94,-0.10,-3113.27,-0.03
468,Entry short,2025-07-25 16:15, | F:score=75 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.17 | F:is_accuracy=1 | F:trend=0 | F:rsi=44.57 | F:htf_trend=0 | F:rvol=1.66 | F:adx=28.15 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=44.49 | F:liquidity_distance=98.2 | F:liquidity_spread=5.9 | F:return_strength=50,1.83807,38043,69925.69701,-52.94,-0.10,16.72,0.03,-52.94,-0.10,-3113.27,-0.03
469,Exit short,2025-07-28 15:15,Short Exit,1.84329,79545,146549.7307,-54.53,-0.05,9.86,0.01,-54.53,-0.05,-3167.8,-0.03
469,Entry short,2025-07-28 15:05, | F:score=55 | F:fresh=33 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.03 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.01 | F:htf_trend=0 | F:rvol=1.04 | F:adx=17.38 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=29 | F:liquidity_distance=94 | F:liquidity_spread=7.4 | F:return_strength=52.8,1.84235,79545,146549.7307,-54.53,-0.05,9.86,0.01,-54.53,-0.05,-3167.8,-0.03
470,Exit long,2025-07-29 15:00,Long Exit,1.83706,85366,156650.0246,125.5,0.11,125.5,0.11,-11.18,-0.01,-3042.29,-0.03
470,Entry long,2025-07-29 14:40, | F:score=75 | F:fresh=25 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=41.62 | F:htf_trend=0 | F:rvol=1.41 | F:adx=23.56 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=51.61 | F:liquidity_distance=88.6 | F:liquidity_spread=8.2 | F:return_strength=36.67,1.83504,85366,156650.0246,125.5,0.11,125.5,0.11,-11.18,-0.01,-3042.29,-0.03
471,Exit short,2025-08-01 15:25,Short Exit,1.82288,60870,111096.8805,99.73,0.12,99.73,0.12,-14.5,-0.02,-2942.56,-0.03
471,Entry short,2025-08-01 15:15, | F:score=75 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.72 | F:is_accuracy=1 | F:trend=0 | F:rsi=42.6 | F:htf_trend=0 | F:rvol=1.23 | F:adx=15.53 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=28.78 | F:liquidity_distance=89.2 | F:liquidity_spread=6.9 | F:return_strength=45.04,1.82515,60870,111096.8805,99.73,0.12,99.73,0.12,-14.5,-0.02,-2942.56,-0.03
472,Exit long,2025-08-04 16:50,Long Exit,1.83075,106061,194247.5397,-55.35,-0.04,19.99,0.01,-55.35,-0.04,-2997.91,-0.03
472,Entry long,2025-08-04 16:20, | F:score=75 | F:fresh=15 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.95 | F:is_accuracy=1 | F:trend=1 | F:rsi=47.24 | F:htf_trend=0 | F:rvol=1.09 | F:adx=11.94 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.61 | F:liquidity_distance=99.4 | F:liquidity_spread=14.5 | F:return_strength=50,1.83147,106061,194247.5397,-55.35,-0.04,19.99,0.01,-55.35,-0.04,-2997.91,-0.03
473,Exit long,2025-08-07 10:30,Long Exit,1.83495,114754,210644.7375,-55.93,-0.04,40.9,0.03,-55.93,-0.04,-3053.84,-0.03
473,Entry long,2025-08-07 09:20, | F:score=70 | F:fresh=19 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.46 | F:is_accuracy=0 | F:trend=1 | F:rsi=58.19 | F:htf_trend=1 | F:rvol=1.2 | F:adx=36.99 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=32.76 | F:liquidity_distance=99 | F:liquidity_spread=3.6 | F:return_strength=24.98,1.83562,114754,210644.7375,-55.93,-0.04,40.9,0.03,-55.93,-0.04,-3053.84,-0.03
474,Exit long,2025-08-15 09:40,Long Exit,1.86952,145833,272716.46,-56.97,-0.03,43.25,0.02,-56.97,-0.03,-3110.81,-0.03
474,Entry long,2025-08-15 09:20, | F:score=65 | F:fresh=8 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.79 | F:is_accuracy=0 | F:trend=1 | F:rsi=53.37 | F:htf_trend=1 | F:rvol=1.03 | F:adx=18.03 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=98 | F:liquidity_spread=6.5 | F:return_strength=100,1.87006,145833,272716.46,-56.97,-0.03,43.25,0.02,-56.97,-0.03,-3110.81,-0.03
475,Exit short,2025-08-15 12:45,Short Exit,1.8701,55556,103856.942,-27.73,-0.04,8.04,0.01,-27.73,-0.04,-3138.54,-0.03
475,Entry short,2025-08-15 12:30, | F:score=60 | F:fresh=15 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.88 | F:is_accuracy=1 | F:trend=1 | F:rsi=47.93 | F:htf_trend=1 | F:rvol=1.16 | F:adx=12.18 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.87 | F:liquidity_distance=99.8 | F:liquidity_spread=3.3 | F:return_strength=78.15,1.86941,55556,103856.942,-27.73,-0.04,8.04,0.01,-27.73,-0.04,-3138.54,-0.03
476,Exit long,2025-08-21 16:50,Long Exit,1.86567,83333,155546.8778,-54.04,-0.05,0.6,0.00,-54.04,-0.05,-3192.58,-0.03
476,Entry long,2025-08-21 16:45, | F:score=55 | F:fresh=81 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.06 | F:is_accuracy=0 | F:trend=0 | F:rsi=35.68 | F:htf_trend=1 | F:rvol=1.21 | F:adx=15.62 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=53.51 | F:liquidity_distance=89.2 | F:liquidity_spread=3.7 | F:return_strength=50,1.86657,83333,155546.8778,-54.04,-0.05,0.6,0.00,-54.04,-0.05,-3192.58,-0.03
477,Exit long,2025-08-25 17:05,Long Exit,1.86771,132075,246471.7613,148.9,0.08,148.9,0.08,-42.95,-0.02,-3043.68,-0.03
477,Entry long,2025-08-25 15:40, | F:score=55 | F:fresh=25 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.45 | F:is_accuracy=0 | F:trend=0 | F:rsi=39.6 | F:htf_trend=1 | F:rvol=1.06 | F:adx=32.21 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=26.97 | F:liquidity_distance=99.8 | F:liquidity_spread=6.6 | F:return_strength=100,1.86615,132075,246471.7613,148.9,0.08,148.9,0.08,-42.95,-0.02,-3043.68,-0.03
478,Exit long,2025-08-26 18:35,Long Exit,1.86311,70000,130491.9,-53.51,-0.06,37.86,0.04,-53.51,-0.06,-3097.19,-0.03
478,Entry long,2025-08-26 18:00, | F:score=55 | F:fresh=93 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.83 | F:is_accuracy=0 | F:trend=0 | F:rsi=34.2 | F:htf_trend=0 | F:rvol=1.06 | F:adx=26.31 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=57.9 | F:liquidity_distance=89.6 | F:liquidity_spread=8.6 | F:return_strength=100,1.86417,70000,130491.9,-53.51,-0.06,37.86,0.04,-53.51,-0.06,-3097.19,-0.03
479,Exit short,2025-08-27 15:40,Short Exit,1.8615,129630,241228.467,-56.17,-0.03,20.6,0.01,-56.17,-0.03,-3153.36,-0.03
479,Entry short,2025-08-27 15:10, | F:score=80 | F:fresh=25 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.42 | F:is_accuracy=1 | F:trend=0 | F:rsi=56.31 | F:htf_trend=0 | F:rvol=0.82 | F:adx=31.08 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=33.17 | F:liquidity_distance=90 | F:liquidity_spread=4.3 | F:return_strength=36.67,1.8609,129630,241228.467,-56.17,-0.03,20.6,0.01,-56.17,-0.03,-3153.36,-0.03
480,Exit short,2025-08-27 17:45,Short Exit,1.86392,57377,106907.6953,-27.76,-0.04,28.18,0.04,-27.76,-0.04,-3181.13,-0.03
480,Entry short,2025-08-27 17:25, | F:score=70 | F:fresh=164 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.36 | F:is_accuracy=0 | F:trend=1 | F:rsi=67.72 | F:htf_trend=0 | F:rvol=1.03 | F:adx=28.63 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=37.24 | F:liquidity_distance=99.2 | F:liquidity_spread=22.3 | F:return_strength=50,1.86325,57377,106907.6953,-27.76,-0.04,28.18,0.04,-27.76,-0.04,-3181.13,-0.03
481,Exit long,2025-09-05 15:30,Long Exit,1.85712,42945,79826.59545,-52.49,-0.09,37.27,0.06,-52.49,-0.09,-3233.62,-0.03
481,Entry long,2025-09-05 15:00, | F:score=75 | F:fresh=36 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.84 | F:is_accuracy=0 | F:trend=1 | F:rsi=48.33 | F:htf_trend=1 | F:rvol=1.59 | F:adx=17.04 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.31 | F:liquidity_distance=84.8 | F:liquidity_spread=6.9 | F:return_strength=16.67,1.85881,42945,79826.59545,-52.49,-0.09,37.27,0.06,-52.49,-0.09,-3233.62,-0.03
482,Exit short,2025-09-09 09:45,Short Exit,1.87115,104478,195700.8761,149.81,0.11,149.81,0.11,-3.03,0.00,-3083.81,-0.03
482,Entry short,2025-09-09 09:00, | F:score=55 | F:fresh=12 | F:session=0 | F:zone_type=1 | F:atr_ratio=1.05 | F:is_accuracy=1 | F:trend=1 | F:rsi=52.65 | F:htf_trend=1 | F:rvol=1.32 | F:adx=30.8 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.24 | F:liquidity_distance=95.8 | F:liquidity_spread=4.7 | F:return_strength=36.67,1.87313,104478,195700.8761,149.81,0.11,149.81,0.11,-3.03,0.00,-3083.81,-0.03
483,Exit long,2025-09-11 12:25,Long Exit,1.87461,114754,215195.8811,-55.43,-0.04,23.17,0.01,-55.43,-0.04,-3139.24,-0.03
483,Entry long,2025-09-11 12:05, | F:score=55 | F:fresh=20 | F:session=1 | F:zone_type=0 | F:atr_ratio=1 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.42 | F:htf_trend=1 | F:rvol=0.98 | F:adx=20.92 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=26.29 | F:liquidity_distance=95.4 | F:liquidity_spread=4.3 | F:return_strength=100,1.87528,114754,215195.8811,-55.43,-0.04,23.17,0.01,-55.43,-0.04,-3139.24,-0.03
484,Exit short,2025-09-12 11:05,Short Exit,1.87577,98592,185108.4518,124.62,0.09,124.62,0.09,-24.21,-0.02,-3014.62,-0.03
484,Entry short,2025-09-12 10:20, | F:score=70 | F:fresh=77 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.65 | F:is_accuracy=0 | F:trend=1 | F:rsi=69.65 | F:htf_trend=1 | F:rvol=1.02 | F:adx=32.69 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=34.28 | F:liquidity_distance=97 | F:liquidity_spread=7.1 | F:return_strength=34.78,1.87752,98592,185108.4518,124.62,0.09,124.62,0.09,-24.21,-0.02,-3014.62,-0.03
485,Exit long,2025-09-16 18:30,Time Stop (Bars),1.877,31250,58610.9375,32.87,0.08,86.13,0.20,-7.71,-0.02,-2981.75,-0.03
485,Entry long,2025-09-16 15:30, | F:score=50 | F:fresh=127 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.35 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.87 | F:htf_trend=1 | F:rvol=1.75 | F:adx=24.46 | F:touch_count=1 | F:base_quality=20 | F:departure_strength=31.45 | F:liquidity_distance=94.6 | F:liquidity_spread=6.3 | F:return_strength=33.04,1.87555,31250,58610.9375,32.87,0.08,86.13,0.20,-7.71,-0.02,-2981.75,-0.03
486,Exit short,2025-09-17 14:10,Short Exit,1.87568,120690,226582.1991,150.12,0.09,150.12,0.09,-22.83,-0.01,-2831.63,-0.03
486,Entry short,2025-09-17 12:45, | F:score=55 | F:fresh=176 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.27 | F:is_accuracy=1 | F:trend=1 | F:rsi=60.34 | F:htf_trend=1 | F:rvol=1.04 | F:adx=13.45 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=42.05 | F:liquidity_distance=97.2 | F:liquidity_spread=3.7 | F:return_strength=100,1.87739,120690,226582.1991,150.12,0.09,150.12,0.09,-22.83,-0.01,-2831.63,-0.03
487,Exit long,2025-09-17 16:20,Long Exit,1.87877,54688,102642.8134,75.18,0.10,75.18,0.10,-5.17,-0.01,-2756.45,-0.03
487,Entry long,2025-09-17 15:40, | F:score=65 | F:fresh=14 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.01 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.71 | F:htf_trend=1 | F:rvol=1.26 | F:adx=10.84 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=97 | F:liquidity_spread=7 | F:return_strength=42.15,1.87688,54688,102642.8134,75.18,0.10,75.18,0.10,-5.17,-0.01,-2756.45,-0.03
488,Exit short,2025-09-23 15:50,Short Exit,1.86915,116667,217991.1228,-55.67,-0.04,98.69,0.06,-55.67,-0.04,-2812.12,-0.03
488,Entry short,2025-09-23 15:00, | F:score=50 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=1 | F:is_accuracy=0 | F:trend=1 | F:rsi=53.62 | F:htf_trend=0 | F:rvol=1.16 | F:adx=14.28 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=17.25 | F:liquidity_distance=96.8 | F:liquidity_spread=11.6 | F:return_strength=50,1.86849,116667,217991.1228,-55.67,-0.04,98.69,0.06,-55.67,-0.04,-2812.12,-0.03
