Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
240,Entry long,2025-10-27 19:25," | F:75,14,2,0,0.69,0,1,48.62,1,0.75,16.88,0,60,50.67,96.8,3.2,27.52",1.16372,142857,166245.548,-21.43,-0.01,20,0.01,-21.43,-0.01,-194.64,0.00
241,Exit short,2025-10-28 17:00,Short Exit,1.16634,96154,112117.4871,-30.77,-0.03,28.85,0.03,-30.77,-0.03,-225.41,0.00
241,Entry short,2025-10-28 16:40," | F:55,45,2,1,0.42,0,1,70.85,1,1.13,35.21,0,80,49.27,95.2,3.2,36.67",1.16602,96154,112117.4871,-30.77,-0.03,28.85,0.03,-30.77,-0.03,-225.41,0.00
242,Exit long,2025-11-05 20:00,Time Stop (Bars),1.14829,49505,56820.8489,25.25,0.04,48.02,0.08,-37.62,-0.07,-200.16,0.00
242,Entry long,2025-11-05 17:00," | F:55,12,2,0,1.11,0,0,42.64,0,2.91,24.6,0,80,64.58,82.8,4.2,50",1.14778,49505,56820.8489,25.25,0.04,48.02,0.08,-37.62,-0.07,-200.16,0.00
243,Exit short,2025-11-06 17:50,Short Exit,1.15351,102041,117675.722,-29.59,-0.03,107.14,0.09,-29.59,-0.03,-229.75,0.00
243,Entry short,2025-11-06 17:25," | F:60,16,2,1,0.67,1,1,56.6,0,0.83,24.92,0,100,67.45,93.8,4.1,30.21",1.15322,102041,117675.722,-29.59,-0.03,107.14,0.09,-29.59,-0.03,-229.75,0.00
244,Exit short,2025-11-10 09:30,Short Exit,1.15615,76923,88899.9111,-34.62,-0.04,27.69,0.03,-34.62,-0.04,-264.37,0.00
244,Entry short,2025-11-10 09:15," | F:55,10,1,1,0.57,1,0,44.96,1,1.45,22.27,0,100,30.91,99,2.2,36.67",1.1557,76923,88899.9111,-34.62,-0.04,27.69,0.03,-34.62,-0.04,-264.37,0.00
245,Exit short,2025-11-14 17:00,Short Exit,1.16187,50000,58228.5,135,0.23,135,0.23,-37,-0.06,-129.37,0.00
245,Entry short,2025-11-14 15:00," | F:50,231,2,1,0.48,0,1,71.07,1,1.96,46.47,0,80,56.7,98.2,7.7,36.67",1.16457,50000,58228.5,135,0.23,135,0.23,-37,-0.06,-129.37,0.00
246,Exit short,2025-11-18 15:40,Short Exit,1.16018,56180,65140.1482,-38.76,-0.06,0.56,0.00,-38.76,-0.06,-168.13,0.00
246,Entry short,2025-11-18 15:30," | F:75,62,2,1,1.12,0,1,58.91,1,2.5,28.7,0,100,54.51,90.6,6.5,41.63",1.15949,56180,65140.1482,-38.76,-0.06,0.56,0.00,-38.76,-0.06,-168.13,0.00
247,Exit long,2025-11-24 16:15,Long Exit,1.15362,79365,91591.17825,-34.13,-0.04,79.36,0.09,-34.13,-0.04,-202.26,0.00
247,Entry long,2025-11-24 14:15," | F:70,13,2,0,0.64,0,1,52.75,0,1.01,25.6,0,80,60.78,98.6,4.5,36.67",1.15405,79365,91591.17825,-34.13,-0.04,79.36,0.09,-34.13,-0.04,-202.26,0.00
248,Exit long,2025-12-03 16:20,Long Exit,1.16588,86207,100539.7758,-32.76,-0.03,110.34,0.11,-32.76,-0.03,-235.02,0.00
248,Entry long,2025-12-03 13:45," | F:65,5,1,0,0.85,0,1,67.23,1,0.79,34.65,0,60,50,99.4,2.1,36.67",1.16626,86207,100539.7758,-32.76,-0.03,110.34,0.11,-32.76,-0.03,-235.02,0.00
