Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
39,Exit long,2023-06-07 18:00,Long Exit,1956.48,23,45044.81,-45.77,-0.10,20.93,0.05,-45.77,-0.10,546.18,0.01
39,Entry long,2023-06-07 17:40," | F:55,81,2,0,0.45,0,0,41.33,1,1.17,22.93,0,60,51.72,95.2,92.6,36.67",1958.47,23,45044.81,-45.77,-0.10,20.93,0.05,-45.77,-0.10,546.18,0.01
40,Exit long,2023-06-09 16:30,Long Exit,1961.98,27,53017.74,-44.28,-0.08,38.34,0.07,-44.28,-0.08,501.9,0.01
40,Entry long,2023-06-09 16:05," | F:75,36,2,0,0.39,0,1,44.83,1,1,28.22,0,60,44.7,97.6,23.7,31.21",1963.62,27,53017.74,-44.28,-0.08,38.34,0.07,-44.28,-0.08,501.9,0.01
41,Exit long,2023-06-13 09:20,Long Exit,1960.78,67,131232.9,139.36,0.11,139.36,0.11,-14.74,-0.01,641.26,0.01
41,Entry long,2023-06-13 09:00," | F:65,38,0,0,0.92,0,0,35.71,0,2.97,23.59,0,20,50,99.4,10.3,38.25",1958.7,67,131232.9,139.36,0.11,139.36,0.11,-14.74,-0.01,641.26,0.01
42,Exit short,2023-06-15 08:40,Short Exit,1936.4,38,73540.26,-42.94,-0.06,33.44,0.05,-42.94,-0.06,598.32,0.01
42,Entry short,2023-06-15 08:30," | F:70,23,0,1,0.38,0,0,54.5,0,2.59,33.44,0,60,33.76,92,23.7,36.67",1935.27,38,73540.26,-42.94,-0.06,33.44,0.05,-42.94,-0.06,598.32,0.01
43,Exit short,2023-06-16 08:40,Short Exit,1957.83,42,82187.28,-41.58,-0.05,21,0.03,-41.58,-0.05,556.74,0.01
43,Entry short,2023-06-16 08:35," | F:50,36,0,1,0.99,0,1,57.88,1,2.23,24.04,0,40,65.73,76.2,15,20",1956.84,42,82187.28,-41.58,-0.05,21,0.03,-41.58,-0.05,556.74,0.01
44,Exit long,2023-06-16 15:10,Long Exit,1966.98,54,106081.92,135,0.13,135,0.13,-38.34,-0.04,691.74,0.01
44,Entry long,2023-06-16 13:45," | F:70,7,1,0,0.97,0,1,60.31,1,0.93,30.57,0,100,50,98.6,7.8,50",1964.48,54,106081.92,135,0.13,135,0.13,-38.34,-0.04,691.74,0.01
45,Exit long,2023-06-16 16:10,Long Exit,1961.52,32,62811.52,-42.88,-0.07,20.48,0.03,-42.88,-0.07,648.86,0.01
45,Entry long,2023-06-16 16:00," | F:75,53,2,0,0.71,0,1,38.44,1,1.97,26.89,0,20,29.84,93.2,11.5,36.67",1962.86,32,62811.52,-42.88,-0.07,20.48,0.03,-42.88,-0.07,648.86,0.01
46,Exit short,2023-06-21 21:30,Short Exit,1936.58,33,63863.91,-43.23,-0.07,10.56,0.02,-43.23,-0.07,605.63,0.01
46,Entry short,2023-06-21 21:15," | F:75,128,2,1,0.78,0,1,61.39,0,1.14,26.88,0,100,38.07,90.8,23,36.67",1935.27,33,63863.91,-43.23,-0.07,10.56,0.02,-43.23,-0.07,605.63,0.01
47,Exit short,2023-06-22 10:50,Short Exit,1930.6,27,52080.84,-45.36,-0.09,15.12,0.03,-45.36,-0.09,560.27,0.01
47,Entry short,2023-06-22 10:30," | F:70,10,1,1,0.65,0,0,46.35,0,2.56,21.98,0,80,44.74,71.4,15.1,36.67",1928.92,27,52080.84,-45.36,-0.09,15.12,0.03,-45.36,-0.09,560.27,0.01
48,Exit long,2023-06-26 16:10,Long Exit,1929.66,36,69510.96,-43.2,-0.06,78.12,0.11,-43.2,-0.06,517.07,0.01
48,Entry long,2023-06-26 15:25," | F:75,30,2,0,1.11,0,1,42.96,0,2.26,15.45,0,20,31.62,91.6,7.8,36.67",1930.86,36,69510.96,-43.2,-0.06,78.12,0.11,-43.2,-0.06,517.07,0.01
49,Exit short,2023-07-05 15:30,Short Exit,1925.46,43,82903.14,108.36,0.13,108.36,0.13,-19.35,-0.02,625.43,0.01
49,Entry short,2023-07-05 15:20," | F:50,24,2,1,0.78,0,1,55.25,1,2.82,18.03,0,60,50,97.4,10.3,50",1927.98,43,82903.14,108.36,0.13,108.36,0.13,-19.35,-0.02,625.43,0.01
50,Exit long,2023-07-11 15:35,Long Exit,1931.05,25,48321.5,-45.25,-0.09,7.25,0.02,-45.25,-0.09,580.18,0.01
50,Entry long,2023-07-11 15:30," | F:70,58,2,0,0.78,0,1,33.79,1,2.72,20.6,0,100,50,90,15.8,50",1932.86,25,48321.5,-45.25,-0.09,7.25,0.02,-45.25,-0.09,580.18,0.01
51,Exit short,2023-07-14 17:00,Short Exit,1951.85,14,27429.78,103.88,0.38,103.88,0.38,-22.82,-0.08,684.06,0.01
51,Entry short,2023-07-14 15:30," | F:50,104,2,1,0.43,0,1,54.06,1,2.87,28.26,0,80,25.43,80,10.7,36.67",1959.27,14,27429.78,103.88,0.38,103.88,0.38,-22.82,-0.08,684.06,0.01
52,Exit short,2023-08-01 20:05,Time Stop (Bars),1942.57,7,13628.93,30.94,0.23,39.97,0.29,-8.89,-0.07,715,0.01
52,Entry short,2023-08-01 17:05," | F:70,22,2,1,0.81,0,0,43.51,0,1.81,21.44,0,80,67.78,98.4,26.4,50",1946.99,7,13628.93,30.94,0.23,39.97,0.29,-8.89,-0.07,715,0.01
53,Exit long,2023-08-02 14:45,Long Exit,1950.69,34,66366.64,-43.18,-0.07,42.16,0.06,-43.18,-0.07,671.82,0.01
53,Entry long,2023-08-02 14:10," | F:75,7,1,0,0.46,0,1,56.89,0,1.27,22.83,0,100,55.58,75.2,7.1,36.67",1951.96,34,66366.64,-43.18,-0.07,42.16,0.06,-43.18,-0.07,671.82,0.01
54,Exit long,2023-08-10 09:10,Long Exit,1915.73,41,78586.75,-41.82,-0.05,94.71,0.12,-41.82,-0.05,630,0.01
54,Entry long,2023-08-10 08:05," | F:50,47,0,0,0.87,0,0,36.9,0,2.01,30.4,0,80,40.61,96.4,28.1,36.67",1916.75,41,78586.75,-41.82,-0.05,94.71,0.12,-41.82,-0.05,630,0.01
55,Exit short,2023-08-15 15:40,Short Exit,1904.67,14,26617.36,-48.02,-0.18,21.14,0.08,-48.02,-0.18,581.98,0.01
55,Entry short,2023-08-15 15:30," | F:75,30,2,1,0.33,0,0,35.78,0,6.17,21.87,0,40,35.4,95.8,23.3,50",1901.24,14,26617.36,-48.02,-0.18,21.14,0.08,-48.02,-0.18,581.98,0.01
56,Exit long,2023-08-18 16:10,Long Exit,1893.78,29,54812.32,107.3,0.20,107.3,0.20,-23.78,-0.04,689.28,0.01
56,Entry long,2023-08-18 15:35," | F:50,179,2,0,0.4,0,0,28.5,0,2.29,22.8,0,60,32.25,95.2,11.7,50",1890.08,29,54812.32,107.3,0.20,107.3,0.20,-23.78,-0.04,689.28,0.01
57,Exit long,2023-08-24 10:40,Time Stop (Bars),1921.05,45,86436,11.25,0.01,94.05,0.11,-32.4,-0.04,700.53,0.01
57,Entry long,2023-08-24 07:40," | F:70,20,0,0,1.07,0,1,54.97,1,1.35,35.03,0,100,27.94,91,10.4,36.67",1920.8,45,86436,11.25,0.01,94.05,0.11,-32.4,-0.04,700.53,0.01
58,Exit long,2023-08-25 12:20,Long Exit,1916.68,43,82308.02,109.22,0.13,109.22,0.13,-32.25,-0.04,809.75,0.01
58,Entry long,2023-08-25 11:00," | F:45,13,1,0,0.68,0,0,49.51,1,1.61,13.85,0,100,50,98.8,13.4,50",1914.14,43,82308.02,109.22,0.13,109.22,0.13,-32.25,-0.04,809.75,0.01
59,Exit long,2023-08-25 15:00,Long Exit,1918.87,62,118833.54,136.4,0.11,136.4,0.11,-13.02,-0.01,946.15,0.01
59,Entry long,2023-08-25 14:15," | F:75,15,1,0,0.84,0,1,51.46,1,0.92,22.25,0,80,34.97,93.6,6,36.67",1916.67,62,118833.54,136.4,0.11,136.4,0.11,-13.02,-0.01,946.15,0.01
60,Exit long,2023-08-29 13:50,Long Exit,1920.85,72,138336.48,-35.28,-0.03,2.16,0.00,-35.28,-0.03,910.87,0.01
60,Entry long,2023-08-29 13:45," | F:65,133,1,0,0.3,0,0,35.59,1,1.19,22.38,0,80,50,99.8,3.2,55",1921.34,72,138336.48,-35.28,-0.03,2.16,0.00,-35.28,-0.03,910.87,0.01
61,Exit long,2023-08-30 18:25,Long Exit,1944.72,59,114776.83,-38.35,-0.03,68.44,0.06,-38.35,-0.03,872.52,0.01
61,Entry long,2023-08-30 18:10," | F:70,18,2,0,0.9,0,1,50.27,1,0.68,26.51,0,80,50,98.4,36.4,36.67",1945.37,59,114776.83,-38.35,-0.03,68.44,0.06,-38.35,-0.03,872.52,0.01
62,Exit long,2023-09-15 12:30,Long Exit,1918.85,43,82401.33,109.22,0.13,109.22,0.13,-4.3,-0.01,981.74,0.01
62,Entry long,2023-09-15 10:15," | F:70,19,1,0,0.72,0,1,44.77,1,1.03,28.31,0,60,44.36,55.6,17,53.69",1916.31,43,82401.33,109.22,0.13,109.22,0.13,-4.3,-0.01,981.74,0.01
63,Exit short,2023-09-20 15:15,Short Exit,1933.38,98,189440.86,-30.38,-0.02,25.48,0.01,-30.38,-0.02,951.36,0.01
63,Entry short,2023-09-20 15:05," | F:75,226,2,1,0.97,0,1,65.77,1,1.47,23.76,0,40,43.1,97,24.1,36.67",1933.07,98,189440.86,-30.38,-0.02,25.48,0.01,-30.38,-0.02,951.36,0.01
64,Exit long,2023-09-25 17:05,Long Exit,1922.17,34,65396.28,-42.5,-0.06,98.26,0.15,-42.5,-0.06,908.86,0.01
64,Entry long,2023-09-25 16:30," | F:75,41,2,0,0.45,0,0,40.19,1,1.91,23.64,0,60,43.48,79.4,17.2,36.67",1923.42,34,65396.28,-42.5,-0.06,98.26,0.15,-42.5,-0.06,908.86,0.01
65,Exit long,2023-09-29 14:20,Long Exit,1868.13,43,80370.87,-41.28,-0.05,3.01,0.00,-41.28,-0.05,867.58,0.01
65,Entry long,2023-09-29 14:15," | F:70,58,1,0,0.99,0,0,28.94,0,1.61,27.55,0,80,44.04,88.4,10.2,36.67",1869.09,43,80370.87,-41.28,-0.05,3.01,0.00,-41.28,-0.05,867.58,0.01
66,Exit long,2023-10-10 09:05,Long Exit,1860.51,47,87484.86,-40.89,-0.05,25.85,0.03,-40.89,-0.05,826.69,0.01
