score,fresh,session,zone_type,atr_ratio,is_accuracy,trend,rsi,htf_trend,rvol,adx,touch_count,base_quality,departure_strength,liquidity_distance,liquidity_spread,liquidity_distance_score,liquidity_spread_score,return_strength,outcome
90,10,2,1,1.19,0,0,50.22,0,0.0,23.28,1,100,50.16,3.9,3.8,92.2,3.8,100.0,0
95,7,1,1,0.81,0,0,52.81,0,0.0,22.05,1,100,48.09,0.4,0.9,99.2,0.9,100.0,1
90,29,2,1,0.59,0,0,58.27,0,0.0,23.28,1,100,50.34,0.3,13.0,99.4,13.0,100.0,0
90,14,1,1,0.48,0,0,45.3,0,0.0,15.26,1,0,50.0,0.5,1.4,99.0,1.4,42.22,0
100,9,2,0,0.42,1,1,48.71,0,0.0,13.96,1,100,49.72,4.6,3.9,90.8,3.9,72.49,0
95,50,2,0,0.84,0,1,43.57,0,0.0,15.52,1,100,46.86,1.0,5.4,98.0,5.4,36.83,0
70,22,2,0,0.9,0,0,41.51,0,0.0,27.11,1,0,24.01,0.6,0.9,98.8,0.9,39.39,0
70,14,2,1,0.82,0,1,46.93,0,0.0,13.03,1,100,55.05,1.6,4.2,96.8,4.2,36.67,1
90,19,0,1,0.64,0,0,48.37,0,0.0,33.15,1,100,48.05,4.8,5.1,90.4,5.1,40.58,0
80,73,2,0,0.86,1,0,39.75,0,0.0,18.77,1,100,39.14,0.6,3.8,98.8,3.8,30.73,0
95,34,2,1,0.67,0,0,52.32,0,0.0,12.99,1,100,45.21,0.4,2.8,99.2,2.8,45.61,0
70,33,1,1,0.83,0,1,55.93,0,0.0,24.3,1,100,50.0,0.1,3.4,99.8,3.4,65.05,0
90,40,1,1,0.6,0,0,59.14,0,0.0,16.02,1,100,50.0,3.0,6.7,94.0,6.7,31.84,1
90,9,2,1,0.77,0,0,42.38,0,0.0,28.1,1,0,50.0,0.2,6.2,99.6,6.2,100.0,0
100,15,1,1,0.27,1,1,56.74,0,0.0,16.17,1,100,61.47,0.7,3.8,98.6,3.8,60.14,0
95,62,2,0,0.74,0,0,39.63,0,0.0,20.56,1,100,49.7,2.7,12.9,94.6,12.9,100.0,0
90,118,2,1,0.73,0,1,67.97,0,0.0,32.26,1,100,44.3,0.5,9.4,99.0,9.4,100.0,0
95,9,2,0,0.57,1,1,58.16,0,0.0,42.31,1,0,34.03,3.4,2.4,93.2,2.4,47.03,0
90,17,2,0,0.72,0,1,55.26,0,0.0,29.54,1,0,38.44,6.3,4.5,87.4,4.5,74.9,1
90,14,2,1,0.68,0,0,48.34,0,0.0,13.37,1,0,27.7,2.1,2.2,95.8,2.2,63.69,0
95,10,2,0,0.6,1,1,51.91,1,0.0,19.21,1,0,50.0,0.3,3.3,99.4,3.3,100.0,0
100,12,2,1,0.55,1,0,46.71,0,0.0,35.22,1,100,41.34,4.6,5.0,90.8,5.0,100.0,0
90,22,2,0,0.94,0,0,47.97,1,0.0,15.54,1,100,56.37,3.1,5.8,93.8,5.8,68.25,0
90,25,2,0,0.47,0,1,43.91,0,0.0,18.77,1,100,49.6,1.0,8.3,98.0,8.3,50.0,0
70,74,1,1,0.35,0,1,67.33,0,0.0,23.62,1,100,41.27,5.9,1.8,88.2,1.8,55.3,0
90,27,0,0,0.98,0,1,44.24,1,0.0,20.2,1,100,30.39,0.6,2.4,98.8,2.4,44.55,0
70,7,1,1,0.82,0,1,38.59,0,0.0,27.76,1,0,50.0,0.1,3.4,99.8,3.4,50.0,0
85,19,2,1,0.92,0,0,48.17,0,0.0,25.97,1,100,50.0,0.1,2.7,99.8,2.7,50.0,0
100,16,1,1,1.02,1,0,51.03,0,0.0,15.77,1,100,39.67,1.8,3.1,96.4,3.1,40.51,1
90,14,1,1,1.01,0,0,50.31,0,0.0,9.46,1,100,50.0,0.7,3.6,98.6,3.6,100.0,1
95,15,1,1,1.5,0,0,45.67,0,0.0,26.68,1,100,43.69,0.5,4.3,99.0,4.3,100.0,0
100,19,1,0,0.54,1,1,43.13,0,0.0,25.16,1,100,45.73,6.9,5.0,86.2,5.0,59.77,0
95,7,2,0,0.59,1,1,50.23,0,0.0,17.9,1,100,58.59,1.0,2.8,98.0,2.8,100.0,0
95,9,1,1,0.88,0,0,45.03,0,0.0,29.51,1,100,48.48,2.5,2.9,95.0,2.9,100.0,1
70,16,2,0,0.45,0,0,44.53,0,0.0,23.91,1,100,48.81,1.0,1.6,98.0,1.6,100.0,0
70,11,1,1,0.5,0,1,45.63,0,0.0,21.54,1,100,54.94,3.6,2.9,92.8,2.9,50.95,1
95,14,2,1,0.99,0,0,48.2,0,0.0,32.24,1,100,44.21,4.8,6.9,90.4,6.9,55.45,0
95,8,1,1,1.09,0,0,43.45,0,0.89,17.48,1,100,52.03,2.2,2.2,95.6,2.2,36.66,1
75,261,2,1,0.41,1,1,75.82,1,1.29,42.41,1,0,28.68,6.2,5.1,87.6,5.1,44.24,1
75,40,0,0,0.89,1,0,37.51,1,1.04,11.77,1,0,50.0,3.5,3.7,93.0,3.7,39.48,0
90,12,1,1,0.69,0,0,46.47,1,1.48,31.13,1,100,36.05,1.4,5.3,97.2,5.3,100.0,0
100,15,2,0,0.57,1,1,55.98,1,1.11,36.72,1,100,42.84,2.6,6.0,94.8,6.0,100.0,0
80,12,1,0,0.48,1,0,55.05,1,0.81,16.3,1,100,30.75,1.2,3.5,97.6,3.5,59.97,0
95,135,2,0,2.23,1,1,41.74,1,1.31,17.61,1,100,37.1,0.1,14.6,99.8,14.6,29.13,0
95,14,0,1,0.31,1,0,51.37,1,1.18,14.38,1,100,44.19,3.0,3.1,94.0,3.1,49.47,1
90,62,1,1,0.43,0,0,55.32,1,1.14,17.63,1,100,66.07,0.8,1.4,98.4,1.4,26.67,0
95,9,2,0,0.28,1,1,60.53,1,1.38,36.98,1,0,50.0,0.6,5.7,98.8,5.7,50.0,0
80,86,2,0,0.68,1,0,34.63,1,0.98,24.77,1,100,61.17,1.1,6.0,97.8,6.0,100.0,0
85,52,2,1,0.47,0,0,63.7,0,1.32,16.36,1,0,50.0,0.6,4.2,98.8,4.2,100.0,0
85,8,2,0,0.33,0,1,58.32,0,2.18,17.45,1,0,50.0,2.0,3.9,96.0,3.9,100.0,0
95,13,2,1,0.62,0,0,51.57,0,1.27,21.66,1,0,41.08,1.3,7.2,97.4,7.2,71.77,0
70,15,2,1,0.45,0,1,59.9,1,0.63,26.94,1,100,49.81,0.3,2.4,99.4,2.4,32.9,0
90,171,2,1,0.62,0,1,73.44,1,0.77,23.78,1,100,49.19,8.7,5.3,82.6,5.3,50.64,0
95,12,1,0,1.02,0,1,54.73,1,1.26,16.51,1,100,55.28,1.0,4.6,98.0,4.6,67.93,0
95,233,1,0,1.15,0,0,30.31,1,0.9,32.81,1,100,49.2,3.3,4.1,93.4,4.1,77.41,0
75,26,0,1,0.33,1,1,49.42,1,1.52,11.84,1,100,51.01,1.7,3.9,96.6,3.9,43.87,0
100,36,2,1,0.68,1,0,53.87,1,1.03,26.15,1,100,38.36,1.3,3.6,97.4,3.6,100.0,0
80,94,2,1,0.85,1,1,67.61,1,1.84,24.76,1,100,43.41,0.5,5.7,99.0,5.7,49.67,1
65,9,1,0,0.89,0,0,45.86,1,1.34,22.68,1,0,50.0,2.9,2.2,94.2,2.2,36.67,0
90,7,2,1,0.97,0,0,39.96,1,1.5,28.33,1,0,33.04,1.1,2.1,97.8,2.1,75.27,1
95,58,2,1,0.78,0,0,72.39,0,1.2,38.58,1,100,58.27,3.1,9.3,93.8,9.3,70.02,0
95,41,2,1,1.1,0,0,62.75,0,0.81,26.81,1,100,53.61,3.8,10.1,92.4,10.1,38.73,0
95,52,2,1,0.53,0,1,65.83,0,1.17,25.88,1,100,51.43,1.7,4.0,96.6,4.0,100.0,0
65,10,1,0,0.65,0,0,67.65,0,2.28,27.27,1,100,50.0,0.2,3.1,99.6,3.1,41.87,0
100,7,1,1,1.09,1,0,45.59,0,1.26,13.55,1,0,32.3,0.9,1.6,98.2,1.6,36.67,0
85,18,1,1,0.67,0,0,45.46,0,1.2,15.34,1,100,50.0,0.3,2.6,99.4,2.6,26.82,0
85,6,2,0,1.21,0,1,57.04,0,1.0,16.87,1,100,50.0,1.3,2.7,97.4,2.7,72.32,1
75,30,1,0,0.41,1,0,45.38,0,1.29,22.3,1,0,28.71,5.2,9.5,89.6,9.5,66.33,1
95,11,1,0,0.59,0,1,60.17,0,0.73,34.34,1,100,52.44,2.6,3.6,94.8,3.6,80.31,0
90,21,1,0,0.49,0,1,47.24,1,1.28,13.93,1,0,38.33,1.3,8.7,97.4,8.7,100.0,0
70,16,0,0,0.72,0,0,38.17,1,1.1,33.11,1,100,34.38,0.7,4.1,98.6,4.1,100.0,0
90,70,1,1,0.59,0,0,66.27,1,1.35,21.73,1,100,62.21,4.3,5.4,91.4,5.4,47.91,0
95,67,2,1,0.5,0,1,65.44,1,0.83,21.47,1,100,50.71,2.8,7.2,94.4,7.2,32.68,1
70,103,2,0,0.44,0,0,30.58,1,1.02,34.97,1,100,69.58,0.3,10.6,99.4,10.6,50.0,1
90,7,1,0,0.86,0,1,55.33,0,1.05,18.93,1,100,50.0,1.0,1.6,98.0,1.6,45.01,0
75,8,2,1,0.98,1,1,56.8,1,0.76,34.51,1,0,42.15,0.3,0.9,99.4,0.9,100.0,0
70,6,2,1,1.25,0,1,58.37,1,0.72,32.15,1,0,19.8,0.2,0.3,99.6,0.3,50.0,1
75,5,2,1,0.37,1,1,51.39,1,0.66,10.01,1,100,50.0,0.3,0.6,99.4,0.6,48.05,0
70,6,2,0,0.69,0,0,63.57,1,1.18,21.46,1,100,50.0,0.4,3.6,99.2,3.6,50.0,0
85,22,2,1,0.66,0,0,55.92,1,0.65,22.09,1,0,50.0,0.6,2.3,98.8,2.3,37.57,1
75,58,0,0,1.88,1,0,30.35,0,0.82,33.38,1,100,45.9,2.0,5.8,96.0,5.8,47.24,1
65,6,2,0,1.13,0,0,39.62,0,0.94,57.67,1,100,50.0,2.8,12.7,94.4,12.7,100.0,0
75,37,2,1,0.89,0,1,60.67,1,1.0,29.85,1,100,51.1,2.6,1.5,94.8,1.5,100.0,0
95,153,0,0,1.4,0,0,30.42,1,1.15,43.34,1,100,33.4,2.4,25.6,95.2,25.6,100.0,1
95,11,1,0,1.01,0,1,47.88,1,0.93,16.78,1,0,35.96,3.3,3.6,93.4,3.6,72.03,0
95,9,2,1,0.5,0,0,35.28,1,0.64,41.18,1,100,49.97,6.6,6.2,86.8,6.2,73.77,0
100,13,1,0,1.12,1,1,58.31,1,1.17,29.52,1,0,31.67,2.6,4.1,94.8,4.1,50.26,0
90,11,2,1,0.92,0,0,50.12,0,0.96,18.31,1,0,50.0,4.2,8.6,91.6,8.6,38.25,0
95,11,0,0,0.6,1,1,52.3,1,1.05,17.72,1,100,49.17,4.2,4.4,91.6,4.4,36.67,1
95,11,2,1,0.83,1,0,45.0,0,1.18,13.41,1,100,65.04,0.6,5.5,98.8,5.5,36.67,0
95,264,2,0,0.62,0,0,39.1,1,1.19,20.66,1,100,58.31,0.4,18.5,99.2,18.5,100.0,0
95,10,2,1,0.65,0,0,47.13,0,0.84,16.89,1,100,38.86,0.7,4.3,98.6,4.3,50.0,0
95,17,1,1,0.68,0,0,52.67,0,0.78,17.59,1,100,65.09,2.6,3.1,94.8,3.1,26.87,0
90,8,2,1,1.11,0,0,46.11,1,1.24,14.64,1,0,41.79,3.5,3.1,93.0,3.1,100.0,0
95,67,1,1,0.16,1,1,65.46,1,0.86,25.64,1,0,44.46,1.1,12.7,97.8,12.7,56.92,0
90,19,2,0,0.86,0,1,54.21,1,0.75,24.17,1,100,50.0,1.7,5.1,96.6,5.1,36.08,1
90,16,0,1,0.76,0,0,51.78,0,0.84,25.95,1,0,18.17,5.7,7.3,88.6,7.3,100.0,0
95,7,2,0,0.8,0,1,55.31,1,1.13,17.8,1,0,27.38,0.8,6.3,98.4,6.3,50.0,0
90,170,2,1,1.2,0,1,75.22,0,0.52,51.51,1,100,67.51,4.7,12.6,90.6,12.6,42.47,0
90,43,1,0,0.55,0,0,37.76,1,1.05,29.28,1,100,35.64,0.4,2.7,99.2,2.7,56.97,0
95,6,1,1,0.97,0,0,40.86,1,0.75,26.7,1,100,37.3,1.0,1.9,98.0,1.9,100.0,0
90,25,1,0,0.81,0,1,44.88,1,1.03,14.42,1,100,50.0,0.8,6.7,98.4,6.7,40.58,0
85,74,2,0,0.91,0,1,37.55,1,1.0,24.64,1,0,50.0,0.1,5.0,99.8,5.0,50.48,0
95,10,2,0,0.79,0,0,52.94,1,0.76,20.24,1,0,19.5,2.0,4.4,96.0,4.4,72.66,0
75,18,1,0,1.05,0,0,44.5,1,0.86,28.26,1,100,57.09,1.6,3.8,96.8,3.8,40.47,0
95,41,2,1,1.1,1,0,57.2,1,1.01,21.63,1,100,56.5,2.5,9.7,95.0,9.7,100.0,1
85,13,0,0,0.87,0,1,52.56,1,0.89,30.18,1,0,50.0,3.8,3.3,92.4,3.3,36.67,0
70,8,1,1,0.49,0,1,42.49,1,1.08,26.52,1,100,50.0,0.7,5.0,98.6,5.0,50.0,0
90,29,0,0,0.76,0,1,39.61,1,1.06,41.13,1,100,57.89,1.4,2.9,97.2,2.9,42.18,0
90,60,1,0,0.85,0,1,39.32,1,1.29,17.19,1,100,50.23,0.9,5.5,98.2,5.5,100.0,0
90,8,1,0,0.51,0,1,47.51,1,1.06,18.08,1,100,50.0,0.2,2.6,99.6,2.6,35.6,0
75,9,2,0,0.57,1,0,68.69,0,4.82,32.07,1,100,60.62,0.3,5.4,99.4,5.4,50.0,1
90,6,2,1,0.54,0,0,35.11,1,1.1,29.15,1,0,23.68,0.1,2.2,99.8,2.2,100.0,0
95,23,2,1,1.01,0,0,52.99,0,0.73,17.29,1,100,62.78,2.7,6.1,94.6,6.1,73.74,0
100,13,2,0,0.63,1,1,59.34,1,1.06,19.2,1,100,58.57,0.5,6.5,99.0,6.5,50.0,0
70,256,2,1,0.51,0,1,61.09,1,1.09,22.37,1,100,45.32,0.7,1.4,98.6,1.4,46.31,0
75,9,0,0,0.78,1,0,53.77,1,1.29,19.98,1,0,26.57,0.5,2.6,99.0,2.6,100.0,0
95,155,2,1,0.99,1,1,75.14,1,1.29,28.43,1,100,57.95,0.4,6.5,99.2,6.5,100.0,0
95,45,2,0,0.76,0,1,35.93,1,0.9,26.8,1,100,56.18,1.6,9.1,96.8,9.1,53.94,1
90,36,2,1,0.63,0,0,48.5,0,1.77,21.21,1,100,50.0,0.9,2.0,98.2,2.0,38.75,0
95,57,2,1,0.44,0,0,61.83,1,0.92,21.94,1,100,47.05,1.0,1.9,98.0,1.9,39.48,1
100,15,2,0,0.43,1,1,44.36,1,1.13,18.17,1,100,34.8,3.1,4.1,93.8,4.1,36.67,0
85,109,2,0,0.34,0,0,28.61,1,1.0,39.78,1,100,50.0,1.2,2.4,97.6,2.4,36.67,0
90,15,0,1,0.49,0,0,39.72,1,2.73,36.29,1,100,50.09,0.8,2.5,98.4,2.5,29.62,0
70,8,1,0,0.81,0,0,54.32,1,1.06,26.0,1,0,39.42,1.2,3.2,97.6,3.2,68.64,0
95,10,2,0,0.38,0,1,67.07,1,0.93,26.77,1,0,15.72,1.3,2.2,97.4,2.2,36.67,0
90,7,2,1,1.41,0,0,42.89,0,0.71,29.74,1,100,50.0,0.5,6.2,99.0,6.2,50.0,0
95,18,1,0,0.62,0,1,58.67,0,0.95,41.21,1,100,43.11,0.2,4.1,99.6,4.1,27.57,0
95,9,2,0,0.87,0,1,53.87,0,0.6,34.13,1,0,26.24,2.1,4.0,95.8,4.0,26.67,1
90,42,1,0,0.28,0,1,47.21,0,1.76,21.17,1,0,33.12,1.2,3.0,97.6,3.0,51.93,1
90,24,1,0,1.42,0,1,50.02,1,1.04,14.96,1,100,46.14,2.5,5.7,95.0,5.7,57.66,0
100,9,2,1,0.92,1,0,37.32,0,0.83,45.16,1,100,72.43,0.5,5.3,99.0,5.3,100.0,0
95,28,0,1,0.58,1,0,61.72,0,1.28,17.1,1,0,30.56,3.3,5.0,93.4,5.0,61.05,0
100,16,2,1,0.97,1,0,48.14,0,0.91,13.01,1,100,42.68,0.1,4.2,99.8,4.2,100.0,1
95,7,1,1,0.58,0,0,52.55,0,0.58,12.49,1,0,28.73,0.7,2.9,98.6,2.9,100.0,0
95,13,0,1,0.73,1,0,43.21,0,1.42,15.07,1,0,27.13,0.5,3.9,99.0,3.9,50.0,1
90,33,0,0,0.76,0,1,56.94,0,1.81,25.11,1,0,26.16,0.8,4.8,98.4,4.8,45.76,1
95,7,2,0,0.94,0,1,39.4,0,1.65,18.95,1,100,42.15,0.4,3.8,99.2,3.8,100.0,0
90,46,1,1,0.72,0,0,60.42,0,0.76,15.69,1,100,50.0,2.7,4.4,94.6,4.4,42.3,0
90,117,2,1,0.4,0,0,58.02,0,0.77,14.36,1,100,58.79,0.1,21.6,99.8,21.6,50.0,0
75,16,0,0,0.29,1,0,40.96,0,0.81,27.31,1,100,46.84,2.3,1.4,95.4,1.4,49.5,0
75,5,2,0,0.72,0,1,49.69,1,1.32,12.8,1,0,26.46,0.1,1.9,99.8,1.9,50.0,1
70,13,2,0,0.7,0,0,44.08,1,1.04,11.35,1,100,39.49,1.6,3.2,96.8,3.2,56.08,0
80,23,1,0,1.32,1,0,46.67,0,1.13,13.88,1,100,40.53,1.4,5.0,97.2,5.0,100.0,0
95,15,2,0,0.97,0,0,50.34,1,1.18,14.13,1,0,35.76,2.7,4.5,94.6,4.5,40.09,0
90,46,1,0,0.81,0,1,41.09,1,1.41,20.78,1,100,61.6,2.8,3.8,94.4,3.8,61.85,0
95,150,0,1,0.66,0,1,67.14,0,1.1,42.11,1,100,30.56,2.3,3.9,95.4,3.9,44.98,1
95,36,1,0,0.91,0,1,42.9,0,1.24,18.29,1,100,59.21,5.0,6.5,90.0,6.5,49.8,0
90,32,2,0,0.75,0,0,35.76,1,1.18,25.16,1,100,41.54,4.4,3.7,91.2,3.7,60.61,0
85,103,2,0,0.58,0,0,34.33,1,1.18,33.94,1,100,50.0,1.0,1.6,98.0,1.6,28.81,0
70,85,1,0,0.69,0,0,34.68,1,1.76,25.37,1,0,39.09,3.3,3.3,93.4,3.3,34.9,0
70,4,1,0,1.56,0,0,52.17,0,1.78,27.26,1,100,50.0,0.3,1.3,99.4,1.3,50.0,0
90,47,2,1,0.76,0,0,71.34,0,1.7,33.15,1,0,50.0,1.1,6.2,97.8,6.2,100.0,0
80,6,2,0,0.53,1,0,50.2,0,0.95,16.0,1,100,48.1,0.3,4.4,99.4,4.4,50.0,0
90,48,0,1,0.8,0,0,64.91,0,1.18,31.0,1,0,41.63,3.1,5.9,93.8,5.9,39.55,0
85,25,1,0,0.63,0,1,54.37,1,1.43,33.43,1,0,50.0,0.8,3.4,98.4,3.4,100.0,0
85,7,2,1,0.94,0,0,36.43,1,1.08,23.88,1,100,50.0,1.3,3.3,97.4,3.3,78.78,0
90,182,0,0,0.73,0,0,38.68,1,1.47,28.08,1,100,50.0,0.3,2.3,99.4,2.3,73.84,0
100,68,2,0,0.5,1,0,31.34,1,1.52,28.08,1,100,30.88,3.9,3.8,92.2,3.8,100.0,1
85,15,0,0,0.4,0,1,57.15,1,1.1,21.85,1,100,50.0,1.1,1.6,97.8,1.6,51.54,0
100,13,1,0,0.48,1,1,46.91,1,1.09,26.71,1,0,33.82,4.1,4.4,91.8,4.4,36.67,1
95,17,2,0,0.61,0,1,52.45,1,1.61,19.71,1,100,48.01,0.3,5.8,99.4,5.8,100.0,0
100,40,2,1,0.33,1,1,59.66,1,1.63,18.21,1,100,44.0,0.7,4.4,98.6,4.4,62.06,0
85,96,2,0,0.47,0,0,31.65,1,1.43,21.75,1,100,50.0,2.9,1.9,94.2,1.9,100.0,0
95,23,2,0,0.61,0,1,42.35,1,1.38,36.37,1,100,38.5,1.6,4.9,96.8,4.9,100.0,1
90,8,1,0,1.02,0,1,59.61,1,1.13,23.13,1,100,50.0,0.4,2.5,99.2,2.5,50.0,0
85,47,1,1,1.32,0,0,59.01,1,1.84,15.31,1,100,50.0,0.1,4.3,99.8,4.3,60.2,0
90,31,2,0,0.67,0,1,46.4,1,1.78,22.49,1,0,29.14,0.8,2.3,98.4,2.3,50.0,0
75,42,0,0,0.29,1,0,40.58,1,1.21,19.95,1,100,50.0,0.8,4.5,98.4,4.5,35.49,1
95,8,1,0,0.56,0,1,54.16,1,1.23,24.71,1,100,52.0,3.0,2.7,94.0,2.7,57.94,0
90,21,2,1,0.86,0,0,49.54,0,0.87,28.8,1,0,50.0,1.7,7.2,96.6,7.2,37.8,1
95,65,2,0,0.45,0,1,34.17,1,1.63,22.72,1,100,56.84,2.1,1.5,95.8,1.5,100.0,0
95,78,2,0,0.7,0,1,35.37,1,1.74,33.65,1,0,36.27,4.3,2.4,91.4,2.4,59.23,0
80,10,2,0,0.56,1,0,47.6,1,0.73,13.31,1,100,44.91,2.1,6.4,95.8,6.4,100.0,0
85,8,0,1,1.22,0,0,40.76,1,1.72,19.85,1,100,50.0,1.0,3.0,98.0,3.0,43.88,1
65,11,2,0,0.66,0,0,49.76,1,0.96,14.13,1,100,50.0,2.0,2.3,96.0,2.3,58.77,0
75,16,2,0,0.53,1,0,52.1,0,1.01,13.12,1,0,25.54,0.6,2.9,98.8,2.9,29.09,1
90,17,2,0,0.45,0,1,52.67,1,0.86,30.11,1,100,50.0,0.2,4.8,99.6,4.8,100.0,0
90,31,2,0,0.52,0,1,46.66,1,0.93,22.77,1,0,50.0,0.1,4.6,99.8,4.6,100.0,0
95,184,2,1,0.57,1,1,67.17,0,1.57,34.45,1,100,52.24,2.2,13.8,95.6,13.8,72.63,0
80,9,1,0,0.85,1,0,46.24,1,1.77,21.23,1,100,43.49,1.6,2.3,96.8,2.3,64.07,0
90,25,2,1,1.23,0,0,61.55,1,1.12,22.58,1,100,50.0,1.7,2.8,96.6,2.8,65.16,0
100,15,2,1,1.16,1,0,40.05,0,1.42,37.55,1,100,54.75,0.4,2.4,99.2,2.4,32.24,0
70,18,1,1,1.51,0,1,51.93,0,1.17,26.85,1,100,37.29,0.1,3.9,99.8,3.9,53.19,0
95,9,2,0,1.34,1,1,56.78,1,1.04,24.92,1,0,28.17,1.2,1.6,97.6,1.6,36.67,0
65,5,2,1,0.78,0,1,55.7,1,0.49,33.0,1,0,50.0,0.4,0.1,99.2,0.1,100.0,1
90,22,1,0,0.49,0,1,39.92,1,1.13,25.12,1,100,50.97,1.7,2.3,96.6,2.3,31.59,0
75,62,2,1,0.82,0,1,62.92,1,1.36,33.45,1,100,50.28,2.0,16.5,96.0,16.5,100.0,0
90,71,1,1,0.72,0,0,63.18,1,1.01,24.72,1,100,62.75,3.8,11.8,92.4,11.8,76.82,0
90,42,1,0,0.56,0,1,36.13,1,1.01,27.21,1,0,33.33,6.7,7.5,86.6,7.5,53.38,0
75,30,2,0,0.7,1,1,44.6,1,1.11,20.05,1,100,42.12,0.4,4.1,99.2,4.1,34.32,0
65,43,1,0,0.73,0,0,38.61,1,1.23,24.9,1,100,50.0,1.6,3.6,96.8,3.6,39.46,1
100,7,1,0,0.48,1,1,58.45,1,1.04,22.04,1,100,49.05,0.7,4.8,98.6,4.8,100.0,1
70,81,2,1,0.97,0,1,63.11,0,0.0,21.85,1,100,50.0,5.9,13.3,88.2,13.3,100.0,1
90,34,0,0,0.46,0,1,46.58,0,0.0,28.27,1,0,30.1,2.1,27.9,95.8,27.9,50.0,0
70,28,2,1,0.81,0,1,61.47,1,0.0,20.53,1,100,36.67,0.3,16.6,99.4,16.6,50.0,0
95,12,1,0,0.75,0,1,58.71,1,0.0,35.57,1,100,48.19,2.2,14.1,95.6,14.1,100.0,0
75,118,2,1,1.83,1,1,57.74,1,0.0,38.84,1,100,48.12,2.8,58.3,94.4,58.3,50.0,0
95,31,2,1,0.5,0,0,54.59,1,0.0,28.81,1,100,51.17,4.8,69.5,90.4,69.5,50.0,0
95,22,0,0,1.12,1,1,46.46,1,0.0,13.53,1,100,39.33,3.1,29.8,93.8,29.8,100.0,1
100,192,1,0,1.83,1,0,31.6,1,0.0,39.18,1,0,29.25,1.1,113.8,97.8,100.0,100.0,0
95,12,2,0,1.3,1,1,48.69,1,0.0,13.79,1,100,42.14,9.1,31.2,81.8,31.2,100.0,0
70,97,2,0,0.42,0,0,46.92,1,0.0,19.86,1,0,29.8,7.9,48.5,84.18,48.49,50.0,0
100,7,2,1,0.41,1,0,43.7,0,0.0,30.82,1,100,50.0,9.0,24.2,82.04,24.23,100.0,1
75,149,2,0,2.64,1,0,35.71,0,0.0,21.29,1,0,36.89,4.5,77.5,91.0,77.5,50.0,0
100,13,1,0,0.45,1,1,48.26,0,0.0,13.78,1,0,36.39,6.9,2.2,86.2,2.2,100.0,1
95,16,2,0,0.88,1,1,53.81,1,0.0,11.64,1,100,53.49,5.9,65.4,88.2,65.4,50.0,0
95,27,1,0,0.3,0,1,43.82,1,0.0,18.44,1,100,39.6,5.6,67.3,88.8,67.3,50.0,0
90,11,0,1,0.28,0,0,46.43,0,0.0,32.69,1,100,57.7,0.4,7.4,99.2,7.4,50.0,0
90,30,1,0,1.7,0,1,42.23,1,0.0,13.89,1,0,27.22,0.5,21.7,99.0,21.7,50.0,0
95,7,1,1,0.49,1,0,51.0,1,0.0,22.22,1,100,50.0,7.1,18.8,85.8,18.8,100.0,0
90,24,0,1,1.24,0,0,58.02,0,0.0,20.9,1,100,54.63,3.3,37.4,93.32,37.41,48.18,0
80,19,1,0,3.87,1,0,53.45,0,0.0,27.24,1,100,50.21,0.3,8.1,99.4,8.1,50.0,0
85,28,1,1,0.48,0,0,55.35,0,0.0,36.48,1,0,50.0,7.7,107.1,84.68,100.0,50.0,1
90,25,2,0,0.59,0,1,55.3,0,0.0,16.82,1,100,61.24,7.0,63.9,86.04,63.85,50.0,0
65,8,1,0,0.65,0,0,50.76,1,0.0,20.46,1,100,50.0,9.0,32.3,82.06,32.32,100.0,0
70,100,1,1,0.83,0,1,54.27,0,0.0,32.42,1,0,26.39,5.1,116.3,89.72,100.0,50.0,0
95,11,2,0,0.47,1,1,52.49,1,0.0,15.07,1,100,46.59,8.4,41.9,83.3,41.88,50.0,0
90,81,2,0,0.81,0,0,30.53,0,0.0,22.75,1,100,48.81,4.1,50.0,91.84,49.99,40.84,1
70,48,2,1,1.52,0,0,34.22,0,0.0,17.58,1,100,50.0,7.0,34.7,85.98,34.73,50.0,0
95,14,1,0,0.77,0,1,46.03,1,0.0,19.87,1,100,51.33,7.7,24.0,84.58,23.97,37.16,0
80,7,2,1,0.42,1,1,55.88,0,0.0,17.94,1,0,24.18,2.9,26.3,94.2,26.35,50.0,0
75,13,0,0,1.59,1,0,46.48,0,0.0,42.17,1,100,51.96,5.5,36.3,89.0,36.29,50.0,0
80,8,2,1,0.35,1,1,44.01,0,0.0,26.97,1,100,53.14,1.0,23.8,98.06,23.85,50.0,0
90,16,2,1,0.82,0,0,54.11,0,0.0,17.33,1,0,27.26,1.3,42.0,97.36,41.99,50.0,0
90,114,2,1,0.18,0,0,61.35,0,0.0,19.79,1,0,36.65,7.2,144.4,85.66,100.0,50.0,0
80,21,2,0,0.58,1,0,56.89,1,0.0,14.62,1,100,45.74,6.0,62.1,88.04,62.11,50.0,1
75,6,2,1,0.78,0,1,55.18,0,0.0,25.19,1,0,27.26,0.8,36.1,98.44,36.12,50.0,0
80,5,2,1,0.41,1,1,61.09,0,0.0,26.04,1,100,50.0,4.9,35.0,90.22,35.01,50.0,0
90,15,0,1,0.49,0,0,43.17,0,0.0,19.04,1,0,28.34,1.3,6.6,97.34,6.61,39.41,0
75,9,0,1,0.37,1,1,50.47,0,0.0,24.21,1,100,60.43,3.9,17.8,92.24,17.77,50.0,0
